,2014-02-18,2014-03-26,2014-04-22,2014-05-19,2014-06-24,2014-07-22,2014-08-12,2014-09-08,2014-10-07,2014-11-11,2014-12-08,2015-01-13,2015-02-10,2015-03-10,2015-04-14,2015-06-09,2015-07-14,2015-08-10,2015-09-09,2015-10-06,2015-11-11,2016-01-19,2016-02-16,2016-03-01,2016-04-12,2016-05-17,2016-06-14,2016-07-12,2016-08-09,2016-09-06,2016-10-11,2016-11-08,2016-12-05,2017-02-07,2017-03-13,2017-04-18,2017-05-16,2017-06-13,2017-07-11,2017-08-08,2017-09-12,2017-10-12,2017-11-07,2018-01-11,2018-02-07,2018-03-13,2018-04-10,2018-05-15,2018-06-12,2018-07-17,2018-08-14,2018-09-11,2018-09-24,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-02-11,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
14.0,,22.1,,,,,,,,,,,,,,,,23.44,,,,,,,,,,,,,,,,,,,,,,23.49,,,,,20.2545453118174,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2744513348016,,,,22.2266779764745,,,,23.4506462909661,,,,,,,,,22.8811592826467,,23.1337773094849,,,,,,,,,,,,,,,,
15.0,,,,,,,,,,,,,,20.43,,,,,,,,,,,,,,,,,,,21.61,,,,,,,,,,22.79,,,,,,,,,,23.4560333521312,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4250123412622,,,,,,,,,,22.9696164224611,,23.3303676842935,,,,,,,,,,,,,,,
16.0,,,,,,,,,,,,,,,,23.78,,,,,,,20.8,,22.18,,,,,,23.39,,,,,,,,,23.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9236962559965,,,,,,,,,,,,,,,,23.0312280652472,,,,,,,
17.0,,,,,,,,,,,,,,,,,,,,23.58,,,,,,,,,,,,,21.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.659842542587,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,,,,,,,,,,,,,,,,,,,23.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6468723529336,,,,,,,,,,21.0960017489728,,,,,,,,,,,,21.0825410108881,,,,,,,,,,,20.5992898772681,,,,,,,,,,,,,,22.7964417235929,,,,,,,
19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.495633762043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,,,,,,,,,,,,,,,,,,,,,,,,20.74,,,,,,,,22.62,,,,,,,,,23.41,,,,,,,21.6564405012329,,,22.7798384312102,,,,,,,,,,,,,,,22.7729830553978,23.4499045811533,,,,,,,,,,,,,,,,,,,,,21.2747873121343,,,,,23.1831912412546,,,,,,,,,,,,,,,
21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,,,,21.5323873487691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5745623408376,,,,,,,,,,,,,,,,,,,,,22.4064197899658
22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39,,,20.48,,,,,,,,,,,,,21.0389595505694,,,,,,,,,,,21.0917214170256,21.8562178101749,,,,,,,,,,,,,,,,,,,22.1169510118577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,,,21.95,,22.75,,,,,,21.13,,,,,,,,,,,,,,,,23.64,,,,,22.6,,,,,,,,,,23.02,,,20.1866880967422,,,,,,,,,,,,,,21.7694201378677,,,,,,,,,23.3972742615112,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6613347225233,,,,,,,,,,,,
