location,depth_group,date,temp,chlorophyll_a,ph,dissolved_oxygen,secchi,biochemical_oxygen_demand,total_dissolved_solids,turbidity,nitrate,phosphate,ammonium,phosphorus
WG,30m+,2016-07-09,20.74763113,0.300411772,9.097701374,1.952719439,6.2,2.829076429,,,,,,
WP,0-10m,2016-07-09,24.039,0.302,9.841,7.765,4.6,2.5696,,,,,,
WP,10-30m,2016-07-09,23.485500000000002,0.708,9.775500000000001,7.481,4.6,2.5696,,,,,,
WP,30m+,2016-07-09,20.77869217,0.232339378,9.178428731,2.921060115,4.6,2.5696,,,,,,
WG,0-10m,2016-07-13,23.598,0.398,8.739,7.574,5.35,2.0,,,,,,
WG,10-30m,2016-07-13,23.183999999999997,0.7505,8.638,7.157,5.35,2.0,,,,,,
WG,30m+,2016-07-13,20.6653129,0.344828973,8.063826395,2.422249433,5.35,2.0,,,,,,
WP,0-10m,2016-08-03,21.84,1.914,8.685,8.18,4.8,2.8,,,,,,
WP,10-30m,2016-08-03,20.884,3.955,8.528500000000001,7.369,4.8,2.8,,,,,,
WP,30m+,2016-08-03,20.65587058,1.771370572,8.486984528,5.687210988,4.8,2.8,,,,,,
SA,0-10m,2016-08-11,22.714,1.47,9.003,7.607,5.1,2.40041087,,,,,,
SA,10-30m,2016-08-11,22.628,2.0020000000000002,8.937000000000001,7.336,5.1,2.40041087,,,,,,
SA,30m+,2016-08-11,21.37280303,1.238106061,8.394015152,3.709015152,5.1,2.40041087,,,,,,
WG,0-10m,2016-09-03,21.564,3.144,8.619,8.397,3.5,2.105970149,,,,,,
WG,10-30m,2016-09-03,21.049,3.3815,8.496,7.7395,3.5,2.105970149,,,,,,
WG,30m+,2016-09-03,20.52127052,0.761570267,8.220242138,3.922403109,3.5,2.105970149,,,,,,
SA,0-10m,2016-09-08,23.555,0.792,8.651,7.849,6.3,1.890508787,,,,,,
SA,10-30m,2016-09-08,23.1875,1.4095,8.499,7.4625,6.3,1.890508787,,,,,,
SA,30m+,2016-09-08,21.07159091,0.616212121,7.919469697,3.031515152,6.3,1.890508787,,,,,,
WG,0-10m,2016-09-11,22.654,0.728,9.072,7.395,6.75,2.5,,,,,,
WG,10-30m,2016-09-11,22.659,1.0175,9.013,7.441000000000001,6.75,2.5,,,,,,
WG,30m+,2016-09-11,20.99133235,0.379622581,8.38010535,2.776007761,6.75,2.5,,,,,,
WP,0-10m,2016-09-11,23.112,0.387,8.839,7.538,7.3,2.8,,,,,,
WP,10-30m,2016-09-11,22.698,1.17,8.8655,7.374499999999999,7.3,2.8,,,,,,
WP,30m+,2016-09-11,21.29444024,0.537614385,8.392517701,3.036025153,7.3,2.8,,,,,,
WG,0-10m,2016-10-08,23.807,0.374,8.601,7.711,9.65,3.4,,,,,,
WG,10-30m,2016-10-08,23.271,0.9345000000000001,8.544,7.554,9.65,3.4,,,,,,
WG,30m+,2016-10-08,20.65461312,0.370541928,7.913930808,2.067809887,9.65,3.4,,,,,,
WP,0-10m,2016-10-08,24.26,0.375,8.398,7.749,9.55,2.2,,,,,,
WP,10-30m,2016-10-08,23.429000000000002,0.927,8.343499999999999,7.7265,9.55,2.2,,,,,,
WP,30m+,2016-10-08,20.90591457,0.297548685,7.865535342,2.917056378,9.55,2.2,,,,,,
SA,0-10m,2016-11-10,23.465,0.639,8.922,7.355,6.25,2.400413356,,,,,,
SA,10-30m,2016-11-10,23.386499999999998,1.6865,8.842,7.218,6.25,2.400413356,,,,,,
SA,30m+,2016-11-10,21.358944,0.590814372,8.157704832,2.592860512,6.25,2.400413356,,,,,,
SA,0-10m,2016-12-04,22.469,1.759,8.64,8.031,5.1,1.427395717,,,,,,
SA,10-30m,2016-12-04,21.7845,1.771,8.413,7.016,5.1,1.427395717,,,,,,
SA,30m+,2016-12-04,20.72515152,0.335909091,8.241590909,4.406742424,5.1,1.427395717,,,,,,
SA,0-10m,2016-12-07,23.888,0.886,8.743,7.536,5.3,1.85281018,,,,,,
SA,10-30m,2016-12-07,23.089,1.106,8.599,6.7665,5.3,1.85281018,,,,,,
SA,30m+,2016-12-07,20.8644697,0.324166667,8.046515152,2.799393939,5.3,1.85281018,,,,,,
WP,0-10m,2016-12-07,23.697,0.344,8.76,7.51,5.3,3.1,,,,,,
WP,10-30m,2016-12-07,23.008,0.9119999999999999,8.5495,5.9445,5.3,3.1,,,,,,
WP,30m+,2016-12-07,20.75272896,0.31256559,8.136829424,2.926170671,5.3,3.1,,,,,,
WG,0-10m,2016-12-10,23.35,0.626,9.041,7.314,6.2,2.641490588,,,,,,
WG,10-30m,2016-12-10,23.34,0.766,9.0275,7.4055,6.2,2.641490588,,,,,,
WG,30m+,2016-12-10,20.77459181,0.222696813,8.220489861,1.862827262,6.2,2.641490588,,,,,,
WP,0-10m,2016-12-10,23.433,0.424,8.875,7.244,6.0,2.698962399,,,,,,
WP,10-30m,2016-12-10,23.2155,0.667,8.815999999999999,6.865500000000001,6.0,2.698962399,,,,,,
WP,30m+,2016-12-10,20.95828571,0.213464286,8.252464286,2.183142857,6.0,2.698962399,,,,,,
SA,0-10m,2017-03-13,20.99,1.843,8.084,7.699,4.8,2.400339398,,,,,,
SA,10-30m,2017-03-13,20.578,1.4255,8.0725,6.773,4.8,2.400339398,,,,,,
SA,30m+,2017-03-13,20.44818182,0.660909091,7.980909091,5.132651515,4.8,2.400339398,,,,,,
WG,0-10m,2017-03-14,21.221,1.392,8.35,7.535,4.6,2.689212167,,,,,,
WG,10-30m,2017-03-14,20.6555,1.621,8.312,7.1685,4.6,2.689212167,,,,,,
WG,30m+,2017-03-14,20.39916836,0.483509837,8.078964704,4.103883706,4.6,2.689212167,,,,,,
WP,0-10m,2017-03-14,21.227,1.82,8.347,7.396,5.3,3.956306892,,,,,,
WP,10-30m,2017-03-14,20.514000000000003,1.4895,8.2675,6.144,5.3,3.956306892,,,,,,
WP,30m+,2017-03-14,20.40332641,0.4797646,8.208084198,4.846658332,5.3,3.956306892,,,,,,
SA,0-10m,2017-04-18,21.621,0.859,8.207,7.9,7.0,2.400281064,,,,,,
SA,10-30m,2017-04-18,21.359,1.039,8.2165,7.5275,7.0,2.400281064,,,,,,
SA,30m+,2017-04-18,20.57977273,0.566363636,7.957348485,4.931893939,7.0,2.400281064,,,,,,
WG,0-10m,2017-04-19,21.732,0.324,8.294,7.64,10.4,2.818276816,,,,,,
WG,10-30m,2017-04-19,21.501,0.44,8.2015,7.6735,10.4,2.818276816,,,,,,
WG,30m+,2017-04-19,20.43190368,0.312913976,7.896935303,4.005125162,10.4,2.818276816,,,,,,
WP,0-10m,2017-04-19,21.935,0.182,8.29,7.601,11.4,4.109090909,,,,,,
WP,10-30m,2017-04-19,21.3335,0.5485,8.2055,7.3015,11.4,4.109090909,,,,,,
WP,30m+,2017-04-19,20.59937422,0.4573383,8.099440738,5.372386258,11.4,4.109090909,,,,,,
SA,0-10m,2017-05-16,22.95,0.729,8.174,7.943,8.5,2.400211903,,,,,,
SA,10-30m,2017-05-16,21.984499999999997,0.7705,8.0265,7.060499999999999,8.5,2.400211903,,,,,,
SA,30m+,2017-05-16,20.6480303,0.305454545,7.76780303,3.893787879,8.5,2.400211903,,,,,,
WP,0-10m,2017-05-16,23.59,0.369,8.152,7.823,8.9,4.8,,,,,,
WP,10-30m,2017-05-16,22.3455,0.7105,8.030999999999999,7.5015,8.9,4.8,,,,,,
WP,30m+,2017-05-16,20.64441342,0.301312832,7.971490454,4.978771868,8.9,4.8,,,,,,
WG,0-10m,2017-05-17,23.344,0.409,7.969,7.218,12.4,3.4,,,,,,
WG,10-30m,2017-05-17,22.444,0.4505,8.0025,7.1585,12.4,3.4,,,,,,
WG,30m+,2017-05-17,20.51575909,0.283771099,7.68082684,3.294235824,12.4,3.4,,,,,,
SA,0-10m,2017-06-13,23.515,1.377,9.528,8.169,6.0,2.400111248,,,,,,
SA,10-30m,2017-06-13,22.793,1.1585,9.322,6.897,6.0,2.400111248,,,,,,
SA,30m+,2017-06-13,20.71757576,0.320378788,9.026818182,3.340151515,6.0,2.400111248,,,,,,
WP,0-10m,2017-06-13,24.095,0.363,9.359,8.091,4.5,3.4,,,,,,
WP,10-30m,2017-06-13,22.697000000000003,0.6355,9.272,7.2255,4.5,3.4,,,,,,
WP,30m+,2017-06-13,20.64741701,0.159642697,9.089427501,4.531586072,4.5,3.4,,,,,,
WG,0-10m,2017-06-21,23.293,0.614,8.329,6.728,6.8,2.0,,,,,,
WG,10-30m,2017-06-21,22.7665,1.0395,8.2685,6.455,6.8,2.0,,,,,,
WG,30m+,2017-06-21,20.5536302,0.236423325,7.848329602,2.793619599,6.8,2.0,,,,,,
SA,0-10m,2017-07-02,20.512,1.383,8.514,6.282,7.1,2.400373627,,,,,,
SA,10-30m,2017-07-02,20.4835,1.508,8.4255,6.2255,7.1,2.400373627,,,,,,
SA,30m+,2017-07-02,20.35901515,1.271893939,8.398787879,6.657954545,7.1,2.400373627,,,,,,
SA,0-10m,2017-07-11,22.895,1.135,8.918,7.529,6.2,2.397611411,,,,,,
SA,10-30m,2017-07-11,22.7515,1.9729999999999999,8.725000000000001,6.872999999999999,6.2,2.397611411,,,,,,
SA,30m+,2017-07-11,21.20151515,0.719242424,7.861818182,2.138484848,6.2,2.397611411,,,,,,
WP,0-10m,2017-07-11,23.357,0.576,8.945,7.736,7.4,2.2,,,,,,
WP,10-30m,2017-07-11,22.739,1.6505,8.873999999999999,7.046,7.4,2.2,,,,,,
WP,30m+,2017-07-11,21.0228851,0.537040072,8.093634394,2.744725601,7.4,2.2,,,,,,
WG,0-10m,2017-08-02,20.574,1.04,8.315,6.584,5.5,2.68849634,,,,,,
WG,10-30m,2017-08-02,20.5615,1.104,8.293,6.5575,5.5,2.68849634,,,,,,
WG,30m+,2017-08-02,20.37841248,0.759555664,8.053009625,3.870066159,5.5,2.68849634,,,,,,
WP,0-10m,2017-08-02,21.029,1.642,8.277,6.405,6.3,3.667629567,,,,,,
WP,10-30m,2017-08-02,20.532,1.5935000000000001,8.189,5.744,6.3,3.667629567,,,,,,
WP,30m+,2017-08-02,20.3886932,0.983069378,8.13919509,4.642203912,6.3,3.667629567,,,,,,
SA,0-10m,2017-08-08,23.689,1.068,9.098,8.046,5.8,2.399741321,,,,,,
SA,10-30m,2017-08-08,22.789,1.0065,8.900500000000001,6.661,5.8,2.399741321,,,,,,
SA,30m+,2017-08-08,20.76143939,0.277651515,8.427121212,2.94219697,5.8,2.399741321,,,,,,
WP,0-10m,2017-08-08,23.703,0.343,9.025,8.116,6.3,3.1,,,,,,
WP,10-30m,2017-08-08,22.9835,0.638,8.938,7.51,6.3,3.1,,,,,,
WP,30m+,2017-08-08,20.69867259,0.173579915,8.449307461,3.420843769,6.3,3.1,,,,,,
WG,0-10m,2017-08-11,22.931,1.108,8.958,7.526,6.0,2.0,,,,,,
WG,10-30m,2017-08-11,22.913,1.7315,8.939499999999999,7.46,6.0,2.0,,,,,,
WG,30m+,2017-08-11,20.74151295,0.476512896,8.046242738,2.258278669,6.0,2.0,,,,,,
WG,0-10m,2017-09-08,23.582,0.674,9.272,8.225,6.3,2.5,,,,,,
WG,10-30m,2017-09-08,23.096,0.7749999999999999,9.098500000000001,7.574999999999999,6.3,2.5,,,,,,
WG,30m+,2017-09-08,20.61499138,0.168938763,8.413576564,2.637092598,6.3,2.5,,,,,,
WG,0-10m,2017-09-13,23.941,0.974,10.289,7.242,8.1,3.6,,,,,,
WG,10-30m,2017-09-13,22.948500000000003,0.614,9.8975,4.764,8.1,3.6,,,,,,
WG,30m+,2017-09-13,20.64096938,0.141343507,9.287313024,1.897315921,8.1,3.6,,,,,,
WG,0-10m,2017-10-13,23.402,0.606,9.133,6.087,5.0,2.0,,,,,,
WG,10-30m,2017-10-13,23.232,0.896,9.0925,5.9795,5.0,2.0,,,,,,
WG,30m+,2017-10-13,20.68150367,0.161958519,8.15519451,1.735888339,5.0,2.0,,,,,,
SA,0-10m,2017-11-07,23.498,0.777,8.205,8.393,5.1,2.399963171,,,,,,
SA,10-30m,2017-11-07,22.951999999999998,1.0495,8.049,7.5555,5.1,2.399963171,,,,,,
SA,30m+,2017-11-07,20.85636364,0.290757576,7.730151515,3.501969697,5.1,2.399963171,,,,,,
WP,0-10m,2017-11-07,23.961,0.634,8.184,8.538,4.5,3.1,,,,,,
WP,10-30m,2017-11-07,22.3815,0.41500000000000004,8.011,6.9635,4.5,3.1,,,,,,
WP,30m+,2017-11-07,20.62178997,0.171351237,7.850938935,3.978683316,4.5,3.1,,,,,,
WG,0-10m,2017-12-07,23.679,0.527,8.427,8.476,5.9,2.2,,,,,,
WG,10-30m,2017-12-07,22.593,0.46499999999999997,8.268999999999998,6.1555,5.9,2.2,,,,,,
WG,30m+,2017-12-07,20.47599241,0.112321549,7.866394438,2.369021113,5.9,2.2,,,,,,
SA,0-10m,2017-12-09,23.688,1.312,10.341,7.271,6.4,2.399287279,,,,,,
SA,10-30m,2017-12-09,23.264499999999998,0.9855,10.1905,6.305999999999999,6.4,2.399287279,,,,,,
SA,30m+,2017-12-09,20.93454545,0.208939394,9.413030303,1.531439394,6.4,2.399287279,,,,,,
WP,0-10m,2017-12-09,24.228,0.74,10.371,7.318,6.1,1.7,,,,,,
WP,10-30m,2017-12-09,23.191,0.5145,10.215,6.2165,6.1,1.7,,,,,,
WP,30m+,2017-12-09,20.8434212,0.145656514,9.495071149,2.519770909,6.1,1.7,,,,,,
SA,0-10m,2017-12-10,23.228,0.596,9.143,5.93,7.8,2.398611737,,,,,,
SA,10-30m,2017-12-10,23.093,1.342,9.099499999999999,5.7115,7.8,2.398611737,,,,,,
SA,30m+,2017-12-10,21.0530303,0.407575758,8.085833333,1.479848485,7.8,2.398611737,,,,,,
WP,0-10m,2017-12-10,23.679,0.585,9.105,6.084,5.7,2.2,,,,,,
WP,10-30m,2017-12-10,23.179000000000002,0.7384999999999999,9.013,5.66,5.7,2.2,,,,,,
WP,30m+,2017-12-10,20.91563909,0.183136827,8.195025087,2.121247058,5.7,2.2,,,,,,
SA,0-10m,2017-12-13,22.63241002,1.907,8.52,3.883,6.6,2.394778661,,,,,,
SA,10-30m,2017-12-13,22.20699039,2.402,8.521,3.7504999999999997,6.6,2.394778661,,,,,,
SA,30m+,2017-12-13,20.90868525,2.337045455,8.367121212,3.650227273,6.6,2.394778661,,,,,,
WP,0-10m,2017-12-13,22.8565453,1.794,8.567,4.602,6.5,0.8,,,,,,
WP,10-30m,2017-12-13,22.1236577,3.245,8.558,4.6225,6.5,0.8,,,,,,
WP,30m+,2017-12-13,20.8123313,2.417455307,8.409884189,3.827177329,6.5,0.8,,,,,,
WG,0-10m,2017-12-14,25.165,2.586,8.64,5.987,6.2,1.4,,,,,,
WG,10-30m,2017-12-14,25.240000000000002,3.129,8.6055,5.895,6.2,1.4,,,,,,
WG,30m+,2017-12-14,24.10147402,1.369048281,7.932260556,3.004065799,6.2,1.4,,,,,,
WG,0-10m,2018-02-28,20.72675697,3.343309092,8.911778058,6.217041342,5.79214876,2.126415094,,0.695609541,6.896976587,16.48978975,3.061076824,42.3435965
WG,10-30m,2018-02-28,20.466924655,3.1701973025,8.755374535000001,5.1031814165,5.79214876,2.126415094,,0.529135212,8.537347650000001,28.57339631,2.8031276575,47.457206565
WG,30m+,2018-02-28,20.25406272,0.857129329,8.565487872,3.471458456,5.79214876,2.126415094,,0.229419997,49.31018231,36.7390715,2.547001872,49.34221692
WP,0-10m,2018-02-28,20.61521865,7.054561463,8.699494197,5.242853721,6.084,1.774,,0.69264798,9.19402282,21.33450304,3.067741121,56.82524036
WP,10-30m,2018-02-28,20.292052400000003,1.678314313,8.529916088,3.673953745,6.084,1.774,,0.375833674,23.11850166,30.853877785,4.5946895185,45.26823831
WP,30m+,2018-02-28,20.25987985,0.682947189,8.457628703,3.050156738,6.084,1.774,,0.253918866,36.17411276,35.29414301,2.102557954,48.71431789
SA,0-10m,2018-03-13,20.69084031,7.261936699,8.921379204,6.615650826,4.1,2.2,,0.571721211,1.721403596,17.39785616,1.381380368,48.45791569
SA,10-30m,2018-03-13,20.40535945,9.184678644000002,8.719573274,5.585868652,4.1,2.2,,0.6707311899999999,17.425999114499998,20.67447282,8.884910633,40.419152215
SA,30m+,2018-03-13,20.27849406,6.556422661,8.39887444,3.624359462,4.1,2.2,,1.04146929,40.46287267,35.18520374,3.728759765,66.75303255
WP,0-10m,2018-03-13,20.80626475,6.856091308,8.833505673,6.328672047,4.55,1.7,,0.609193908,6.020233274,20.83050218,1.599741242,59.91546362
WP,10-30m,2018-03-13,20.36492391,2.9237190220000002,8.6152594625,4.461786567,4.55,1.7,,0.383892973,21.95017067,32.142631125,4.7174904285,44.57713332
WP,30m+,2018-03-13,20.27746029,0.912966871,8.485030379,3.40836916,4.55,1.7,,0.519494543,33.05259167,35.53626981,1.490560805,49.01231317
WG,0-10m,2018-03-15,20.93175282,5.679800016,8.964204625,6.780581413,4.25,2.279066575,,0.424641951,7.718964356,17.08579743,0.839423975,39.40275683
WG,10-30m,2018-03-15,20.66318378,6.972208284000001,8.798315283,5.5421467955,4.25,2.279066575,,0.412208334,8.8976757205,22.195759125000002,2.389837995,49.289511905
WG,30m+,2018-03-15,20.27582922,1.240404946,8.532455027,3.282789465,4.25,2.279066575,,0.177484021,44.46702451,34.35304712,2.212309672,46.42512492
SA,0-10m,2018-05-15,22.71095547,1.989092254,8.840345333,7.315734075,8.475,2.2,,0.302221886,2.844869013,17.01583139,7.295932812,37.29898537
SA,10-30m,2018-05-15,21.71640287,1.9141594265,8.2599420815,5.2296131995,8.475,2.2,,0.44495814450000004,51.765985015,41.63184427,9.9749937695,60.32279179
SA,30m+,2018-05-15,20.47888331,0.733418004,7.936285111,1.675332003,8.475,2.2,,2.011424514,67.97380227,52.40843978,16.01845686,103.3071514
WP,0-10m,2018-05-15,23.14682281,1.782567851,8.71390003,7.325109274,8.35,1.4,,0.122630311,6.238241221,18.22583509,10.53572746,47.18044735
WP,10-30m,2018-05-15,21.79986898,1.502033746,8.463849044,6.287669471,8.35,1.4,,0.337055769,6.000109838,22.00709667,7.9189702435,47.279261975
WP,30m+,2018-05-15,20.5181385,0.701786571,8.047821449,3.382603777,8.35,1.4,,0.490372312,38.39341954,34.93901128,5.800642975,54.09747074
WG,0-10m,2018-05-16,22.92111457,1.370073319,8.834800177,7.242183498,9.2,2.2,,0.332543914,5.613146341,15.95707814,7.770477129,57.85242629
WG,10-30m,2018-05-16,21.882781475,1.7673082665,8.5806971345,5.874651109,9.2,2.2,,0.334789396,6.8707777055,23.254912994999998,5.6165511285,52.615251445
WG,30m+,2018-05-16,20.34019488,0.712566847,8.148790721,2.902795058,9.2,2.2,,0.326144901,53.21957867,37.23297663,5.156531005,70.50069763
WG,0-10m,2018-06-13,23.58063616,0.862630737,8.89492206,7.107179309,5.95,1.7,,0.300570745,3.196,13.26518033,11.37957268,40.75055728
WG,10-30m,2018-06-13,22.326383335,1.2795504235,8.599836017000001,5.8293220434999995,5.95,1.7,,0.32811564,8.415,78.05292517000001,1.717801314,28.308532925
WG,30m+,2018-06-13,20.39757627,0.677171269,8.126708083,2.823088669,5.95,1.7,,0.42715498,76.08333333,51.87527857,1.218054519,39.91411867
SA,0-10m,2018-07-02,20.33826735,7.878703238,8.89105028,5.263232191,5.69097035,2.374273859,,0.548931833,22.76758273,111.3977854,0.806187135,39.84020507
SA,10-30m,2018-07-02,20.224111685,3.9482544954999996,8.801696228499999,4.975039407,5.69097035,2.374273859,,0.63713474,36.760304675,27.234727865,17.465605875,38.830027525
SA,30m+,2018-07-02,20.11581274,2.909738619,8.719200621,5.025477598,5.69097035,2.374273859,,1.178720229,33.44623895,31.92285574,47.80954715,46.65890345
WG,0-10m,2018-07-02,20.28661875,4.505032749,8.80604004,4.345168039,6.244499199,1.931492012,,0.31529509,49.51025197,29.39275498,2.482946813,47.24817368
WG,10-30m,2018-07-02,20.2871583,6.7880521755,8.806979447,4.2891267155,6.244499199,1.931492012,,0.2868497555,40.86836531,29.35554762,2.0502346385,52.71996868
WG,30m+,2018-07-02,20.26832916,1.940155165,8.700043259,3.115431774,6.244499199,1.931492012,,0.272221239,54.55614718,33.03907666,1.23889931,44.1965957
WP,0-10m,2018-07-02,20.38326224,3.526117649,8.851125147,4.088988575,6.356603774,1.573315364,,0.472433643,42.32977624,30.88104955,4.051528448,44.89109276
WP,10-30m,2018-07-02,20.266490615,2.1127475105,8.700226959,3.028878936,6.356603774,1.573315364,,0.2453006015,61.339625455000004,33.70880922,1.23889931,48.17416976
WP,30m+,2018-07-02,20.2744035,1.545140078,8.579603926,2.836664945,6.356603774,1.573315364,,0.25643074,60.44206599,33.70880922,1.563433441,37.31476122
SA,0-10m,2018-07-17,22.59701799,2.513865501,8.880654589,6.969427111,5.825,3.1,,0.472645511,16.30923187,11.3129615,5.144675926,42.06349206
SA,10-30m,2018-07-17,22.513790045,3.980062342,8.811599423499999,6.8637788225000005,5.825,3.1,,0.664709458,14.678220784999999,9.291797668000001,3.1770833334999997,22.023809524
SA,30m+,2018-07-17,20.70748767,1.198397831,7.996585344,2.360056606,5.825,3.1,,0.575161975,120.0,26.35940335,2.048611111,80.6547619
WP,0-10m,2018-07-17,22.27066968,1.409154268,8.787238584,6.614298728,6.3,2.5,,0.399393366,3.643333333,14.15756245,3.003472222,61.50793651
WP,10-30m,2018-07-17,21.971674980000003,2.0184612475,8.6211233955,5.8404166325,6.3,2.5,,0.41006205,26.24573024,17.151879235,2.3090277775,285.416666665
WP,30m+,2018-07-17,20.44098932,0.57933996,8.053908711,2.473150888,6.3,2.5,,0.766806419,104.38,34.30931442,1.371527778,66.42857143
WG,0-10m,2018-07-18,22.38932946,1.103682995,8.787404465,6.66351473,8.75,3.6,,0.223929865,30.21581271,14.15756245,3.107326228,37.6984127
WG,10-30m,2018-07-18,22.16106508,1.4289746575,8.689910335,6.2394157595,8.75,3.6,,0.23432536399999998,20.44452755,20.520485615,2.3929207915000004,50.892857145
WG,30m+,2018-07-18,20.3981348,0.734581096,8.103488685,2.654823609,8.75,3.6,,0.160876328,91.91111111,36.16579083,1.568606827,58.86243386
SA,0-10m,2018-08-14,23.27504729,1.529208257,8.920381115,7.063523945,6.6,3.1,,0.436555032,12.16898197,13.72886481,5.573353986,24.43533639
SA,10-30m,2018-08-14,22.73934259,2.015675927,8.7267104455,6.1483697195,6.6,3.1,,0.4248349155,11.3907467835,18.244677855,11.033761332000001,28.142588914999997
SA,30m+,2018-08-14,20.89559887,0.838944679,8.049588217,2.551204574,6.6,3.1,,0.421963731,130.1298733,45.78373446,9.564593436,52.66749025
WP,0-10m,2018-08-14,23.37909296,0.694821349,8.844043224,7.008939853,10.4,2.8,,0.438336277,0.735749058,18.31870758,11.25413652,24.81556742
WP,10-30m,2018-08-14,22.661163135,1.278810784,8.6940571885,6.5016086745,10.4,2.8,,0.39661676749999997,21.003291239,19.577212850000002,9.78496862,28.142588914999997
WP,30m+,2018-08-14,20.72941877,0.914801451,8.077810879,2.792497652,10.4,2.8,,0.697246637,92.56167433,38.45479197,5.583148439,48.38989118
WG,0-10m,2018-08-16,23.3568157,0.716428459,8.931597093,7.071328381,8.225,3.4,,0.342895948,22.36564647,14.23226692,3.035742181,22.15395022
WG,10-30m,2018-08-16,22.837405099999998,1.3365691960000001,8.797625590500001,6.64927715,8.225,3.4,,0.25586441000000004,20.076005395000003,19.577212855,2.673486766,24.577923025
WG,30m+,2018-08-16,20.58341089,0.930817539,8.110182417,2.683954657,8.225,3.4,,0.139654262,90.58769265,37.88229546,4.16895143,40.46841142
SA,0-10m,2018-09-24,23.65690986,1.949981529,9.021412891,7.769823534,7.251,1.168,,2.059427356,2.672265956,15.12371228,4.945915807,47.96779669
SA,10-30m,2018-09-24,23.1386725,1.1624825425,8.6117900735,6.085640584,7.251,1.168,,0.5631954960000001,15.716901684,22.90384889,11.423843155,39.21755364
SA,30m+,2018-09-24,20.88628577,0.562822047,7.766714093,1.21127463,7.251,1.168,,0.389171306,47.68467181,36.81588091,8.624417396,57.50382767
WG,0-10m,2018-09-24,23.85313504,2.100122294,9.138806955,7.890863764,7.837948628,1.778606615,,2.505238228,9.512707216,8.428538789,4.758825986,32.71474748
WG,10-30m,2018-09-24,23.33060604,1.4066359105,8.88406351,6.810750430500001,7.837948628,1.778606615,,0.6774879575,10.185797895,25.25568659,4.881130865499999,35.020590235
WG,30m+,2018-09-24,20.62646118,0.530804813,8.146839849,2.52615445,7.837948628,1.778606615,,0.084810876,79.13909912,42.67838478,18.1342996,61.68243568
SA,0-10m,2018-10-04,21.5113993,2.87748944,8.775691838,6.949879534,7.55,2.8,,0.426330586,0.84793116,19.29657938,4.288455194,60.56436047
SA,10-30m,2018-10-04,21.082082540000002,2.1997863895,8.469688565,5.8354500845,7.55,2.8,,0.5530677605000001,18.3905405135,29.718447605,3.723065963,46.803537635
SA,30m+,2018-10-04,20.39089836,0.694358343,8.112837313,2.710573859,7.55,2.8,,1.182610713,37.44071786,44.11412171,2.321883956,68.19810161
WP,0-10m,2018-10-04,21.88246262,1.366780503,8.890111727,6.842091646,9.45,2.2,,0.326266199,6.146148011,22.29567815,2.02689827,43.48888688
WP,10-30m,2018-10-04,21.263619015,1.8902067100000002,8.7397701655,6.1513596945,9.45,2.2,,0.43971625950000004,20.47976598,23.19540778,2.3218839554999997,50.50991985
WP,30m+,2018-10-04,20.33686764,0.710526737,8.35831007,3.326077915,9.45,2.2,,0.298434309,31.42871944,54.77591784,2.764362484,56.29549207
WG,0-10m,2018-10-10,23.02549205,8.29949773,9.090432555,6.916278506,5.5,0.8,,0.697750654,5.835427488,4.816757926,5.074610546,41.35277524
WG,10-30m,2018-10-10,23.011987644999998,5.098679778999999,8.981077593,6.8211880455,5.5,0.8,,0.5793220335,6.6987132890000005,38.03624427,5.060434828,43.586226870000004
WG,30m+,2018-10-10,20.66679921,0.779837606,8.124675893,2.441196827,5.5,0.8,,0.112969601,96.12099289,48.25614418,14.34152612,75.34008263
SA,0-10m,2018-11-01,20.52023804,8.752287026,9.370496046,6.560410735,5.88214826,2.389178194,,0.70476473,10.31580001,1.624217144,6.694291358,25.15882265
SA,10-30m,2018-11-01,20.384563055,5.9707369035,9.3033997705,6.2814885385,5.88214826,2.389178194,,0.9543102319999999,10.2547805675,3.0693719965,39.08881749,22.60568799
SA,30m+,2018-11-01,20.29292118,5.85072549,9.220462929,6.162075866,5.88214826,2.389178194,,1.402815314,7.447886348,2.613007306,30.09674262,24.0786503
WG,0-10m,2018-11-01,20.5025402,5.31055315,9.188646602,5.852273699,5.687792684,1.660024907,,0.378127191,19.12084994,11.05575407,5.714385763,23.19487291
WG,10-30m,2018-11-01,20.504738744999997,5.65349828,9.1923236665,5.8972368515,5.687792684,1.660024907,,0.390853326,16.99742864,1.472095581,6.622239476000001,25.5516126
WG,30m+,2018-11-01,20.43296965,3.262379762,8.871241658,3.220011642,5.687792684,1.660024907,,0.140011822,29.01825824,34.55853562,40.45158265,51.03386046
WP,0-10m,2018-11-01,20.71172847,9.74793928,9.306963719,6.832807484,6.224281392,1.352950076,,0.625748534,6.12579849,1.472095581,4.158065113,24.96242768
WP,10-30m,2018-11-01,20.510029495,5.177355782499999,9.134888978,5.187081895,6.224281392,1.352950076,,0.36509238,30.818331705,5.5793777925,5.7143857625,22.60568799
WP,30m+,2018-11-01,20.45785695,2.205133574,9.004585792,4.53188347,6.224281392,1.352950076,,0.333299446,33.01503153,7.861201243,20.06712065,30.85427689
SA,0-10m,2018-11-09,23.56241388,2.154392242,8.838192569,7.156022971,7.825,0.3,,0.523903886,1.255712523,16.19556972,5.074610546,34.34201353
SA,10-30m,2018-11-09,22.87597701,2.2927962835,8.437050324000001,5.613058151500001,7.825,0.3,,0.428295182,53.151017790000004,30.895772445,8.164917073,38.527884035
