depth_group,2018-01-11,2018-02-07,2018-03-15,2018-04-12,2018-05-16,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-10-10,2018-11-14,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13
Surface,19.12084994450008,49.5102519702581,7.718964356461729,2.0813958800451,5.613146340664803,3.1959999999999997,,,,5.835427488456851,7.95,14.888888888888891,18.711111111111112,2.6222222222222222,6.909090909090913,,2.192307692307692,0.1818181818181807,9.27450980392157,17.775531313131314,2.1930630630630636,3.1996291666666665,4.400116959064328,9.816270152505448,8.118750499001997,7.987149425287356,2.1668958333333332,3.698168888888889,4.334506459948321,4.479454106280194,10.103232067510547,39.066399033816424,18.221324675324677,8.712817610062892,4.639535087719298,9.7690990990991,5.950511111111111,16.40078888888889,15.69218181818182,3.4757853107344623,13.556674074074074,59.266788034187925,24.317563218390806,4.725677083333333,29.81190804597701,5.6062666666666665,8.013742424242425,18.086493827160496,12.892401515151517,24.61477192982456,31.607141242937853,114.2448262910798,24.84546859903382,15.990709677419355,103.07662222222223,36.86981275831087,70.21607368927368,14.845541666666668,14.19449494949495
Mid-Depth,15.136335733838088,40.83384379151212,2.137419370942546,,3.544379950528205,3.13,,,,4.313808631596551,6.15,43.0,15.933333333333334,2.7333333333333325,,,1.4871794871794872,,3.88235294117647,14.646036363636362,0.7476351351351354,1.2171499999999997,2.4588888888888887,3.211019607843138,3.127353293413175,3.9681379310344833,1.2448125,3.452280000000001,3.705488372093024,1.8602028985507248,5.994708860759494,58.2019,15.059896103896104,3.006339622641509,5.416026315789473,7.177297297297297,8.040566666666665,12.466566666666667,16.496909090909092,3.2257288135593214,13.474711111111112,10.00956923076923,28.00589655172414,5.878281249999999,5.392597701149425,6.7654571428571435,10.36086363636364,11.529456790123458,12.473272727272725,37.03863157894737,35.6705593220339,90.79897441314552,23.028028985507248,6.282064516129033,93.53613333333334,75.36845714285715,53.757697835497844,9.128625,1.6765151515151508
Lower Photic,18.858521547794695,40.90288682741726,15.657932068784046,9.299448686953964,10.197175464132949,13.7,16.0,,,9.08361794616272,17.39,41.333333333333336,56.93333333333334,9.066666666666666,78.72727272727273,11.384615384615389,5.1410256410256405,,9.470588235294118,15.182521212121214,16.747027027027027,20.1659625,25.624210526315792,2.4878169934640524,4.585017964071858,13.88848275862069,21.1618125,5.370213333333334,2.5046356589147285,4.586362318840581,13.278,49.71873333333333,11.323662337662336,6.764264150943396,16.481026315789475,20.93378378378378,12.097733333333332,14.679566666666668,29.37254545454546,9.977254237288136,16.671266666666668,19.54249230769231,25.335034482758623,26.625156249999996,26.75949425287357,37.43131428571428,62.56754545454545,73.18707142857143,28.819295454545458,61.69079012345679,45.874891891891885,131.9072676056338,20.78295652173913,17.989548387096775,120.38720000000002,36.78590566037737,83.32120634920635,15.214375,6.370757575757574
Deep,29.018258236709055,54.55614717765877,44.467024509569406,43.20703852531628,53.219578666206274,76.08333333333333,91.91111111111111,90.5876926458015,86.06292281236384,96.12099289472341,47.08888888888889,63.03703703703703,170.78518518518518,37.214814814814815,6.802020202020203,13.343589743589742,35.28347578347578,78.81818181818181,70.64705882352942,106.50906640085063,74.55260877569187,137.31596273291927,31.005974166666668,97.63629570241753,69.30951083503723,146.76176892168323,70.20308774385839,71.68340921568627,42.08018840190817,10.787038647342996,35.994398312236285,66.57441666666668,26.833595954720955,30.027275082359985,32.278692503706445,48.444229539398556,50.39772196969697,53.56654173497268,38.65205681818182,40.12827701457032,59.596729984779294,51.38841346153846,33.5238458503799,62.14335027472528,96.17011206896552,62.42429456289978,98.44077840909091,98.66511210317461,75.03341711018412,93.82404621507473,64.65155823408153,106.79166566901408,92.04305901553727,61.20498719165085,92.3987542635659,40.92439460916442,109.90610627705627,38.871673199152546,49.19832330659536
