depth,2014-02-19,2014-03-26,2014-04-23,2014-04-27,2014-06-25,2014-07-23,2014-08-13,2014-09-09,2014-09-25,2014-10-08,2014-11-12,2014-12-09,2015-01-14,2015-02-11,2015-03-11,2015-04-14,2015-05-05,2015-06-09,2015-07-15,2015-08-11,2015-09-09,2015-10-07,2015-12-08,2016-01-20,2016-02-17,2016-03-01,2016-03-09,2016-04-13,2016-05-18,2016-06-15,2016-07-13,2016-08-10,2016-09-07,2016-10-12,2016-11-09,2016-12-05,2017-02-08,2017-03-14,2017-04-19,2017-05-17,2017-06-21,2017-07-12,2017-08-09,2017-09-13,2017-10-13,2017-11-08,2017-12-14,2018-01-11,2018-02-07,2018-02-28,2018-03-15,2018-04-12,2018-05-16,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-09-24,2018-10-10,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-01-23,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
32.0,N/A,N/A,1.06,1.14,0.29,0.76,1.27,0.95,0.72,0.86,1.41,3.66,2.96,1.95,5.53,0.89,1.81,0.76,1.07,1.23,1.19,0.47,2.35,1.96,2.15,4.21,1.42,0.66,0.67,1.08,0.96,0.86,0.64,0.69,1.04,2.81,1.12,1.02,0.66,0.7,0.42,0.2,0.51,0.24,0.78,2.25,3.0,6.9630131182609,4.97826408641794,1.84166769035508,2.60510443897875,1.23113251083179,1.4978388555516,1.33322914167689,2.01308150082766,2.08085609237566,1.58263751549507,0.690956353333991,2.42424574140334,1.99027814740458,2.20052007553828,2.1042847602825,1.25626475584625,0.977267123736377,0.838587428498341,1.02601452329001,2.35063795081544,1.76051263382459,1.6055858114996,3.23953706921488,3.71409081658758,3.3233138815254,2.35993163359765,1.60265357493566,1.32852788457607,2.46906956636514,2.21710916623258,1.54208868721844,1.56403434786691,2.11732797587595,2.23316197302583,3.73909676011574,2.25560903459972,1.78291796928973,1.67378047611229,1.15285119910379,0.890022113740744,1.31460049714472,2.93247969503112,2.69068117123731,2.82889078670802,2.73385811667281,5.23642401215976,3.07140579405653,2.31610749903343,1.2428949084964576,1.88238168306324,1.77566667267371,1.29129039446923,1.63361355968432,2.04439380654291,1.78534306333583,1.4288912564497,2.73434106744552,2.70246834079507,2.80151805837605,1.60373712538344,1.370551106,1.78407681420862,1.98298215236864,1.96537678809977,1.22648187265462,2.57871430135146,1.48877190560286,13.2063576201992,2.17380752971399,2.89578403775452
33.0,N/A,N/A,1.08,1.15,0.42,0.76,1.25,0.91,0.62,0.41,1.44,3.67,2.67,1.72,4.99,0.89,1.06,0.78,1.13,1.28,1.15,0.51,1.62,1.95,1.99,4.13,1.36,0.62,0.6,1.07,0.92,0.85,0.52,0.64,1.07,1.92,1.12,0.97,0.67,0.68,0.42,0.18,0.49,0.23,0.3,2.27,2.94,7.11633103050587,4.6095019821389,1.69187108521205,2.46090620709632,1.18747078666561,1.44351983117199,1.31116308140202,2.00278881070816,2.00998283861462,1.57269701504706,0.663141603666103,2.05640042775761,1.89567580878578,2.21670936390081,2.10033584370291,1.21347725952362,0.918255560372848,0.769542822595444,0.947963681933034,2.04976510642462,1.63998841214153,1.43228366870865,3.19128309097885,3.61290352839475,3.32039385465442,2.15229837683741,1.48688982272161,1.36947652863308,2.20192994604671,2.1330740536224,1.49675736388489,1.52916197419774,1.918555197823,2.2681571015655,3.67181877343022,2.13263922649425,1.78311043726883,1.61245693915262,1.12625175630105,0.871337646530699,1.20185211131319,2.78363637273465,2.54429325692959,2.47507603747455,2.50268498576511,4.63378422741811,2.9947751762175,2.35176240152016,1.325657857407318,1.75256553598006,1.68429712498006,1.1702968019653,1.51644715766405,1.91925360756743,1.80195939270385,1.28801378247358,2.64701369685734,2.70359908055115,2.677852073962,1.58999687193054,1.260749478,1.98254793385659,1.81491040130141,1.84700739690392,1.12062322288376,2.18969868184094,1.35041381725418,12.8174245763767,1.953783417079,2.65994283152926
34.0,N/A,N/A,1.07,1.11,0.33,0.54,1.24,0.89,0.76,0.41,1.34,3.79,2.78,0.91,4.62,0.91,0.93,0.78,1.16,1.27,1.1,0.48,1.64,3.17,1.91,4.02,1.34,0.56,0.54,1.09,0.88,1.01,0.59,0.6,1.09,2.07,1.14,0.88,0.7,0.68,0.43,0.17,0.41,0.21,0.2,1.79,2.88,7.25324717104764,4.2517924671114,1.53376713805984,2.42905291377688,1.15295878223275,1.38981216050391,1.28124631786055,1.95581607364435,1.92462241330251,1.55666673156009,0.646110911549674,1.68257993061952,1.78351766664201,2.22966368826714,2.09959665213096,1.16975543644189,0.860425532964912,0.709276952785642,0.882635262332625,1.77132332496568,1.52279987245432,1.33692855534035,3.14457702715243,3.56417936534798,3.31482295746352,1.96915901137852,1.39356955928688,1.35788850379982,1.99956050063329,2.00723504234153,1.43742041698652,1.48285486067208,1.73246940832846,2.29905729632944,3.62364182345433,2.03866054742178,1.78711656545906,1.56803512840194,1.09451697773779,0.853929753348194,1.08909837471273,2.59043265710903,2.37214578096484,2.14230206630169,2.29422923299941,4.19157235537954,2.94112667937115,2.37106164284406,1.3467035760983772,1.64545566253999,1.59584486147214,1.07241481335831,1.39631728278696,1.77792719879024,1.77833349574465,1.16338497566446,2.52769062871801,2.71051091101481,2.57451271723596,1.58232460084587,1.176893335,2.25251067383295,1.67794677307732,1.73751140138231,1.02626589827763,1.81590625560433,1.23549771293237,12.4874269951081,1.75173216181255,2.43473820946072
35.0,N/A,N/A,1.05,1.06,0.38,0.74,0.73,0.87,0.71,0.45,0.83,3.75,2.6,1.38,4.44,0.9,1.06,0.78,1.2,1.26,1.08,0.57,1.73,1.67,2.1,3.95,1.32,0.49,0.5,1.1,0.88,0.95,0.57,0.48,1.1,1.47,1.14,0.81,0.7,0.65,0.31,0.16,0.34,0.19,0.2,1.17,2.82,7.36149350638336,3.91974872238077,1.35399777050904,2.36981937091018,1.1300743486792,1.33848024066527,1.24053174337546,1.82238953235117,1.84761034723327,1.52113518765346,0.641784273798815,1.40337440191207,1.61441326270865,2.22519226708535,2.11065378986253,1.1170870464531,0.79484946345201,0.654127972295795,0.847549121784995,1.48549763653013,1.40698371536128,1.25310448330032,3.14010240143205,3.75502147910542,3.30979201307652,1.82211979977006,1.34449836493152,1.27307093755716,1.98196811160804,1.78118327925371,1.35233990541075,1.4188010441208,1.535192489619,2.36975461475885,3.60026691656418,1.95699899856528,1.80814156629701,1.53544389018142,1.06295527020425,0.837553021563625,0.967464403127979,2.32480253375811,2.15476813251463,1.84521737443161,2.15110321965911,3.88104100945616,2.94708730920135,2.37825564552974,1.3662839219713123,1.5868706069142,1.50112144889802,1.01254309407665,1.24914661996139,1.6165711541691,1.69449629218008,1.08977191481807,2.33586410777294,2.73056471520991,2.52241896397707,1.58697199173996,1.141161491,2.4294642908903,1.56763088371934,1.62649323335747,0.9499337479224,1.48139505942059,1.16820975242884,12.2013223478342,1.59665758285165,2.2405585165846
36.0,N/A,N/A,1.03,1.03,0.37,0.72,0.89,0.84,0.62,0.5,1.07,3.66,2.59,1.31,4.12,0.88,1.06,0.76,1.24,1.24,1.52,0.51,1.78,1.67,2.09,3.65,1.28,0.41,0.42,1.0,0.84,0.84,0.56,0.43,1.11,1.82,1.1,0.76,0.7,0.65,0.35,0.16,0.32,0.18,0.2,0.82,2.79,7.39748197387783,3.6279839289923,1.15955818727611,2.37477559071453,1.11412436852533,1.29128846877401,1.19309179069066,1.65717193851033,1.76222729847446,1.47891484660203,0.650783011749202,1.16651684372692,1.41780690278648,2.21689022537124,2.12131946731757,1.06604465034719,0.736499923747575,0.605373882585599,0.821288033736346,1.22428059288242,1.29390610464976,1.19006913587559,3.15338842590751,3.89563624744698,3.30271007738809,1.69098941030522,1.30575960005045,1.19279181812378,1.96421015344291,1.54955477134046,1.26764528512805,1.34998507882417,1.35675631664484,2.41686409708119,3.58678693261468,1.87114441878678,1.82230169873721,1.50394742050202,1.02622197450031,0.824555421729152,0.854809827433491,2.02882107852418,1.90987777512245,1.57594322695746,2.0224313805003,3.67227364410226,2.96680047152113,2.37141304975202,1.3594515789810848,1.55077107920428,1.41207168648751,0.965283176044186,1.10624781071688,1.44469196686069,1.58847476296581,1.0414405944526,2.12931942903669,2.7528004986157,2.48445088073245,1.59008328101206,1.122159701,2.56102503672111,1.47942566355148,1.52411272974553,0.885873156123926,1.1601745114667,1.11379999791261,11.9591866762258,1.46023154381589,2.05012152686442
37.0,N/A,N/A,0.99,1.0,0.36,0.69,0.89,0.77,0.59,0.45,0.88,3.54,2.59,1.33,3.95,0.77,1.03,0.74,1.27,1.21,0.79,0.5,1.67,2.2,2.0,3.15,1.27,0.38,0.27,0.87,0.77,0.83,0.56,0.38,1.1,1.28,1.11,0.74,0.69,0.59,0.38,0.15,0.24,0.16,0.13,0.47,N/A,7.30324316115038,3.35383121207753,1.03640185761661,2.29735603158587,1.06391692549981,1.2460477405812,1.1499121015152,1.45395460588813,1.69069061748323,1.42581850592769,0.656168701221648,0.997830713943378,1.2405136005636,2.20394027621322,2.11748073908056,1.02726148837963,0.710336472824799,0.577457976669503,0.778478408416828,1.02105764598621,1.17865589273931,1.13730420409204,3.20049254998033,3.80967393349946,3.27967845014757,1.58499067364959,1.24987968159558,1.12133966067888,1.82699452020953,1.34413683323767,1.18344914232761,1.27744118877954,1.21837447823375,2.37176772526519,3.61500243995176,1.78712399853828,1.82428837954451,1.4785652303057,0.970520517306172,0.80590691179731,0.756914047310227,1.75706657965353,1.72289308765363,1.4338143628527,1.8697255357386,3.44429977046031,2.94569963426949,2.33801188974717,1.4089309583072083,1.52120645026447,1.34324318053685,0.926075679807912,0.999527262781292,1.28117982544628,1.44672949445245,0.984964591483723,1.9381625974628,2.74254430495579,2.45566732228951,1.58752433111311,1.091165722,2.62614111954256,1.44752157639243,1.44659225939194,0.839323586805996,0.972517607139487,1.03743430108455,11.7466538143435,1.30467623201014,1.8843384078697
38.0,N/A,N/A,0.96,0.92,0.34,0.66,0.69,0.73,0.5,0.44,0.9,3.49,2.57,0.7,3.86,0.78,1.03,0.74,1.33,1.16,0.81,0.48,1.62,1.88,1.97,2.88,1.26,0.34,0.27,0.79,0.72,0.72,0.56,0.34,1.05,1.09,1.02,0.72,0.69,0.58,0.37,0.13,0.23,0.15,0.19,0.56,N/A,6.95845255090087,2.98170529099561,0.944687525269569,2.2165292251428,0.998226287403822,1.19670555003099,1.10438132731916,1.20624414212248,1.62829405109277,1.36401830036793,0.665461231588756,0.909602003250561,1.04843480827112,2.18684113934106,2.1090368227187,0.992334916385404,0.697637252162457,0.562301382742232,0.735062206710327,0.847612354431889,1.06605431286856,1.08295687537249,3.21099019371865,3.66587440977131,3.24724662310534,1.49840970330141,1.20389226355493,1.05828553459689,1.68253868021756,1.14059901985328,1.09901950644217,1.19955964884338,1.09948002188185,2.28571849446086,3.6671096079501,1.71996815525783,1.82371793027614,1.45594341136562,0.911995372829661,0.787320324690326,0.666362640737951,1.46278643498798,1.54158909677538,1.36561278758541,1.71784360970406,3.30779829562946,2.91656368112665,2.29348207102445,1.4019048099534197,1.51086950080196,1.28120340817384,0.897695662627595,0.90352514827707,1.10479333646728,1.28564267108155,0.934090790658554,1.73548470639936,2.72398717571562,2.44209868640867,1.58355464448909,1.068081454,2.56211758083831,1.44931089861623,1.38086558973002,0.817118062309806,0.861945874044306,0.964279657601924,11.510454089631,1.14963954416644,1.72991667544137
39.0,N/A,N/A,0.95,0.87,0.34,0.63,0.59,0.68,0.43,0.44,0.9,3.66,2.58,0.88,3.84,0.78,1.02,0.72,1.39,1.13,0.67,0.47,1.58,1.97,1.96,N/A,1.25,0.33,0.26,0.67,0.7,0.67,0.56,0.3,0.63,1.04,1.0,0.67,0.65,0.52,0.38,0.13,0.22,0.15,0.18,0.48,N/A,6.474869459882,2.56559510416298,0.885416149048055,2.11286339330838,0.931885496731385,1.14429354716062,1.05952275300439,1.02536822373298,1.5676909323744,1.30687972508562,0.673970636996809,0.833762361620126,0.893864508025162,2.16436159296358,2.11439408203731,0.96039488877397,0.680804269413366,0.542489014673733,0.69083208853291,0.736221180540219,0.961533632118538,1.03635987405279,3.19460597109397,3.47331533741495,3.23382128019404,1.42389846287897,1.17380798343828,1.0103816636915,1.52771607027675,1.00363436998929,1.02675633383736,1.13015104455509,1.00841442405803,2.15018139618279,3.67415040275311,1.66562691366824,1.81519859288933,1.42526044163702,0.867786757106842,0.772363357887993,0.614644968528291,1.2528114846057,1.41828638005265,1.29837912879278,1.56764338324923,4.26943094244068,2.86189418262629,2.25038886220608,1.2603985080157318,1.48077756723834,1.22561266603433,0.866195421439902,0.84057497637031,0.985401009764433,1.17317139293764,0.894247183903231,1.58902714153709,2.70341427433259,2.42325049360641,1.56749868501177,1.052219214,2.46641209794229,1.45107257881977,1.31301428300951,0.822653380736692,0.784155505757125,0.900648064797765,11.2552476670912,1.03127070893714,1.56416509698888
40.0,N/A,N/A,0.91,0.9,0.33,0.61,0.6,0.6,0.39,0.42,0.94,3.75,2.53,0.8,3.61,0.94,0.99,0.69,1.38,1.1,0.74,0.47,1.55,1.88,1.93,N/A,1.25,0.33,0.25,0.6,0.67,0.67,0.59,0.28,0.68,0.92,0.97,0.65,0.62,0.48,0.39,0.12,0.2,0.19,0.17,0.41,2.84,6.01367314298778,2.17807557887983,0.87989464074678,1.9659775995901,0.847487256707232,1.09005139649939,1.01237803111841,0.863063819464791,1.50281638298895,1.24830139399565,0.682875955462709,0.763693898034667,0.787130342102438,2.16186448479966,2.12799697771584,0.937487038794045,0.673407574998347,0.525289489145473,0.641702643098922,0.695122810181505,0.855247507164453,0.973384176957653,3.11147339835199,3.20703718806666,3.22830505066914,1.38119207049675,1.15788359551995,0.971711013064896,1.35502740442767,0.909219690030794,0.959991088487161,1.06195660249928,0.94368361345656,1.93860091563361,3.68303671386556,1.62006621522936,1.79812319837288,1.38960032210956,0.82730522336128,0.758647232379107,0.600906972502258,1.10278758790346,1.37155421865534,1.27641654582479,1.40637519769383,6.84664581006096,2.77410363095241,2.19284535126479,1.0970901084722784,1.44961121293198,1.18714469179555,0.837376169836611,0.811647383527283,0.915550790197763,1.07382627522077,0.865336334247673,1.48661176331815,2.70784118670336,2.40668070212647,1.54265348445521,1.045354154,2.37470837625089,1.48339848010539,1.25218298602376,0.833008818443039,0.786856501411795,0.846243273143441,10.9742665903298,0.939401526707578,1.39219881974507
41.0,N/A,N/A,0.85,0.88,0.32,0.59,0.6,0.53,0.32,0.4,0.93,3.72,2.57,0.88,3.68,0.88,0.95,0.6,1.38,1.05,0.71,0.46,1.58,1.89,1.88,2.07,1.24,0.32,0.25,0.58,0.63,0.62,0.47,0.27,0.54,1.07,0.95,0.64,0.59,0.46,0.38,0.11,0.18,0.19,0.17,0.25,2.34,5.72493656536644,1.89167962122836,0.877882788515546,1.829079351489,0.774446693806018,1.03521904798691,0.966905355042636,0.742600951478923,1.44242943955354,1.19110630341675,0.691480953777155,0.713113121387634,0.70268583568514,2.12985831736888,2.14302120518765,0.902398194911312,0.663564196739258,0.505890762379987,0.5968495463629,0.655104520311564,0.772359400318366,0.902938167820912,3.09000867293272,2.97328519010737,3.23521557471105,1.32813053767644,1.14939599645967,0.941920174735604,1.1897115969238,0.831373847085405,0.896668928765443,1.00154015599115,0.878577928071292,1.74519889496036,3.62346649490324,1.58047526297043,1.77838219959376,1.36575039256542,0.79881909221463,0.747620306910981,0.585316557387267,0.985855299331241,1.32568745554142,1.24171253794571,1.26703412583026,8.66883244187225,2.69302456080298,2.15315681134171,0.9908911793673784,1.40260345984203,1.13862335251323,0.812984798138515,0.783930283035674,0.863645226877311,0.998494887334686,0.846182495559277,1.39357412055775,2.64338386432443,2.38402435430337,1.5152025938475,1.051265832,2.26206192954582,1.48935623332634,1.18547103077496,0.870586052192147,0.787260828371435,0.796309669089304,10.6341890849481,0.86880706896769,1.23363142237171
42.0,N/A,N/A,0.72,0.82,0.29,0.5,0.58,0.45,0.32,0.39,0.37,3.71,3.23,0.87,3.56,0.81,0.86,0.55,1.36,0.99,0.69,0.46,1.6,1.39,1.88,2.3,1.22,0.3,0.23,0.55,0.52,0.61,0.47,0.26,0.43,1.06,0.95,0.59,0.59,0.44,0.35,0.11,0.18,0.2,0.16,0.2,2.56,5.54461560775147,1.73828411096444,0.869537018787312,1.71090317361623,0.727054573066621,0.98103890816994,0.928346057008625,0.69528237425902,1.39458928562463,1.13760236414335,0.696624932993721,0.675327100176427,0.642945259239309,2.05945124156823,2.17010460452935,0.85290513760242,0.643480562485294,0.478487269099879,0.551727884501049,0.634000553318305,0.719523747996559,0.831184166075601,3.09023570623128,2.71402155845317,3.26984734575901,1.26978664759941,1.16056296940695,0.929035911009403,1.00134171454869,0.781872607576102,0.837032025950538,0.953073340987947,0.823774100619915,1.54996535394565,3.47838444764087,1.55848616539998,1.75795432555452,1.35122117539272,0.782943174265957,0.742268070150456,0.576044313419142,0.928962769966444,1.2728494935611,1.17784254427407,1.1546901361145,9.92528364900871,2.60493953891943,2.13604968119791,0.7963553016857665,1.32592057770571,1.07453829256688,0.797774023986844,0.769639558909305,0.843749181471799,0.960211525509646,0.855396138752984,1.31025407143583,2.47757073487468,2.3591483809361,1.47251756145945,1.085990691,2.19318531127087,1.4719271278707,1.10606470211321,0.896752597775709,0.775320562514164,0.750326792834536,10.2109053099519,0.838523677096744,1.06566249142741
43.0,N/A,N/A,0.61,0.78,0.28,0.46,0.56,0.41,0.32,0.35,0.37,3.74,2.94,0.86,3.33,0.77,0.8,0.52,1.3,0.89,0.66,0.45,1.57,1.45,1.88,2.2,1.2,0.29,0.21,0.49,0.49,0.59,0.46,0.25,0.5,1.04,0.96,0.59,0.55,0.43,0.34,0.11,0.16,0.22,0.12,0.14,2.56,5.41422131058293,1.66750812393068,0.866634950346209,1.60253640158818,0.688987681557433,0.928751242975989,0.892426753296611,0.667617939004791,1.35342480224507,1.08684109723429,0.69996590432732,0.656555067891326,0.609298615769153,1.96088096889049,2.19060230790166,0.802158842007034,0.622355985829532,0.453680999523375,0.511184918545806,0.619295665365026,0.676548078340131,0.750490987814058,3.08280082629207,2.49636346715535,3.30967233481029,1.21301454561207,1.16426595942112,0.91877647800584,0.84499483197608,0.741575895367733,0.782616743946188,0.908727822907471,0.773467199522938,1.36046993226793,3.30713586081951,1.550856109273,1.73076401377081,1.33817501311082,0.769461369646206,0.738835403076286,0.567992872728324,0.899808259871181,1.22414688746525,1.11350080153301,1.0591033501848,10.6890802841486,2.52336656618618,2.11569446492704,0.6711604738412741,1.24157388925853,1.01096640118773,0.783462591825555,0.756883288236056,0.841322624724677,0.928001390731141,0.86995555669648,1.24132388747806,2.27085230928784,2.32815800285281,1.43269609857132,1.11965016,2.1456981119895,1.44163980452261,1.0314924358123,0.897039278324397,0.767710460913695,0.710292000329307,9.69495184820239,0.810594311533539,0.921269705541795
44.0,N/A,N/A,0.59,0.71,0.27,0.44,0.53,0.4,0.31,0.33,0.29,3.59,2.75,0.88,2.99,0.75,0.76,0.52,1.3,0.85,0.63,0.44,1.14,1.67,1.88,2.24,1.2,0.25,0.19,0.43,0.47,0.58,0.46,0.24,0.48,1.03,0.96,0.57,0.52,0.4,0.32,0.1,0.15,0.21,0.11,0.13,2.53,5.32393149344513,1.63661135633833,0.852111023869249,1.52020514609366,0.663518143622426,0.879595716934364,0.853493391336952,0.631647906717704,1.31792044915361,1.0385960686467,0.700975155678557,0.648235127043254,0.574245836953165,1.78062950615744,2.19183804929966,0.746483871931182,0.60638258664717,0.434517796062856,0.490389956575101,0.59904113657078,0.641998141011973,0.683425948738631,3.00911187774287,2.33673593668659,3.34451894665921,1.15436539773313,1.16102435473241,0.91267419435668,0.741045816794787,0.708830706508811,0.729774537222183,0.865930911045424,0.727468137454018,1.21566564967018,3.09377815827288,1.54843541770191,1.69360065674699,1.33942431779029,0.760552758732422,0.737544084917795,0.546371867022651,0.85402985859082,1.15316890193319,1.05471831786495,0.992725458821774,9.83283728812655,2.47777325384881,2.09402454227185,0.7619122834425667,1.15602230014324,0.947374929781485,0.765863270057556,0.73157951550123,0.822374798415935,0.892365360582117,0.861225700049763,1.19391357349681,2.01659876717781,2.27251325354863,1.41058979117092,1.130979873,2.03437698612239,1.38602771115562,0.963967761280509,0.888806827212715,0.746837630524089,0.676106865927412,9.09211347953649,0.766173308976181,0.827994907424311
45.0,N/A,N/A,0.57,0.65,0.25,0.39,0.49,0.39,0.3,0.3,0.32,3.5,2.89,0.85,3.12,0.74,0.66,0.5,1.27,0.82,0.61,0.42,0.44,1.06,1.85,2.0,1.18,0.25,0.18,0.35,0.42,0.51,0.43,0.21,0.46,0.98,0.89,0.56,0.48,0.38,0.32,0.1,0.15,0.21,0.11,0.12,2.53,5.26469254570288,1.60296840593659,0.834326215910226,1.45075375402435,0.654275661383151,0.834811994574379,0.813044484201514,0.608080590393739,1.29589682430282,0.991792515469387,0.701249328416234,0.665644277400929,0.55112844707698,1.52518566643628,2.18806866090977,0.689243713760275,0.593158191609239,0.418550200211537,0.483864349051673,0.584548488205147,0.61730158772747,0.622100238123721,2.90422070042928,2.21087571057044,3.38407883039855,1.09828978049897,1.1542107426949,0.90759234215821,0.662364389867534,0.68651037521143,0.683612610429562,0.826444089398142,0.686210356693186,1.09304784839224,2.84895673468504,1.54213759790311,1.65295473518934,1.33513398002259,0.753474906253995,0.735479969789563,0.522989169424636,0.817717725517765,1.07230551740042,0.995916836163767,0.95420410409618,8.11020483356937,2.44831002861108,2.06938000525346,0.7831490058935457,1.060593178025,0.885737770122943,0.74830079406203,0.705037478792225,0.805883009066668,0.861103478628506,0.847135121444239,1.1649594263707,1.69764659683083,2.20654868383975,1.39672345977368,1.138142659,1.88232755568361,1.31347588709912,0.902154318228521,0.863014823328011,0.723579185968537,0.647759838695542,8.47336468658105,0.72480409762332,0.760505981782515
46.0,N/A,N/A,0.55,0.58,0.25,0.38,0.43,0.37,0.3,0.29,0.32,3.44,2.88,0.82,3.04,0.69,0.61,0.48,1.22,0.78,0.59,0.4,0.44,1.33,1.81,2.04,1.17,0.22,0.18,0.3,0.34,0.55,0.41,0.2,0.45,0.8,0.88,0.57,0.44,0.39,0.32,0.09,0.14,0.16,0.1,0.11,2.5,5.27464779015361,1.52887704193867,0.818073700567439,1.41425792941135,0.636953904123161,0.794484633737814,0.775657683219129,0.578955245863226,1.25618627358904,0.948326129389372,0.698822390834999,0.674602448096416,0.529381748712722,1.29317799714406,2.16948141100773,0.64308744062619,0.586817665205907,0.41282803175702,0.469726883067828,0.564576085890134,0.587202229215707,0.575451992086318,2.8120199907852,2.13355285883289,3.41605403887046,1.03995487893125,1.11990605710698,0.89451376205509,0.6227977040756,0.669101420684158,0.65262003118852,0.787115433927835,0.646024726246323,0.984852465089886,2.6624843408085,1.5327029960404,1.60634223629231,1.31463074656076,0.744625946628043,0.727714879082699,0.509064206931,0.77832870518975,0.99517780793317,0.947210329026922,0.907166280338234,6.21900484898917,2.4277343809817,2.00809249801862,0.8293260944426497,0.988056940336255,0.835149450126804,0.728732085865403,0.681045338780654,0.78620322085209,0.817991725715412,0.815105096538393,1.12999321524175,1.4341903328393,2.16071789947093,1.3943383126516,1.135914342,1.72300964541804,1.24786891761301,0.853975506970325,0.825333805135711,0.701926409217791,0.627800437699211,7.90271760485933,0.686111900164373,0.706841199119709
47.0,N/A,N/A,0.54,0.57,0.25,0.36,0.31,0.36,0.3,0.28,0.3,3.43,2.87,0.82,3.12,0.67,0.56,0.48,0.75,0.69,0.57,0.39,0.45,0.91,1.74,2.07,1.15,0.21,0.17,0.28,0.3,0.48,0.36,0.2,0.43,0.66,0.92,0.56,0.39,0.36,0.31,0.09,0.13,0.15,0.09,0.11,2.47,5.33295204982577,1.46311455652,0.799850220613685,1.42968250065948,0.617550051558295,0.754152613841113,0.740387475720064,0.552633789240876,1.19451366736768,0.907915382051001,0.689690321451197,0.673396299287917,0.508709759259784,1.01922246650371,2.1305747645796,0.600952757199338,0.589114743879383,0.41559872636174,0.453700280095507,0.543751626754352,0.558757987463631,0.562465603777665,2.77357688380115,2.09537449697771,3.45353940368279,0.978464535639953,1.06708518311653,0.879105095394115,0.620210178500012,0.662352312236987,0.629306001843343,0.749456697246332,0.609457076094696,0.892030312507003,2.48145807181003,1.52975040764679,1.55247471047891,1.28746421252439,0.736626349343651,0.719158080329786,0.499311072225344,0.743532890149548,0.913822879624411,0.912447000551942,0.864800046323472,3.02271328721321,2.42666732726275,1.92187149341462,1.0858695049356784,0.925578243720145,0.789851257256725,0.708028770647074,0.657950472570975,0.766062312708542,0.76855562086022,0.766066923164471,1.10366015549132,1.15082367401075,2.11658239584071,1.401816337498,1.124937599,1.51518093275647,1.1760960540741,0.814908831726552,0.801525066543764,0.678380261860179,0.615652008499537,7.4501015337821,0.64872717264119,0.676441131155888
48.0,N/A,N/A,0.5,0.53,0.25,0.33,0.26,0.34,0.29,0.28,0.32,3.34,2.88,0.83,3.15,0.62,0.53,0.46,0.75,0.65,0.54,0.38,0.87,1.1,1.7,2.07,1.17,0.2,0.15,0.27,0.28,0.4,0.34,0.18,0.39,0.89,0.95,0.55,0.35,0.34,0.26,0.09,0.13,0.14,0.09,0.09,2.42,5.3746144047147,1.42578625620885,0.784763268810724,1.4400982255601,0.595694699853352,0.713729225414988,0.707747361288306,0.528391891596201,1.13007907444093,0.871081595086774,0.678961643804559,0.670994236106487,0.492518519991304,0.790082279484226,2.14448455433333,0.564472601605324,0.586222647488388,0.414903172157403,0.439221562921177,0.524814777238705,0.529706373543933,0.56086494382797,2.81531694939827,2.07719597509538,3.44865722414723,0.92459912974666,1.01932829572089,0.865280704208749,0.604676411119188,0.649131799420795,0.603793230872288,0.713785636903867,0.58022993374282,0.812427360460292,2.34704468154601,1.52919772165673,1.51018089028008,1.24354379016029,0.725916611402548,0.708938996562349,0.493028037187667,0.710350363150797,0.841462325760483,0.875180170515097,0.82209075328874,1.06901213561975,2.40785424212258,1.85704688627533,1.1911585877450235,0.875243078954517,0.750884047806855,0.689370611560015,0.638600396503777,0.743795912224121,0.730727504502511,0.719505253951201,1.07160940748199,0.948478104752728,2.07953794610654,1.39749641125395,1.108242296,1.33378754016592,1.11177902689067,0.784115377697413,0.780876769994269,0.660028767851528,0.605577112665258,7.09275587184301,0.618372519454856,0.645361754173224
