,2014-02-14,2014-02-19,2014-03-26,2014-04-23,2014-04-27,2014-06-25,2014-07-23,2014-08-13,2014-09-09,2014-09-25,2014-10-08,2014-11-12,2014-12-09,2015-01-14,2015-02-11,2015-03-11,2015-04-14,2015-05-05,2015-06-09,2015-07-15,2015-08-11,2015-09-09,2015-10-07,2015-11-12,2015-12-08,2016-01-20,2016-02-17,2016-03-01,2016-03-09,2016-04-13,2016-05-18,2016-06-15,2016-07-13,2016-08-10,2016-09-07,2016-10-12,2016-11-09,2016-12-05,2017-02-08,2017-03-14,2017-04-19,2017-05-17,2017-06-21,2017-07-12,2017-08-09,2017-09-13,2017-10-13,2017-11-08,2017-12-14,2018-01-11,2018-02-07,2018-02-28,2018-03-15,2018-04-12,2018-05-16,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-09-24,2018-10-10,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-01-23,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
25.0,,,,,,,,,,,,22.32,,,,,,21.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2547564351056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.032487695795,,,,,,
26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6105257173778,,,,,,,,22.9515957087664,,,,,21.244067276697,,,,,,,21.9731280627391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4691183378756
27.0,,,,,,,,,,,,,,20.42,,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4817112461783,,,,,,,,,,,,,,,,,,,,,,,,,,21.9729496803266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2627714824895,,22.2196935556492,,,,,22.4693972722328
28.0,,,,,,,,,,,,,,20.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0862868138731,,,,,,,,,,,,21.7197067685766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,,,,,,,,,,,,22.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.807835084082,,,,,,,,,,,,,,,,21.9021930951498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.62956738,,,,,,,,,
30.0,,,,,,,,,,,,,,,,,,,21.008333333333333,,21.66,,,,,,,,,,,,21.153333333333332,,21.471666666666664,,,,,,,20.896666666666665,,,,,,,,,,,,,,,,,,,,,,,20.69244096316735,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.295129639056714,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,,,,,20.630000000000003,,,,,,,,,,,,,,,,,,,,,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.988128223894712,,,,,,,20.6123148964929,,,,,,,,,,,,,,,,,,,20.92045728125465,,
50.0,,,,,,,,20.559,,,,,,,,,,,,,,,,,,,20.738999999999997,,,,,,,,,,,,,,,,,,,20.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9165152283613,,,20.85289189199215,,,,,,,,,,,,,20.59436951162542,,,,,,,,,20.90541625988267,,,,,,,,,,,,
60.0,,,,,,,,,,,,,20.604,,,,,,,,,,,,,,,,20.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64682120668341,20.62849469822537
70.0,,20.41,,,,20.416000000000004,,,,,,,,20.43,,,,,,,,,,,,,,,20.572,,,,,,,,,20.592000000000002,,,,,,,,,20.438,20.432,,,,,,,,,,,,,,,,,,,,,,,,,20.592340962869162,,,,,,,,,,,,,,20.75573115767588,,,,,,20.740005410965402,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,,,,,20.406,,,,,,,,,,,,,,,,,,20.352,,,,,,,,,20.508,,,20.508,,,,,,,,,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55633595305191,,,,,,
