Sitio,Fecha,Profuidad (m),Depth Group,Temp. (°C),Chl a (µg/l),Ph (Unidad),Turbidity (NTU),DO (mg/L),TDS (mg/l),DBO (mg/l),Sechi  (m),NO3 (µg/L),PO4 (µg/L),NH4 (µg/L),NT (µg/l),PT (µg/l)
WP,2018-02-28,4.5,0-10 m,20.61521865152646,2.806338600097391,8.699494196556127,0.7076415118765631,6.496717192631237,276.3871421116891,0.6511110487986467,5.125703628132378,0.0,0.0,0.0,63.6391803943264,26.052366736413
WG,2018-02-28,4.5,0-10 m,20.72675696884075,3.343309091864835,8.911778057932503,0.6930239513928728,6.082968993642411,276.3871421116891,0.5293037462565664,7.841623474198907,0.0,0.0,0.0,54.64932129215777,26.20957804525612
WP,2018-02-28,19.5,10-30 m,20.29205240055528,1.67831431343451,8.529916088002203,0.3892626806468154,5.669220794653586,276.3871421116891,0.4681009973693626,10.09944390614616,20.58584133938021,31.76629979650103,0.0,60.8,42.94764881940922
WP,2018-02-28,61.5,30+ m,20.42421972199876,0.6646113341563497,8.4987667295017,0.2542347040647984,3.13312099254208,276.3871421116891,0.4397731962223412,11.3140383246415,68.5751758282287,33.93210957183421,0.0,137.1579927353033,45.01144199021098
WG,2018-02-28,162.0,30+ m,20.26080699273615,0.6713952984420339,8.53024286963421,0.2299479217735324,2.062445044429031,276.3871421116891,0.4086540031723946,10.15932094864701,53.36812149478426,33.08214430408899,0.0,137.0946271628657,46.34595309264454
WG,2018-02-28,19.5,10-30 m,20.46692465175651,3.170197302184858,8.755374535278554,0.5467424854090585,5.802817901982335,276.3871421116891,0.4026987616436477,8.652657240948129,0.0,38.69993711918963,0.0,42.6,49.91849090706664
SA,2018-03-13,19.5,10-30 m,20.40535945262319,3.074020442609356,8.719573273762588,0.6630264710473256,5.58586865188346,276.3871421116891,0.4773004723239347,7.07483604779968,1.773405567539121,15.99359187399068,2.909906486955666,32.59999999999999,33.03764905283065
SA,2018-03-13,40.0,30+ m,20.40348785641856,1.819312793812972,8.415249974777348,1.023224953072121,3.714523075763362,276.3871421116891,1.292154723763394,2.177071058315251,37.98411201086079,32.22064580554061,3.728759764825337,90.13333333333333,63.42664766931301
WP,2018-03-13,66.5,30+ m,20.40161626021392,0.7131913392118154,8.489978854254637,0.5161308210528547,3.211980565256679,276.3871421116891,1.153605708505888,9.062814370278339,30.59289840270743,34.15540992814848,1.490560805314904,77.66,49.67759014503038
WP,2018-03-13,19.5,10-30 m,20.3649239126007,2.923719021854432,8.615259462514794,0.3943635345509625,5.910290244487609,276.3871421116891,0.8360581752009397,10.29235918026605,13.0578334730453,30.27027874646011,0.9446586200684558,49.85,38.47876103250987
SA,2018-03-13,4.5,0-10 m,20.69084030519464,2.505139286595234,8.921379204217653,0.5711712126244911,6.615650826413787,276.3871421116891,2.2,4.1,1.721403595624346,17.63190020361832,1.190314603429357,32.3,21.68703874552385
WP,2018-03-13,4.5,0-10 m,20.80626475191963,2.086559551336037,8.833505673026952,0.6221142627699863,6.328672046938283,276.3871421116891,1.7,4.55,7.545624450079147,18.80212043906663,1.927282553512062,44.55,26.30274380505431
WG,2018-03-15,19.5,10-30 m,20.66318377760452,2.478090524077599,8.798315282959926,0.4208461791712065,5.826762304259132,276.3871421116891,0.7445462735280082,8.735926479067043,3.177458809238046,17.86594425070798,1.360173722115626,38.86666666666667,45.68592828314188
WG,2018-03-15,162.5187969924812,30+ m,20.25650919340535,0.6556854176857974,8.501387715681233,0.1777986696486578,2.27823947344771,276.3871421116891,0.9086658326846617,10.94084568317053,41.58611526549087,33.54689540571535,2.394910232549929,125.9059703721493,47.12736173326828
WG,2018-03-15,4.5,0-10 m,20.93175281930091,2.363091337931515,8.964204625164795,0.4239955793797459,6.780581413123106,276.3871421116891,2.966176069927299,8.294415649465938,8.94967769177807,16.92976806234933,0.5080377723462001,52.55,27.5696343810831
SA,2018-04-10,4.5,0-10 m,21.51139929818697,2.877489439674273,8.775691837871724,0.4289911385027594,6.94987953362254,276.3871421116891,2.8,7.55,0.8479311598771289,19.14662443935597,3.133094591584944,35.65,19.60745558832572
WP,2018-04-10,19.5,10-30 m,21.26361901654594,1.890206709880583,8.739770165354422,0.4442652823136299,6.151359694321631,276.3871421116891,1.033640508306031,12.55979051041906,0.0,22.07074574090486,2.616869641400652,24.8,45.0859458807931
WP,2018-04-10,4.5,0-10 m,21.88246262141918,1.366780502574683,8.89011172679975,0.326063226294106,6.84209164622218,276.3871421116891,2.2,6.449999999999999,0.0,22.29567814871631,1.658166162486966,25.8,26.55312087369563
SA,2018-04-10,19.5,10-30 m,21.08208254111943,2.199786389579976,8.469688564859535,0.5378654281438219,5.835450084474468,278.3590035432885,1.292630623866984,7.883905166624643,4.63969307743052,19.59648925497888,5.787965763961306,38.2,29.26562565572824
SA,2018-04-10,40.0,30+ m,20.73054766977425,0.7241619071386289,8.119849686388386,1.158668763351089,2.707202732922006,280.3308649748879,2.098836836883886,3.03848732221821,35.67427455523698,42.68954979028802,2.371048236550989,105.9666666666667,64.18034311657527
WP,2018-04-10,66.5,30+ m,20.37901279842907,0.5458439509886621,8.336448793073863,0.297608378665635,3.106004989472415,282.3027264064872,1.041125991398868,9.73851500861687,31.42871944433785,49.73743190171354,2.666033922370584,75.76666666666667,56.38589164105345
WG,2018-04-12,19.5,10-30 m,21.08869950485187,1.78598374597034,8.625607762307677,0.2325949311036211,5.850706706535928,284.2745878380866,0.7083321796783235,9.01062459485888,0.0,21.24599357892953,3.620219467417124,24.53333333333333,45.57397002188021
WG,2018-04-12,4.5,0-10 m,21.74121943802604,1.382873583998196,8.812434306790237,0.2693619385337813,6.732023782607348,286.246449269686,2.5,8.747207824732968,2.0813958800451,18.92169203154452,4.792257384834006,23.35,28.92969071691008
WG,2018-04-12,162.5187969924812,30+ m,20.25982525274915,0.4611762656890133,8.271964608185815,0.1352478659459942,2.494033902466388,309.9950612647515,0.953530074346804,10.63712685298153,39.81627954148005,38.9856628083261,2.112049920854269,114.7173135814328,69.22263002470922
WP,2018-05-15,4.5,0-10 m,23.14682281149805,1.782567851410522,8.713900029867423,0.122630310655493,7.325109273778745,258.2781912865649,1.4,8.35,6.803803255851335,17.01583138598362,7.79436275731446,50.1,26.80349794233695
WP,2018-05-15,66.5,30+ m,20.35640933664422,0.5334688501293138,8.014324398837646,0.339111124728124,3.074930151973915,304.7049708987936,1.441323271068578,8.21307459031789,32.30767437914683,32.80637974453797,5.850485969197029,80.35999999999999,53.10932454278475
SA,2018-05-15,4.5,0-10 m,22.71095547145393,1.989092254429717,8.840345333333152,0.2920842614465265,7.315734074903753,242.1066412999926,2.2,7.025,2.919285070055276,18.83083694443814,7.669755270896674,44.0,17.52787243112759
SA,2018-05-15,19.5,10-30 m,21.71640286788669,1.91415942651699,8.259942081752396,0.4347753280587853,5.760739912294918,271.8692846579219,2.238219246039613,8.692974285449607,20.13916070594049,23.21710037736991,7.79436275731446,54.23333333333333,25.49360225862582
WP,2018-05-15,19.5,10-30 m,21.79986898089354,1.502033746132678,8.463849044018179,0.6025061377646121,6.287669471338792,274.5241849847565,1.766957926229495,10.11535238797085,4.571321539876589,20.19209111327903,12.90326970044361,32.4,44.31482337874853
SA,2018-05-15,40.0,30+ m,20.47048792416624,0.7685795805307201,7.936877130439704,0.974110018335926,1.678622909542338,292.3846118295772,2.458046872116149,6.865888829881346,71.32252484752149,53.76969394468772,13.77552210536809,141.0,64.74456736872213
WG,2018-05-16,162.022641509434,30+ m,20.26314131209296,0.43938378612346,8.125453777919553,0.0,2.709828331485066,310.245038674398,1.128352037373338,9.019829444529226,48.91733834599894,36.11876488871748,5.175447719959697,113.9998126548837,68.4453535389468
WG,2018-05-16,4.5,0-10 m,22.92111457327196,1.370073318972941,8.834800176722519,0.2859807378315579,7.242183498398146,241.5790196754385,2.2,9.2,6.714503987212344,15.88145291194954,9.137639740785968,35.55,30.28974705273706
WG,2018-05-16,19.5,10-30 m,21.8827814772884,1.76730826659077,8.580697134102884,0.4106287444170698,5.874651108812725,289.3144276568858,2.148209000853224,9.285322710650718,3.49973031620871,18.98208740764269,5.603653368043787,40.83333333333334,45.46201176061856
WP,2018-06-12,66.0,30+ m,20.34864000783868,0.4675749481642349,8.073785231546127,0.380613870790613,2.815894079308526,301.019328620392,2.131844537172612,8.323706035324555,70.06166666666667,42.76329538732878,7.046717838807755,92.0,52.46069784073372
SA,2018-06-12,19.5,10-30 m,22.44659050589475,1.582606742383593,8.538905636404444,0.4027192630966717,5.686029740115367,261.9666690814548,3.245906044712434,6.512014064510586,11.58,19.44279605065027,7.420540298061108,69.6,21.7215788615234
WP,2018-06-12,4.5,0-10 m,23.62795667006916,1.453905339333552,8.872666709726905,1.182928333494138,7.035633129217295,240.1692404614407,1.7,3.3,11.53,11.56633600978534,7.046717838807754,52.0,27.05387501097826
WP,2018-06-12,19.5,10-30 m,22.02356831346627,0.7590860721539356,8.479146208009801,0.5071591092843517,6.064043051979398,265.8425907526463,4.776634862721957,0.0,28.25,23.38102607108274,7.420540298061106,56.55,26.11288157283916
SA,2018-06-12,4.5,0-10 m,23.26055297076557,2.328827108896434,8.918405215774388,0.3659626226382494,7.080478981907222,256.00888390135,0.8,6.5,13.39,13.65128131472018,7.918970243732245,35.84999999999999,15.44828927392946
SA,2018-06-12,40.0,30+ m,20.57176548116765,0.650000129098937,7.943816859921182,0.789551273320763,2.050029038835391,309.7099267995717,0.6710490751295319,10.69329033754448,87.56666666666666,41.83665302957997,4.637639768063931,65.03333333333333,65.308791620869
WG,2018-06-13,4.5,0-10 m,23.58063616343097,0.8626307366458121,8.894922060266012,0.3025995371293344,7.107179308865369,202.1505911211704,1.7,5.95,3.274,14.34626308303179,11.37957268317386,40.45,18.89859854710613
WG,2018-06-13,19.5,10-30 m,22.3263833391988,1.279550423419734,8.599836016621103,0.3332546358798824,5.829322043374484,241.3359603364867,2.682498737643707,7.887664369199918,3.085,16.56982492705964,1.551219049015165,40.16666666666666,45.3500534993569
WG,2018-06-13,162.022641509434,30+ m,20.27852121856296,0.4360062073294926,8.10989092093476,0.080505388911944,2.579378917950289,310.4950160840444,1.530854286431099,8.161599778109128,69.845,50.8559719783351,1.329109362367511,113.2823117283345,38.53399495627517
SA,2018-07-17,19.5,10-30 m,22.513790045,3.980062342,8.8115994235,0.6490775515,6.8637788225,302.1563315151865,3.048698211472493,5.431392714400562,0.0,10.63924022205853,4.565972222222221,69.6,21.72619047619047
SA,2018-07-17,4.5,0-10 m,22.59701799,2.513865501,8.880654588999999,0.471556438,6.969427111,269.9111265027074,3.1,5.824999999999999,0.0,11.31296149907476,4.218750000000003,35.84999999999999,19.94181283216013
WP,2018-07-17,4.5,0-10 m,22.2706696823305,1.409154267735173,8.787238583813927,0.3993184785955603,6.614298728285689,282.8782161026875,2.5,6.300000000000001,2.735,14.00784660713965,3.350694444444444,30.3,37.5
SA,2018-07-17,40.0,30+ m,20.71659186190476,1.209023369047619,7.997323796190477,0.5856863742857142,2.37225297,298.7690290920751,1.678930204747156,9.679794996763977,60.485,20.44562769862801,2.77199074074074,65.03333333333333,65.87301587301586
WP,2018-07-17,65.5,30+ m,20.34087067903315,0.4837422280239182,8.04995647480235,0.7612277415812261,2.477720030642862,297.3336863419904,1.476914886493068,8.434337480331223,87.86333333333333,31.52459980956145,1.15162037037037,86.93333333333334,65.17857142857143
WP,2018-07-17,19.5,10-30 m,21.97167498173975,2.01846124773538,8.621123395935028,0.4118120808040914,5.840416632620004,257.1609965205361,0.0,12.55979051041906,5.46,15.5798629201775,3.437499999999999,28.6,27.69808178749183
WG,2018-07-18,19.5,10-30 m,22.16106508021828,1.428974657671158,8.689910335182287,0.23536788519425,6.239415759725384,277.6807072625027,2.118051969179958,8.92957022844571,0.0,14.15756244647659,0.4145672763842296,29.2,45.23809523809524
WG,2018-07-18,162.5187969924812,30+ m,20.27768976622097,0.4346510790273665,8.089062764293253,0.161010777823888,2.50188188224897,304.5140217702324,1.134366103553003,10.63034907525601,84.32000000000001,35.16269470544906,2.063195205789982,112.5648108017854,58.51190476190476
WG,2018-07-18,4.5,0-10 m,22.38932945812005,1.103682995263243,8.787404465083487,0.2245872459778566,6.663514730356104,243.5907774331527,3.6,8.75,0.0,14.90614164316128,4.288842910487747,31.7,35.11904761904762
SA,2018-08-14,40.5,30+ m,20.89033217821514,0.8479702300114628,8.051557823883806,0.4148889443133456,2.558253658796675,287.8281313845786,2.110785915463308,5.071530681203204,91.76774506925761,38.15867308533969,10.96030293654341,128.1727241009117,44.20734986577844
WP,2018-08-14,64.02898550724638,30+ m,20.46345357498681,0.643698971282752,8.023913754319578,0.6909191548053989,2.574589644626735,293.6480440635888,2.410485139720829,7.627336602921446,77.79392287319334,35.78972197989827,6.822146697197934,164.0012730908796,45.15792743671054
SA,2018-08-14,4.5,0-10 m,23.27504728986563,1.529208256555383,8.92038111455692,0.4346175132690792,7.063523944849656,283.8133691040648,3.1,6.6,0.0,13.13662703411467,4.422505801009436,59.75003212565427,24.4353363903908
WP,2018-08-14,19.5,10-30 m,22.66116313257289,1.278810784273944,8.694057188460626,0.4032227687519837,6.50160867460246,257.225566090458,2.734662871967157,9.065168367726349,0.0,15.80169702773627,11.25413651566853,55.39858899564886,29.2832820021445
SA,2018-08-14,19.5,10-30 m,22.73934258586729,2.015675926949666,8.726710445256641,0.4343155049231573,6.148369719568248,270.1289490954605,3.302884392906083,6.547474686019171,7.738005007462642,14.24707286479034,8.095425540073466,63.80137572945242,26.71672256062784
WP,2018-08-14,4.5,0-10 m,23.37909296237438,0.6948213485363961,8.844043223776024,0.4422601183983593,7.00893985272605,245.6966226619376,2.8,7.675000000000001,0.735749058129024,20.02139118430381,8.903467882667549,51.14717904104589,21.58360367759451
WG,2018-08-16,163.0149812734082,30+ m,20.31416800137092,0.4879509411684997,8.05405608774796,0.1399874463841041,2.349958850226044,299.8054085336697,1.468628970949237,8.79170626691689,90.5876926458015,36.42933877836745,3.960886781193995,111.8473098752363,39.26434649693154
WG,2018-08-16,19.5,10-30 m,22.83740510110722,1.336569195988984,8.797625590166115,0.2565499637656201,6.64927714988651,257.8410352421389,3.130584553583564,9.971476087691503,0.0,14.76528091910565,2.534157759781301,49.31323749200146,21.01325713503525
WG,2018-08-16,4.5,0-10 m,23.3568156965777,0.7164284585515958,8.931597092936489,0.3529863120383515,7.07132838096292,285.030963745135,3.4,8.225,0.0,15.0021760296498,4.011045223353035,47.7460510773635,22.43912349143339
WP,2018-09-11,4.5,0-10 m,23.93497566140811,1.168142085939271,8.818702189334363,0.6452365636362148,7.23588162100724,236.0,3.1,7.0625,10.02181813854814,18.86833384784043,29.0032225376225,60.39273735873854,29.03991088002626
WP,2018-09-11,67.0,30+ m,20.45737218235494,0.6079101769547601,7.949165390902073,0.3547260654386215,2.382428583489795,290.3180412615447,1.656830850653909,6.820335725511668,82.76506885692503,40.62166414907134,7.583099202905893,116.7787155327641,51.92266967007527
SA,2018-09-11,4.5,0-10 m,23.56241387824533,2.15439224240905,8.838192569059117,0.5220439919413621,7.156022970970686,240.0,3.806207836320965,7.825,0.7807749088769468,14.41372696021635,4.762744750150418,31.01448870939735,12.2176681951954
SA,2018-09-11,40.0,30+ m,20.82288370956432,0.9559675060264761,7.81229951150426,0.4301556080718049,1.744003119644392,273.7770876445556,2.648432265619469,2.875384957514437,127.798350205996,48.1202524099052,3.486930129757151,158.6140111924757,58.52704314199998
SA,2018-09-11,19.5,10-30 m,22.87597701142503,2.292796283665961,8.437050323902145,0.4402246981225447,5.613058151611561,253.6899920119598,3.665762158243237,5.59182571570685,7.812883463563193,17.5319517815532,9.185568767513745,64.79294375481976,29.31896891405124
WP,2018-09-11,19.5,10-30 m,23.01788505059971,1.141444644408292,8.610225941239618,0.8425265705602243,6.290843854117194,254.3292250322915,3.758567665708822,5.001764235527398,8.4025990555275,15.30464833774117,8.845351535408874,62.042814757269,39.6441161729758
WG,2018-09-12,19.5,10-30 m,23.14434007414038,1.434922677986961,8.754068468617609,0.4307407249987366,6.440520393599255,251.231586535422,2.99119491373436,8.049882127901611,0.0,15.0076745452329,17.40704063151796,58.04262712446791,37.50467124545089
WG,2018-09-12,4.5,0-10 m,23.83047056921436,0.9828219941238665,8.872369894426654,0.5080465931121236,7.111558458380019,236.0,2.0,9.5,0.0,8.400007661923846,0.9479718013437084,53.19239961969656,25.97027250575139
WG,2018-09-12,162.022641509434,30+ m,20.29478260511112,0.4691062609911916,8.093305504497579,0.0895131388542221,2.319481432814083,281.3599401499964,0.4622229277748013,7.093609438152155,86.06292281236384,38.46860415338637,24.57727165476688,144.5266837456278,94.95341851672842
WG,2018-09-24,162.5,30+ m,20.32549899653162,0.4227518581289746,8.10552773423945,0.08507849175562099,2.32969149416492,287.0929708837613,0.8018727996386934,8.012792416529528,86.25654813417914,43.22444080352641,2.960665110929577,152.7976890817657,83.04277440148023
WG,2018-09-24,19.5,10-30 m,23.33060603952108,1.406635910528114,8.884063510151275,0.5087819382242285,6.810750430530585,254.1429466254378,3.549088984343321,4.792176309159761,0.0,0.0,16.47293100882278,18.72215888001219,0.0
WG,2018-09-24,4.5,0-10 m,23.85313504047441,2.100122293977437,9.138806955172907,0.6078786021790665,7.67371242421117,229.0,1.4,7.5,0.0,0.0,2.855358275747063,0.0,0.0
SA,2018-09-24,40.0,30+ m,20.90269164080074,0.56405516534022,7.757249563950118,0.3897857489050708,1.19450914426163,305.3597582802462,2.029980152568296,8.589287758582696,84.45417510299801,44.59345953828593,30.22886515116802,169.7256377663784,62.12352157099999
SA,2018-09-24,4.5,0-10 m,23.65690985695093,1.949981528948277,9.02141289103906,0.518197033822314,7.67371242421117,297.4578826519261,4.51241567264193,6.875,0.0,0.0,7.753872375075209,2.278945293140431,0.0
SA,2018-09-24,19.5,10-30 m,23.13867250239223,1.16248254253901,8.611790073168674,0.5897752709826483,6.085640584203928,241.2306475197329,3.506379830347877,5.642247017398422,0.0,0.0,18.17540377667214,36.47701083495408,0.0
WG,2018-10-10,4.5,0-10 m,23.02549204861018,2.344304056169672,9.0904325552463,0.7077106112460094,6.916278505594301,222.0,0.8,5.5,4.229964327238942,5.586618559615389,4.762744750150418,27.01688738893236,31.64211598372571
WG,2018-10-10,19.5,10-30 m,23.01198764408171,2.350160047340818,8.981077592957723,0.5868231514497204,6.821188045690891,297.1348809718622,3.503961692073945,5.838738534152156,5.891323691361923,21.29177548646723,7.342725426945692,39.9960794400061,16.285
WG,2018-10-10,163.0149812734082,30+ m,20.32959812320858,0.4982975749124668,8.061937169320935,0.114229597794396,2.16837152792308,292.8260016175261,0.8656660694269591,8.931975394906903,86.45017345599445,47.98027745366645,12.96535128193626,110.7018477407839,71.13213028623204
SA,2018-11-14,19.5,10-30 m,22.61309561142765,2.926946639874268,8.75825915858739,0.5585015283517393,6.509340192106192,278.7187063969328,2.998850727098845,5.412691426982993,9.795,18.21,9.76,68.82,15.71559782608696
WG,2018-11-14,19.5,10-30 m,22.65657037679352,3.293684184153522,8.89129140240535,0.359539287436823,6.597315560312859,290.3456843878996,2.858305982346808,6.88530075914455,6.423333333333333,10.09333333333333,9.459999999999999,44.62747299754214,32.57
SA,2018-11-14,40.5,30+ m,21.09750154046237,0.9540888555398367,7.902366652126215,0.5324594008626347,1.841741902362424,285.3512164288185,2.084357520325449,3.944382066602863,41.11000000000001,41.06666666666667,21.81666666666667,113.7533333333333,65.72
WG,2018-11-14,4.5,0-10 m,22.82577535180112,2.588485818361907,8.985271202143709,0.4879122391795326,6.958515133241344,222.0,2.5,6.25,8.44,5.255,9.36,54.03377477786472,20.335
SA,2018-11-14,4.5,0-10 m,22.6598544066547,2.714807095129829,8.852648259627511,0.5143500757032659,6.845965564599332,225.0,2.0,5.925,7.57,6.595000000000001,10.745,28.48042673388415,32.17
WG,2018-11-14,163.0149812734082,30+ m,20.34482690365113,0.4693310289244831,7.782876255392815,0.08764187234183331,2.03328205983717,269.6356243039437,1.802592892570347,6.233274938741426,44.119,37.91,8.575,128.732,52.776
WG,2018-12-12,19.5,10-30 m,21.60893227809289,2.300618312304688,8.580745250950168,0.6554922752736245,6.302795964418316,289.6378206274809,1.738551755940847,7.048701387646955,0.0,0.0,1.303391338500226,49.25886655507819,26.06036231884058
SA,2018-12-12,19.5,10-30 m,21.45330514463752,2.118637124092071,8.607364720470683,0.60804319553679,6.142632758695134,287.456517823638,1.690948796665289,6.347870658849768,0.0,0.0,7.244856027542838,57.04676726724655,31.43119565217392
WP,2018-12-12,4.5,0-10 m,21.58644371222451,1.932989341106793,8.572200442342915,0.4612922338433205,7.05944081050362,209.6,3.1,6.45,0.0,0.0,0.0,68.78076158203282,23.60691196175226
SA,2018-12-12,40.5,30+ m,21.36305865010487,1.526515605565138,8.450457370948959,0.9406981137084766,5.492709329091081,302.2516049630988,1.820130567472419,6.266923294709559,0.0,0.0,15.56122712447066,74.85725270880344,43.57739130434783
WP,2018-12-12,19.5,10-30 m,21.58111657649139,1.844801819319201,8.561226310577002,0.4668573638814206,5.700112115307128,287.8894396505778,1.701221137190044,8.118308235152242,0.0,0.0,0.0,62.52369026392522,30.43075373866181
WG,2018-12-12,162.5,30+ m,20.36574956099938,0.535820221226718,7.762333613158279,0.1248353003442737,2.220522849689476,290.8550140784489,1.100031375332035,10.9886728893505,52.49283333333333,66.405,10.69034638796721,154.8567689558711,42.86626086956522
WG,2018-12-12,4.5,0-10 m,21.59587350888493,2.051809134005416,8.303065721334471,0.6556984792416929,6.390152017327416,201.9,2.2,6.73,0.0,0.0,16.10846815061924,49.11509483500602,34.34229779595726
SA,2018-12-12,4.5,0-10 m,21.48715445842734,1.810013346883298,8.676075215531942,0.6117137936686038,7.237982782299666,201.2,2.1,6.0,0.0,0.0,13.34977272727273,54.68190817462788,27.88934782608695
WP,2018-12-12,68.0,30+ m,20.60165279647143,0.6176333821964827,8.017479702005433,0.5117588412610039,2.317775666339542,269.9093756142655,1.423512662957478,8.94815564108277,86.38253442846252,45.994165407869,20.31245935679622,151.4928727995936,40.44684208141445
SA,2019-02-12,19.5,10-30 m,20.58328182025695,3.334257758646449,8.290921027782485,0.6575848627218407,6.384066379347567,296.1943292503431,0.5256136823599822,7.804321722958578,13.33333333333333,14.7,21.86363636363636,34.60885976348042,21.21739130434783
SA,2019-02-12,4.5,0-10 m,20.70249019269455,3.162290259060542,8.497697246313018,0.7090775116339417,7.63,252.9,2.2,6.9,14.0,12.2,15.95454545454546,0.0,23.60869565217391
WG,2019-02-12,4.5,0-10 m,20.6648197494572,2.963568066346795,8.57128685371054,0.5882079508051873,7.385440942340172,280.8649283982681,2.1,8.75,8.0,23.7,25.95454545454545,0.0,25.56521739130435
WP,2019-02-12,4.5,0-10 m,20.71869925697323,2.377600896663014,8.41993841144016,0.5484899668729823,6.883,292.8842283932219,2.0,7.9,22.66666666666666,24.7,4.533333333333334,11.24895554883456,18.17391304347826
WP,2019-02-12,65.5,30+ m,20.46270458118878,0.6051491175052394,7.924065484922086,0.6072554189339561,3.549657063939002,249.5007099669863,2.055558280467235,9.221979813985369,90.0,51.36666666666667,26.71212121212121,81.74326997496354,28.97101449275362
SA,2019-02-12,40.0,30+ m,20.5044996299018,1.364718487764737,8.192353612148906,0.9241324846399237,4.812144138229751,283.1485938504902,2.63454896581937,4.145516782389622,9.333333333333334,16.36666666666666,14.64728022890199,125.0498524255864,21.43478260869566
WG,2019-02-12,19.5,10-30 m,20.56547078874659,1.882589534738619,8.255373611979856,0.2505639098711367,5.805,280.3419454408746,2.334515652223249,10.57620873924405,38.22222222222222,27.03333333333333,7.518362335916779,37.55164976532443,19.55072463768116
WG,2019-02-12,161.5265151515152,30+ m,20.30666611786955,0.7417587459011599,7.620372697754021,0.1576781432359013,2.374170925667307,242.605813967375,0.0,9.231368045283006,60.86666666666666,94.9,42.36363636363636,158.4966911924747,32.95652173913044
WP,2019-02-12,19.5,10-30 m,20.56417750498413,1.738845647981388,8.089643327761642,0.4356262698286999,6.161,280.9379812661377,0.5832157559337823,6.565864330355355,29.66666666666667,30.7,20.5,44.3611213089744,21.21739130434783
SA,2019-03-12,40.0,30+ m,20.61175796977116,1.202921369964336,8.077628897581105,0.9075668555713707,4.131578947368421,306.9,3.448967364166321,4.684830180385375,10.42222222222222,48.29999999999999,13.73333333333333,175.2424521423693,28.33333333333333
SA,2019-03-12,4.5,0-10 m,21.21877371856285,4.514567171237786,8.708772872139384,0.6720024715465728,7.488,304.6,2.5,6.05,11.6,10.3,6.955555555555556,0.0,15.8695652173913
WG,2019-03-12,4.5,0-10 m,21.48788778287119,3.096689599282983,8.902478246741978,0.7159119710504526,7.507,273.6919427186145,3.1,7.475,22.26666666666667,7.800000000000001,12.95555555555556,0.0,12.82608695652174
WG,2019-03-12,19.5,10-30 m,20.98522736446234,2.3375156266178,8.722606035921505,0.3652369439612978,6.672499999999999,273.4024883791915,2.930479548505652,9.589548760745659,14.48888888888889,4.966666666666666,13.73333333333333,25.84443297557068,15.28985507246377
WP,2019-03-12,61.12698412698413,30+ m,20.50224870755549,0.5926648528139961,8.15429424639915,0.4232052438347043,4.781538461538462,303.9615384615385,2.687603897976992,11.893999255287,132.0444444444445,47.3,7.251851851851852,130.1223960724604,22.53623188405797
WG,2019-03-12,161.5265151515152,30+ m,20.30703121377951,0.4438932385360194,7.899590399915649,0.1348496335190493,2.527819001645137,303.546875,2.274043121450676,8.840194603911733,47.63333333333333,92.3,8.400000000000002,164.3408669986971,37.78260869565217
SA,2019-03-12,19.5,10-30 m,20.95605183937026,3.249838348760127,8.431908142731684,0.6261754988322485,6.6255,286.2299633210974,3.324542510491924,7.391440227847428,24.26666666666667,15.8,11.73333333333333,27.69320396324008,14.78260869565217
WP,2019-03-12,4.5,0-10 m,21.08422184169362,2.822212452219236,8.476287765220608,0.5197354549124025,7.044,283.3073827145776,2.7,6.525,15.6,7.799999999999999,9.066666666666668,0.0,13.91304347826087
WP,2019-03-12,19.5,10-30 m,20.75592261184419,1.632889476643575,8.340356162523797,0.256433451334846,6.103,273.9865228816977,3.076444675857045,10.48679465006292,25.6,11.3,8.955555555555557,45.14876716295635,13.04347826086956
WP,2019-04-09,19.5,10-30 m,21.17316570351623,1.757495751490685,8.353469059234092,0.4022213845403228,6.3995,267.0350644972577,3.766720459489042,8.824552475388504,1.733333333333333,3.5,8.114285714285714,23.03244028290077,15.08333333333334
WG,2019-04-09,161.5265151515152,30+ m,20.33095014533951,0.4340400869030718,7.4721154554484,0.154367447667942,2.065413129291293,304.1525423728813,2.343162210162137,8.449021162540463,34.4,101.8,16.91428571428571,152.3120039546825,35.37500000000001
WP,2019-04-09,67.5,30+ m,20.49353280470223,0.4976073086592401,7.973585501344135,0.291398440006407,4.419433962264151,304.0,3.343077108293849,10.83384149818965,48.84444444444444,29.83333333333333,2.971428571428572,97.47705795842877,24.04166666666667
SA,2019-04-09,39.55,30+ m,20.80758481486759,1.191329673745716,7.586707141934765,0.8910012265028179,4.832777777777777,308.8947368421053,3.978124893026528,1.810176363174576,11.51111111111111,43.66666666666666,28.78095238095237,86.10408759200182,22.375
WP,2019-04-09,4.5,0-10 m,21.96300536136887,2.684550008304388,8.687407531294108,0.9238331701827482,7.489,273.7305370359331,3.4,3.95,8.399999999999999,4.5,8.685714285714285,39.67564502424798,19.04166666666667
SA,2019-04-09,19.5,10-30 m,21.15461937832598,2.38083214225629,8.228953605474047,0.505126764217316,6.432631578947368,276.2655973918518,3.497054967443658,7.756859166997426,7.066666666666666,11.0,17.82857142857143,28.08605678268229,16.125
SA,2019-04-09,4.5,0-10 m,21.52861237700457,3.341801617055794,8.753406544690629,0.6349274314592038,7.605,304.9,2.5,6.93,4.399999999999999,8.0,7.542857142857141,0.0,13.625
