depth,2018-01-11,2018-02-07,2018-02-28,2018-03-15,2018-04-12,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-09-24,2018-10-10,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-01-23,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-04-05,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-11-14,2023-12-05,depth_group
48.0,0.345172040341653,0.235969428415311,0.307018961746736,0.193279604604655,0.107344291036911,0.117901142150166,0.0919465576759799,0.105334410395611,0.0850956939825951,0.143474618335244,0.0978128752214479,0.114112652783188,0.202916293961627,0.303367473843549,0.125682995913011,0.143896391751816,0.0628255794524434,0.0467455221588795,0.0770096069142677,0.0737067146347073,0.0544536703780098,0.271091261246503,0.168860584598753,0.461081621252293,0.135939810339014,0.0762652840240902,,0.0904218155116771,0.077509142750465,0.184431383488777,0.124631813046348,0.327289943497786,0.15377819932521,0.221449081051472,0.193494590092657,0.305306466895859,0.231515785253853,0.391255275847713,0.0751200462327598,0.131723799348758,0.17171129830689,0.0835468604783206,0.263126204690779,0.189802297523848,0.166626626713484,0.216053823420294,0.211968313107239,0.132105155590645,0.0577559385296576,0.156495763403058,0.104332988131417,0.13481697774628,0.178947540477568,0.234623569269253,0.120410353990203,0.257953346830573,0.258929928757694,0.124580573,0.0930435551434185,0.1507603139891,0.233424370483474,0.123650838866592,0.135898541668,0.159223827646047,0.128293218631337,0.129851535247338,Deep
49.0,0.342487478999563,0.23022666656274,0.299637668809444,0.195625894194612,0.10003001628398,0.117516699777147,0.0871560483324042,0.102295967607676,0.0828362726167281,0.130019586330819,0.102049596232944,0.107330758716072,0.157577693940792,0.356185810881803,0.12091685542443,0.146193595475081,0.0637008677526327,0.0484716655676084,0.0744106882673507,0.0693294263213911,0.060909758882338,0.272834969121849,0.167582041343047,0.454264160975369,0.137871380060704,0.0802114010818959,,0.0841835132803192,0.0845880335338653,0.173506296041242,0.128243707619734,0.334973323463117,0.15062244681579,0.218965537007147,0.199163574393105,0.303643545435183,0.230502511589897,0.505122630675441,0.0737303722855707,0.13688677188533,0.160609978507528,0.0921822637400637,0.278358903153316,0.175704381947882,0.147270725406849,0.208664328908817,0.211770892912211,0.12795346412358,0.0546149198334153,0.159294153358778,0.102490003352091,0.121907309140365,0.174831799586805,0.250211742290235,0.105706875486095,0.263515366852533,0.240979959027967,0.12637857,0.085669841943786,0.167849012290543,0.236750688891169,0.11407397369634,0.116331845865958,0.153885384231678,0.130625461244447,0.121736494776029,Deep
50.0,0.339190219250274,0.222614434881337,0.28952533396524,0.19861441535173,0.0959272241373834,0.117867332465895,0.0840204031927025,0.0976777117149117,0.0785208046145876,0.108840203721333,0.110867248417894,0.102398778759485,0.119080310643195,0.409809755606678,0.117461434843555,0.144878408770435,0.0636577082541269,0.0502624326095844,0.0707007856244267,0.0654162529902279,0.0705653226164086,0.274121090752123,0.167650814659196,0.446516559646901,0.137924483518969,0.085671798382134,,0.0757817610614234,0.0908900618259995,0.160021391618614,0.131367065919583,0.322797560598538,0.147373699202531,0.215543200693728,0.202532479146354,0.300964657728319,0.225119692986098,0.556111670710722,0.0760130850006795,0.137142924356711,0.151577365750423,0.101676513749817,0.293488060645376,0.161355310502761,0.132729808191747,0.202188409415879,0.211535985121817,0.125117387731506,0.0536536537183454,0.159760979753502,0.102494180094475,0.112995322467445,0.168871504957582,0.261094754661113,0.0956801018580658,0.268899057904244,0.226354148308461,0.127060293,0.078656827632792,0.181909735952142,0.239127536848267,0.104040104067515,0.0987048766475826,0.146722490359841,0.131666835997358,0.115388990213971,Deep
51.0,0.334431904041104,0.217384309488066,0.277039293943094,0.199113814947102,0.096364747072652,0.11850220326413,0.0822632934400682,0.0971051979230255,0.0708098672306516,0.102094477787256,0.129032316519785,0.0934480887234522,0.0984129043749635,0.468354159812457,0.117874040110092,0.129825618837183,0.0602125955758692,0.0492632765352939,0.0623977938804961,0.0619044959484898,0.0804292494225152,0.273870898488921,0.172193213190411,0.43551793969769,0.134043011208187,0.0956268092032437,,0.0577404703252299,0.0963412862225406,0.13847908210008,0.135878905625753,0.257968202864314,0.145627993474647,0.20907790753574,0.202232340239046,0.296286055141235,0.21569106961491,0.543760323052762,0.0860388462991808,0.126608484794171,0.150384996093354,0.107488008249188,0.304429606124581,0.148346547748285,0.133482449128647,0.19888690989397,0.213111592279031,0.125469976035383,0.0573396009822724,0.152823250633991,0.107740446581543,0.111072332664731,0.155785356477864,0.255580989772066,0.0855397611474687,0.275165976539613,0.218242989830957,0.127528382,0.0775748668316801,0.18620516870348,0.242821347669398,0.0979862522702945,0.0917816380464139,0.131228329047695,0.127911252285892,0.110159431330153,Deep
52.0,0.326633019549343,0.210597658911602,0.260965947889812,0.200468937186201,0.101711867739095,0.120800340928382,0.0813347798753349,0.097837965231271,0.0605266917143694,0.108356091651915,0.164981109009268,0.0812223705978111,0.0923805823747942,0.519798831236417,0.119990563648251,0.109107672139177,0.0563644817142512,0.0477427981865365,0.0537762453674979,0.0587231321815974,0.0936591281852224,0.271647571740365,0.176601988755483,0.421151374925277,0.128494872031456,0.105269836331493,,0.0407476995746597,0.101255941219817,0.119596500837606,0.140047949137404,0.185975312847627,0.144476514745075,0.202542825193398,0.202112591356803,0.292057512804821,0.205141642120317,0.504392068593768,0.0996542069777857,0.116559047873873,0.152168981218418,0.113219279548821,0.315731547994962,0.136096818630572,0.140150409986709,0.196905821870172,0.213684913815718,0.126490664482456,0.0618121292860579,0.143392571778621,0.114817722763355,0.1126445721715,0.140792592739017,0.244645457470791,0.0784188873709937,0.281746815558288,0.212412832194175,0.128437376,0.0783017008573449,0.187113764523835,0.24331048481645,0.0971160949739449,0.0892692889768193,0.116421021654644,0.125533159380591,0.106987625295412,Deep
53.0,0.318776373239477,0.208059311069594,0.247925122470203,0.196946119527865,0.100157904227495,0.120025594826089,0.0855236684113686,0.101244767751296,0.0516302719919453,0.109838733648515,0.18559311279849,0.0720895090621166,0.090403042977505,0.533108313486618,0.121324069248036,0.101660207287729,0.0506278600851944,0.0457641976890611,0.051332223674108,0.0558060580104695,0.0990272338830274,0.269792131436374,0.177410804592163,0.405837512141569,0.121263236405061,0.112106122834938,,0.034122887654465,0.105602892754622,0.105351734752172,0.134536420114712,0.128412178169784,0.139590684824453,0.198145362354183,0.201980257865692,0.289107589612016,0.187452132916147,0.414007803671135,0.117675190676542,0.112504300777355,0.159238866028246,0.112729619486334,0.32552019046206,0.128381927537061,0.139773026070489,0.193622231658815,0.209226576704034,0.12912861181704,0.0648964613380093,0.137583125877657,0.113537289865254,0.123421984434075,0.125048002899571,0.224921187127675,0.0738286738201143,0.279885651784263,0.213126751755371,0.129446213,0.0765002150507822,0.193974762712302,0.239804006332595,0.0991157508638945,0.0867022104989386,0.109110882980059,0.128915505330051,0.107728020361157,Deep
54.0,0.314465401932067,0.210585680306463,0.235045922937896,0.189715442895175,0.0961629400920711,0.115547992861087,0.0953794197394387,0.111262127806452,0.0403988709599629,0.107684302084436,0.196948660498033,0.0651783477543112,0.101475701477533,0.529916877561649,0.123142071343278,0.0974197884898829,0.0438238860162906,0.0425911725616156,0.0500996563242286,0.0530865731324414,0.0987899265953763,0.268859928087661,0.177506806979723,0.391988306685345,0.111953619744411,0.118004557685552,,0.0314624703364927,0.10950082672642,0.0918377920975927,0.122623610073071,0.0705610279666238,0.132816492719915,0.194467685829432,0.201946735456189,0.285930939195216,0.17211914020075,0.296103811396408,0.139076389854322,0.109673749312591,0.173589075225249,0.107072162479331,0.33647592574804,0.122577887434676,0.139125692200256,0.190299801664134,0.202739729362302,0.13552465046424,0.0684720903801427,0.132455410825427,0.109087531698438,0.139070949891055,0.103016313728898,0.19228447949444,0.0732596515791185,0.272073463458636,0.219130892613173,0.130213831,0.0741280112035437,0.201281776495148,0.234098955082878,0.103190527523194,0.0876389887970732,0.104093245427232,0.134842173033751,0.111456109338415,Deep
55.0,0.310015885770165,0.214261186816382,0.22554186026021,0.180255676965525,0.0898622042421959,0.112749088168483,0.102323807345629,0.119115596638996,0.034697654223281,0.103620933189387,0.199061970239516,0.0595340719477927,0.109735210186107,0.497938477540355,0.122759807262547,0.100943415216574,0.0423411395809535,0.0411010120119022,0.0545612188024835,0.0505886933436393,0.0968385922777552,0.270124903360305,0.175518170260001,0.380936086779853,0.104220141128474,0.116036606196099,,0.0337196461390461,0.107920782392929,0.0853994576421288,0.117504823180919,0.0611984889605667,0.128441434351162,0.190237041592554,0.204478745455936,0.282656017691766,0.168130877846835,0.220632872901719,0.149224874717257,0.11162513233973,0.183141643154506,0.102506676731057,0.337665879457738,0.122767641341041,0.132798108409384,0.190486648931488,0.196709867786791,0.137704993337068,0.0722950509026096,0.125923817121944,0.101300592482895,0.14177375394416,0.0909234647617128,0.167498702111117,0.074055674081696,0.265131522509182,0.223686488862005,0.130545048,0.071246143087485,0.207192780569535,0.214764406076044,0.110866382200289,0.0860186510129018,0.109289084829815,0.134822488439028,0.114537435225563,Deep
56.0,0.304008658094858,0.221849619853376,0.219971984776211,0.160398669286574,0.0720069748446739,0.112011498643519,0.106458855115679,0.120796156329585,0.0350951196874962,0.092553345253107,0.171594429673613,0.0574838926299014,0.115461530343814,0.426800508259221,0.12035089675726,0.116868496037281,0.044509824857041,0.040559684444103,0.0664583571516074,0.0486885478638004,0.0901836920842984,0.27412146447745,0.17050165962795,0.369119233364722,0.0957319567146992,0.108580611356996,,0.0417049827713183,0.102551699799765,0.0847031731630599,0.114871044389943,0.0823328024024009,0.123353524896647,0.188274696168507,0.209049306911862,0.280004015938955,0.167841155142775,0.148369655091477,0.155688553867303,0.119302770141121,0.195794489378424,0.0941298737994393,0.326732014585549,0.128346724570665,0.116804668069299,0.194039327505293,0.18992700691671,0.137749209285142,0.0775028528095007,0.118169609376546,0.0851378531210499,0.139485894675163,0.0878062767316558,0.143878137890374,0.077666554199623,0.255757104319644,0.231124014819205,0.130832998,0.0666061618372533,0.218583566810056,0.180379516765146,0.128824699753913,0.0782896197591109,0.126868194765567,0.133127677569101,0.119845193866625,Deep
57.0,0.298174281485992,0.230434885499738,0.216200874966168,0.142953009476556,0.0571020204899649,0.11187877788882,0.109906108028208,0.120728879134519,0.0366426743893896,0.077812651978915,0.127249266220481,0.056985042775628,0.119651224220659,0.362681603788385,0.118542300718049,0.12915919878015,0.0462766748035553,0.0408553476427546,0.0782497698398806,0.0473458895404932,0.0826833732629186,0.27881304753276,0.17075659204809,0.356672468809063,0.0883455812314415,0.101115376508736,,0.0486537590708461,0.0972160765205707,0.0821235525742408,0.114073210388951,0.0864209801719878,0.120544227995733,0.181973577152245,0.211387739902867,0.277846240670862,0.166114946043642,0.10453632012221,0.156595286221243,0.121288863747713,0.203354042888182,0.0881910721568134,0.312478277971313,0.136151831135883,0.106996102619691,0.196516529446463,0.183268245351903,0.13571878418848,0.0783736387966607,0.110733600000267,0.0720347800274766,0.134314854117583,0.0889464288093766,0.126419621637245,0.0815328557775281,0.247576584609671,0.235945649905082,0.13109621,0.0653173121229475,0.222078254063116,0.148635776644908,0.152532771884263,0.0731560284321708,0.137173082994929,0.129177644081209,0.12291634708573,Deep
58.0,0.289921510256519,0.231932438218698,0.215513371734495,0.139656482190218,0.0583036088342261,0.114950515530189,0.112995542470323,0.116861056822981,0.0389638128955265,0.0660297092842432,0.0934770659852559,0.0538693545968739,0.11262399970516,0.294638184833722,0.115656895745928,0.136349659721054,0.048237080941515,0.0415043490139812,0.0922578879187151,0.0464611179315875,0.0765012260215707,0.282075083369985,0.17481576586635,0.344451821981527,0.0815685530686151,0.0849864049522446,,0.0573355929381406,0.0892883273494199,0.0782452977830013,0.12108593128135,0.0854462236438641,0.124644090966648,0.166990205776607,0.212052664024785,0.275057142087727,0.167701569703631,0.0971125150373355,0.149426706827203,0.119365621306077,0.195350672191856,0.0898306920596757,0.299716316402257,0.155717134186935,0.110386739538508,0.199588219481933,0.17508500409538,0.12650262663068,0.0715884612144737,0.100702752731477,0.0622694506514742,0.120533980062329,0.0977414057723235,0.119049130244891,0.0857134252063805,0.242682439818244,0.234431013074583,0.131294528,0.0672713175735305,0.211168869601645,0.113513046367747,0.159074663926862,0.076427304535351,0.142089651905075,0.114986296565525,0.120891726323512,Deep
59.0,0.280092685845302,0.229474563834977,0.217255059378429,0.141708965577658,0.0653635381995814,0.119382073084002,0.11609909426846,0.107667468608197,0.0430029175400337,0.0517983482168561,0.0565182863755341,0.0500876426377735,0.0999682256245288,0.234674524957964,0.114784286215375,0.141504650503197,0.0504528980340851,0.0431817008747666,0.105169105669047,0.0459352851907032,0.0706589663700565,0.285665085723868,0.183051337835229,0.333308979793046,0.0769213301395055,0.0747351038290912,,0.0650350025871396,0.0817713263185404,0.074069212715095,0.129677543570699,0.0838813073115791,0.128878219494702,0.150864960575765,0.211767115495596,0.272924095037236,0.165161586467181,0.0944920022120231,0.14085064120824,0.116145775090907,0.181781557484734,0.0942926123882266,0.285595754828895,0.174355366476444,0.118452779446794,0.202256161085061,0.168172864179585,0.115017118018995,0.0645837986797367,0.0918015269154122,0.0555824972266434,0.108233797180187,0.109161917078182,0.115979702042048,0.0904528765774854,0.238857388277523,0.232340986294199,0.131387796,0.0698330012635477,0.194085669617989,0.08181064625151,0.158841554794987,0.0826154506318838,0.142857538630109,0.101500249521546,0.11889365333627,Deep
60.0,0.271077524958529,0.228414633950825,0.215412496119428,0.145380631023331,0.0733822395369477,0.118429337337389,0.119641223573278,0.101566086387758,0.0436401339495786,0.0438967069503796,0.0334620707946337,0.0465223609001445,0.0917642341844386,0.215026620823889,0.119604156610988,0.136258511725344,0.052164520155048,0.0454760166092538,0.111208648290773,0.0456649422305131,0.0718995203115,0.278106379797412,0.202656120533538,0.324241945625834,0.076357178539863,0.0807156041314576,,0.0684415986085386,0.0760188025655193,0.0699036367626555,0.131116153957004,0.0813260419473934,0.129112138682574,0.132587944851822,0.208528974548694,0.275316290262308,0.154044151314492,0.0960356711432211,0.126818988170134,0.106932654207694,0.17238220941453,0.0981820540918941,0.265205926058441,0.174967366679185,0.130440422479632,0.199891117900663,0.165570617004066,0.109158727191005,0.0593364704469517,0.0877078712451313,0.0613468553554588,0.0986666668997565,0.115075718999548,0.116873123634969,0.092313073313982,0.236668726184454,0.233006532460612,0.131304928,0.0756358205821246,0.168714847459847,0.0675349603828764,0.150813584159936,0.0902798156352652,0.132773867949942,0.099082246562129,0.119040003516916,Deep
61.0,0.261381430067014,0.228502362867213,0.21197917864035,0.153788263573301,0.0871969517040976,0.114868828837491,0.122779256058483,0.0988235978938979,0.0419257859651082,0.0474518635201882,0.0286255150783067,0.0419905585485882,0.0812710081145075,0.212668104499114,0.126337392789191,0.1243767576429,0.0539402467622116,0.0478886503324503,0.114774729958502,0.0455513295156825,0.0771625193734974,0.26513105355716,0.22276293035226,0.317104947559844,0.0781345159404583,0.0909857001294183,,0.0702743221824676,0.0710998780953927,0.0659223936413405,0.130840153952446,0.0789404959435645,0.128372076211608,0.112441816927048,0.204917488789472,0.278253756788288,0.143914077690432,0.102643281696223,0.11173647678001,0.0947681268509356,0.161120793559563,0.103095688014235,0.237522322486184,0.168154794410782,0.148025156966197,0.194873059293466,0.163809522773271,0.105173652784353,0.0545501110707214,0.0859540362528349,0.0765421301591396,0.0897315265795567,0.120519684873098,0.122797505996425,0.0919131412303633,0.236424283854456,0.234175522473857,0.131033748,0.0811058202942164,0.135418546567463,0.0607101087812009,0.128663157068011,0.102572232066084,0.11769179425443,0.099876733755322,0.119404421286336,Deep
62.0,0.259318266321687,0.227482105434467,0.209267610636123,0.156295270196817,0.0952090623584804,0.10889566306385,0.125246813733162,0.0960850677355947,0.0440946387576901,0.0519597830836882,0.0266711291896383,0.0383430496120725,0.0743099380613928,0.210836352332457,0.133676444421669,0.115016693310097,0.0555719535816665,0.0563629614560802,0.118359631825542,0.0454925490905799,0.0782051588637437,0.239930318590241,0.233603718709284,0.310583289204517,0.0821601255380398,0.0999695363414237,,0.0718360828541378,0.0684991963170936,0.0613921665999106,0.120933027550064,0.0771689250910404,0.125943582602998,0.106840053682667,0.202683378526899,0.276058663762575,0.136967341191621,0.105847749122081,0.106557933702124,0.0901038486833106,0.157432069252738,0.107063579929359,0.216151962192675,0.158419024311774,0.163321053402056,0.188911989199554,0.157983504378539,0.104219528509351,0.0539478626391887,0.0900134671586072,0.0852121911089072,0.0919791955027153,0.125635623626839,0.124669874991321,0.0939840651313628,0.23679909332821,0.238948693938875,0.130670608,0.081504681208779,0.114017854242817,0.0577375428421174,0.107925711345918,0.108152015801424,0.103341598292793,0.10610150787803,0.125294893080879,Deep
63.0,0.262525230551421,0.223385456774149,0.206279775258927,0.13873994229834,0.0999267554656801,0.0966853486367877,0.127906473398055,0.0930173455590121,0.0508723859776069,0.0541239695799921,0.0249464191984492,0.0367730694546951,0.0777995656084325,0.222513435719485,0.145113254255833,0.103023179051149,0.0566664120735325,0.0714434084238846,0.120789301471378,0.0453884717368443,0.0785454487865273,0.233084991908819,0.242551381301017,0.303344498455534,0.0909830502424281,0.113155232710443,,0.0726756778644337,0.0674567615681154,0.0569046259420885,0.0931892599180186,0.0755836990569586,0.121314615838099,0.112839500369185,0.200528890553032,0.272876876042619,0.130478858099711,0.111591823622307,0.10581162220095,0.089619737084661,0.167005673966137,0.109667909713266,0.20016138919191,0.135318513014286,0.185315111334249,0.180785463477895,0.149499764910517,0.107124440060716,0.0559298326485879,0.101408901217678,0.0938555970774417,0.105934894831886,0.128761372890859,0.127178832386716,0.0989985538567327,0.23867039075049,0.248493204595898,0.130313727,0.0804647149103277,0.095860282824728,0.0641757333662645,0.0823019402193236,0.107685263855842,0.0846990787203517,0.123401632032742,0.138856201880616,Deep
64.0,0.262417204005394,0.21896216853402,0.203532462025425,0.138955825683284,0.101775953261685,0.0863781913342627,0.130252522155386,0.0900966041979843,0.0559843430291291,0.0561002198476546,0.0261610150863608,0.0362306256510853,0.08226396088396,0.224867698245499,0.149326170720663,0.0967299584880434,0.0568886439142296,0.0878847817564258,0.124721514651875,0.0451684093853098,0.0762249754065702,0.231714310996945,0.240375364281336,0.294199713885128,0.0964045064865354,0.116218834181211,,0.070375521760706,0.0608945886496256,0.0548077417730639,0.0812976625522148,0.0725010833429854,0.118680248946232,0.117917213472766,0.203739997742183,0.262643605597736,0.131113778205058,0.11717463402542,0.107309305361798,0.0884535888186012,0.170056657578783,0.113816263805398,0.183693377117418,0.122808303380212,0.199209963859028,0.172158482111207,0.14422869888135,0.109374698258517,0.0582256043398761,0.109986074466902,0.0972529624470578,0.113672180720112,0.133939101523071,0.127500614355762,0.103907398777426,0.239324377475922,0.256240670178198,0.130058762,0.078278273797637,0.083295260696679,0.0659809698099285,0.0600901276454108,0.105625486750151,0.0747250424807446,0.132668179685718,0.144213737093633,Deep
65.0,0.262132325394717,0.216303197923667,0.202053719027937,0.193816830705849,0.0951851924946615,0.0768169735763797,0.132627123311579,0.0854921900653716,0.060156240854592,0.0529562434404831,0.0269760348182755,0.0361805545999329,0.0814961417782159,0.219988023395195,0.145906146799347,0.0955311715719561,0.0573541306180491,0.113196695767203,0.131476506951033,0.0452599636506596,0.070949936536892,0.23953594442077,0.226251158896061,0.284612885811375,0.100195861504991,0.110387414383164,,0.063680149662922,0.04641349220173,0.053926819749049,0.086657722239963,0.067750389360126,0.116351709050874,0.127505279061496,0.211664237157332,0.241776858724353,0.137865346433519,0.125514193358085,0.112627964975379,0.0851591823425182,0.165751418660446,0.121453848260345,0.164709829811041,0.122507874921673,0.201256905949926,0.163842708171469,0.139834184087069,0.1115087547647,0.0647810389521181,0.116982643262121,0.0908344683507466,0.116972423618887,0.144716785619565,0.12459188141577,0.11075272284052,0.238479203156285,0.264206889650869,0.129926116,0.073434413693898,0.0776762552452823,0.0623392454343615,0.0547587743818619,0.0992151746847426,0.0712301997346286,0.131183389369417,0.141123289406252,Deep
66.0,0.260199088965864,0.214044834824689,0.201167707461443,0.259341045031883,0.0857382572889991,0.0693171968110274,0.133843271006702,0.0790094521186353,0.0633730346137506,0.0471256039012688,0.0300857429988004,0.0365956840646079,0.0803641035388792,0.213800627127533,0.142111360227084,0.0955267510666463,0.0576621633527012,0.137321205864272,0.134418897694902,0.0457697821598134,0.0655661169382762,0.234208348021285,0.214417427544156,0.275135992329803,0.103134394023597,0.10573293709153,,0.0589411904854636,0.0448314512490153,0.053178945280935,0.0988959129919109,0.0669073713941469,0.115796507494325,0.136349743600658,0.218682001849591,0.225288986866861,0.13790557079255,0.130315159364228,0.116997649623791,0.0860658898179329,0.158221144939444,0.12929147488216,0.146283751047963,0.125831491124972,0.19697593985955,0.154141291560377,0.138018919775998,0.113491096315836,0.0702453288731226,0.122857292751349,0.0823408022545407,0.119976092335681,0.153604715616636,0.121121005582335,0.116777327282719,0.237724955765377,0.269911232274111,0.129856772,0.0734026005212801,0.0747873672622052,0.0604509254116241,0.0566528641216184,0.0905788512265874,0.0715188456348248,0.127827479439891,0.136271244946008,Deep
67.0,0.256664550979427,0.213741450639569,0.200667453756024,0.291292669425294,0.0809815036588688,0.0733874731632633,0.131941347460198,0.0750168420764298,0.0626412005739242,0.0419409565939109,0.0317047231132302,0.0362938200968003,0.0737853025799017,0.204339958397814,0.134973985934488,0.0966621155898529,0.0552601042003404,0.148602318599101,0.13214154008716,0.0465937411132889,0.0570010353734794,0.222246274862165,0.200631172467157,0.265522783050058,0.10369991269606,0.0988534975198845,,0.0544938052889184,0.0521848424237817,0.052855544839839,0.129135530105656,0.0701586653057319,0.116802473025496,0.139134995106208,0.226578034379795,0.212063584500948,0.134335270163755,0.130201808364874,0.123479270250526,0.0935572103223305,0.140523381935208,0.135692605277739,0.129380557550871,0.140269158547167,0.184197714168099,0.139176747526414,0.141716255888786,0.113123596595202,0.0681335860866516,0.125641086268124,0.0713005844423065,0.123981962848686,0.15631696381367,0.117889059501969,0.117682962978982,0.238463332473046,0.270000196379429,0.129789237,0.0771679684568002,0.0760433360178437,0.0626024590646703,0.0610336022726885,0.0861530446077336,0.0822226654357577,0.12354274059908,0.127461379185008,Deep
68.0,0.251045552487894,0.21458598008334,0.201067945276417,0.322824589011808,0.0765259625897086,0.0846519500620203,0.128276900138914,0.0725365456050105,0.0601037682550384,0.0321645704850964,0.0312976674261877,0.0355913366935264,0.0590062380227499,0.19414612086697,0.127642034073975,0.0991997849893321,0.0521218783286138,0.155173239075654,0.127690725599728,0.0476299581320842,0.0506617048544445,0.205878923517148,0.188740901465153,0.255525255042929,0.102294977138604,0.0928875819312273,,0.0522407689144531,0.0696937542642676,0.0541735547655894,0.166804885797909,0.0739821626505518,0.120006944868756,0.140154886301435,0.233363068232618,0.200739705554983,0.129691111746181,0.128346176917034,0.129386115637665,0.103562160277888,0.11640083124649,0.141894947331866,0.113337929473039,0.160416915527164,0.165794779627063,0.121914757908282,0.147044535906894,0.112118680150078,0.0634836327062628,0.126646683098142,0.0558624171016366,0.127533316100798,0.15727350104748,0.11366983215011,0.116530492562735,0.239215255875986,0.268205671673021,0.129662014,0.0804582350221388,0.0805398998882988,0.0657840146555984,0.0699177051953318,0.0837178383071719,0.0936309389050167,0.116696315642779,0.115207769421126,Deep
69.0,0.242947876975304,0.216113360989336,0.200731785678621,0.32356650340898,0.0786112224523618,0.0968340536572172,0.124272373518639,0.0721346133685601,0.0571879181059959,0.0254830906687897,0.0310985196616422,0.0358165275566531,0.048508655563257,0.186744981267879,0.128961616597367,0.101946174736817,0.0521210406907596,0.150918160409429,0.117575626067806,0.0487774144187417,0.0497306047135106,0.190344672120699,0.186486445134318,0.244292927237017,0.0922172334039082,0.0980686768179196,,0.0553089636257085,0.110853361855941,0.0582520046905298,0.190218310939822,0.076956372317362,0.129491890428699,0.139523250178208,0.235012848836925,0.1954600702502,0.117606277173688,0.123038541469997,0.129602971839958,0.12071112439639,0.098181866006507,0.145762888009519,0.100547518088458,0.163501584505059,0.149522240050655,0.108593664839469,0.152159132973197,0.113322358296203,0.0623963810759393,0.126154257852982,0.0535747051143524,0.129252203284565,0.15514726201109,0.110098849632199,0.113902855023501,0.23806128030682,0.26635512239974,0.129262727,0.0851772193557444,0.0806034858829896,0.070305783059558,0.0737473337614795,0.0784493691550614,0.0928796856630095,0.111538628955365,0.106948655559471,Deep
70.0,0.238283568847082,0.220515728017511,0.198351329200839,0.284150808197424,0.0887671716840509,0.117438113181666,0.117783331095934,0.0767920452973617,0.0509561877003201,0.0282048285985796,0.0331502056177364,0.0375938080800475,0.0419953065394307,0.179870461059213,0.133992624685987,0.106220239278345,0.0534745031565576,0.132694047986441,0.101709484972926,0.049933362920926,0.0499197384336948,0.176260211717236,0.187700051285236,0.231028511184235,0.0770547999097488,0.108340216654324,,0.059941465296658,0.162356448921538,0.0627749687305362,0.215248284341214,0.0806355729088936,0.142103163019664,0.136163712856181,0.235277989687874,0.193265882703625,0.10740004126,0.116092407421851,0.126776042870615,0.14154571259516,0.0773484278453036,0.148590256562072,0.0894843889503566,0.160352521106989,0.128342786954822,0.0948871075187198,0.159467280285618,0.114970325022671,0.0622183411280613,0.12332681262658,0.0598317846432493,0.130050613675802,0.146844091816682,0.108193566924589,0.105073727686525,0.23644422228168,0.262428957050663,0.128410742,0.0881731996818354,0.0796279630521346,0.0764494551918186,0.0790974611415497,0.0706750040489638,0.089311948017189,0.107889576571937,0.099879377908777,Deep
71.0,0.235423403342828,0.225507952593965,0.196676816118407,0.243134433586241,0.0966580207459544,0.129882451722197,0.113306660846727,0.0831347511155226,0.0476371955993797,0.0338646189108887,0.0350528998154649,0.0395190376938346,0.0378066876892617,0.173322499513596,0.133808740756927,0.108228970314465,0.0553669031991507,0.118311680397972,0.0889484836731318,0.050995844466285,0.0499100628309588,0.169475095105908,0.187541759000468,0.217092972075097,0.0829575263540474,0.114458424866839,,0.0643588281094229,0.207214322435699,0.0661969965585494,0.218134154346791,0.0875265016286605,0.150193444234138,0.136528012444134,0.239166058790084,0.190618572740753,0.106493188553999,0.113623511967688,0.12040361967589,0.149870601295593,0.0637705062993522,0.149584394038276,0.0843878517771815,0.154254549193956,0.111877076600512,0.0882133244443785,0.161528061291212,0.117152989347906,0.0658373856209592,0.122491317331782,0.0686339610819004,0.129251380316734,0.142049569855589,0.104698800670628,0.0995048181233964,0.230453537137037,0.260393438370802,0.127445182,0.0860782755842308,0.078147430129726,0.0788076261274635,0.0772559608156314,0.0634030974309098,0.0830674246862171,0.100854421333727,0.0935281339667324,Deep
