depth,2018-01-11,2018-02-07,2018-03-15,2018-04-12,2018-05-16,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-10-10,2018-11-14,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13
80.0,6.492107172683834,32.36934410858597,33.78093945280502,45.23878374548449,33.80463280168796,13.88294190415738,46.34646790391836,18.466767021357875,38.02314346462396,37.92076517372213,40.32,84.7,90.29999999999998,96.0,98.5,32.625,97.9,90.29999999999998,46.5,78.264,53.09315625,16.72577419354839,55.1109,75.410625,68.6848125,55.82621612903227,45.436600000000006,72.72030000000001,90.2889375,60.328500000000005,21.02180357142857,74.47703225806453,65.22,56.63269999999999,76.26532258064518,55.77434482758622,58.1545,56.59412903225807,64.58883870967742,75.65520000000001,86.15351612903227,118.14853846153844,52.59677419354839,27.858257142857145,82.00811111111112,65.0026,53.41293103448277,82.57317857142857,57.93070588235295,66.4157,76.3074,70.92675,51.16396551724138,55.019184375,58.3719,77.68167857142856,66.6466875,64.58883870967743,54.62175
100.0,16.0757656658589,31.922855739607986,35.185203735342995,38.040946695518,36.52714113936975,209.86780056803173,32.42289484558308,37.56643530897933,37.13222208709914,37.92076517372213,22.9,137.70000000000002,126.3,126.0,126.5,42.93749999999999,132.9,131.3,139.5,102.7215,105.3303,79.8945,105.9825,119.2303125,124.73325,113.048,129.70364516129035,124.8963,121.879875,97.22611111111112,128.19103448275865,123.918,124.65435483870968,135.38409677419352,96.25209677419356,115.4394,96.25209677419356,125.07512903225806,110.874,118.0482,145.06190322580647,215.9785384615385,117.09028125,,130.31922222222224,118.63293103448277,69.52241612903228,131.48817857142856,95.72612903225809,108.1565,145.8754,138.47603571428573,88.8079,109.85493749999998,59.45889999999999,110.2916785714286,72.7610625,79.94709677419355,93.482
150.0,43.00128238477932,33.26232084654195,35.185203735342995,37.5910818798951,37.43464391859701,25.00265019714316,34.219484917626346,37.74410664188744,45.59597517358488,,41.66,143.7,135.3,126.0,141.49999999999997,47.31249999999999,150.9,151.29999999999998,171.5,149.59837499999998,165.1153,128.8095,165.08812500000002,158.97375,172.62918750000003,170.65900000000002,189.6639677419355,174.89830000000003,175.8901875,178.1472222222222,208.0293103448276,193.3457419354839,167.78370967741935,170.0979677419355,143.58919354838713,166.5284,181.45887096774192,202.9183548387097,188.71722580645164,182.1812,176.6199677419355,217.2327692307693,166.00528125,,231.7725555555556,153.49189655172418,196.80660967741937,225.82425,211.4390322580645,195.1165,217.6174,220.00103571428576,130.1139,208.704,196.2035,203.46310714285715,146.1335625,152.53064516129032,171.74599999999998
200.0,49.39038804689604,32.36934410858597,35.185203735342995,38.490811511140905,38.34214669782427,37.512322026752166,33.32118988160472,38.45479197351987,39.35952553091118,39.76843069452823,40.77,130.70000000000002,145.29999999999998,130.0,145.5,50.74999999999999,165.9,147.29999999999998,189.5,160.80806249999998,183.5943,149.19074999999998,180.3740625,201.774375,185.877,197.834,214.91041935483872,194.4643,205.443,178.1472222222222,217.02517241379317,212.2805806451613,163.5759677419355,209.01958064516128,221.43241935483871,203.4864,220.3804838709677,191.34706451612905,226.58690322580645,228.9222,236.5802903225807,376.520076923077,185.36746875,,261.967,217.58741379310348,218.89725483870967,268.9160357142857,196.711935483871,239.6835,235.0094,305.0199642857143,224.6829,248.4474375,261.4235,302.45775000000003,164.4766875,231.4258064516129,252.184
250.0,60.34314061052468,34.60178595347592,35.185203735342995,37.5910818798951,36.980892528983375,27.78257727038961,36.016074989669605,39.3431486380604,38.46860415338636,46.23526001734957,43.0,145.7,147.29999999999998,137.0,157.5,50.74999999999999,167.9,174.29999999999998,188.5,185.2655625,217.29130000000004,180.78168749999995,192.6028125,216.04125,222.56325,247.836,224.37783870967743,224.9003,238.053,240.95166666666665,251.88413793103453,253.30606451612903,243.52306451612907,247.9411935483872,233.00370967741935,225.2264,241.4191935483871,239.7360967741936,253.93722580645164,271.31519999999995,260.7748064516129,389.06238461538464,199.63434375,,310.2781111111111,273.811551724138,266.23435161290325,257.2696071428572,252.46451612903223,270.1195,277.4024,306.1846071428572,245.3359,256.5999375,289.68550000000005,302.45775000000003,233.7729375,258.7761290322581,261.967
255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
