,2014-02-18,2014-03-26,2014-04-22,2014-05-19,2014-06-24,2014-07-22,2014-08-12,2014-09-08,2014-10-07,2014-11-11,2014-12-08,2015-01-13,2015-02-10,2015-03-10,2015-04-14,2015-06-09,2015-07-14,2015-08-10,2015-09-09,2015-10-06,2016-01-19,2016-02-16,2016-03-01,2016-04-12,2016-05-17,2016-06-14,2016-07-12,2016-08-09,2016-09-06,2016-10-11,2016-11-08,2016-12-05,2017-02-07,2017-03-13,2017-04-18,2017-05-16,2017-06-13,2017-07-11,2017-08-08,2017-09-12,2017-10-12,2017-11-07,2017-12-13,2018-01-11,2018-02-07,2018-03-13,2018-04-10,2018-05-15,2018-06-12,2018-07-17,2018-08-14,2018-09-11,2018-09-24,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-02-11,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03352071143287,,,,2.58928141281072,,,,,,,,,,,,,,,,,,
18.0,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33763917203821,,,,,,,,,3.42819044847643,,,,,,,,,,,,,,,,,,3.55952652568324,,,,,,,,,
19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,0.81,,,,,,,2.87351547985697,1.78296351060538,,,1.84179241566428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,,,,,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31058741984786,,,,,,,,,,,,,,,,2.43757600377844,,,,,,,,,,3.64876793591266,,,,,,,,2.7320148121225,,,,,,,,,,,,,,,,,,
21.0,,,,,,,,,,,3.52,,,,,,,,,,,2.37,,,,,,,,,,,,,,,,,,1.27,,,,,,,,1.51387350026391,1.24996356718458,,,,,,,,,,,,,,,,,,,2.37850821068725,,,,,,,,,,,,,,,,,,,,,,,1.47662433299942,,,,,,,,,,2.39578204045411,,,,,,,
22.0,,,,,,,,,,,,4.12,,,,,,,,,,,,,,,,,,1.86,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.91706030280453,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,,,,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28307388824561,,,,,,,,,,,1.9714761785066,,,,,2.61130971877318,,,1.56941200897368,,,,2.02901765627019,1.60424955753887,,,,,,,,,,,,,,,,,,,,,,,,2.20746350669799,,,,
24.0,,,,,,,,,,,,,,,,,,,,,2.39,,,,0.6,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,3.00860179679704,,,,,,,,,,,,,,,,,,,1.98880329531214,,,,,,,,,,,,,,,,,,,,,,,
25.0,,,,,,,,,,,,,,,1.07,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54761641810952,,1.12152332646361,,,,,,,,,,,,,,,,,,,,,,3.18090679494091,,,,,,,,,
26.0,,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,,,,,2.66560348792751,,,,,,,,,,,,,,,,,,,,,,,,,,1.36096128499122,,,,,,,,,,,,,,,,2.48179216297854,,,,,,,27.6325564700285,,,,,4.04002251478481
27.0,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.795388648961152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,,,,,,,0.72,,,,,0.73,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05220432114489,,,1.2869777557013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,,,,,,,,,,,,,,,,1.23122207938001,,0.955348811761444,,,,,,,,,,,,,1.06888056675522,,,0.985269187415392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,,,,0.6733333333333333,,,,,,,,,,,,,1.2383333333333333,,,,,,,,,,,,,,,,,,,0.4766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,0.7925675965350963,,,,,,,,,,,,,1.3038260812659284,,,,,,,,,,,9.432679825756804,,,,,,,,,,,2.05480310249091,,,,,,,1.0289617070326995,,,,
40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.655824838077643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1286844019869589,,,,,,,,0.7634527765212427,,,,,3.709311076640298,,,,,,,,,,
50.0,,,,,,0.281,,,,,3.9539999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159,,,,,,,,,,,,,,,,,0.9315042522979172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849582784808268,,,,
60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14500000000000002,,,,1.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
