,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,mean_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,std_chlorophyll_a,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count,measurement_count
date,2014-02-18,2014-03-26,2014-04-22,2014-05-19,2014-06-24,2014-07-22,2014-08-12,2014-09-08,2014-10-07,2014-11-11,2014-12-08,2015-01-13,2015-02-10,2015-03-10,2015-04-14,2015-06-09,2015-07-14,2015-08-10,2015-09-09,2015-10-06,2016-01-19,2016-02-16,2016-03-01,2016-04-12,2016-05-17,2016-06-14,2016-07-12,2016-08-09,2016-09-06,2016-10-11,2016-11-08,2016-12-05,2017-02-07,2017-03-13,2017-04-18,2017-05-16,2017-06-13,2017-07-11,2017-08-08,2017-09-12,2017-10-12,2017-11-07,2017-12-13,2018-01-11,2018-02-07,2018-03-13,2018-04-10,2018-05-15,2018-06-12,2018-07-17,2018-08-14,2018-09-11,2018-09-24,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-02-11,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05,2014-02-18,2014-03-26,2014-04-22,2014-05-19,2014-06-24,2014-07-22,2014-08-12,2014-09-08,2014-10-07,2014-11-11,2014-12-08,2015-01-13,2015-02-10,2015-03-10,2015-04-14,2015-06-09,2015-07-14,2015-08-10,2015-09-09,2015-10-06,2016-01-19,2016-02-16,2016-03-01,2016-04-12,2016-05-17,2016-06-14,2016-07-12,2016-08-09,2016-09-06,2016-10-11,2016-11-08,2016-12-05,2017-02-07,2017-03-13,2017-04-18,2017-05-16,2017-06-13,2017-07-11,2017-08-08,2017-09-12,2017-10-12,2017-11-07,2017-12-13,2018-01-11,2018-02-07,2018-03-13,2018-04-10,2018-05-15,2018-06-12,2018-07-17,2018-08-14,2018-09-11,2018-09-24,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-02-11,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05,2014-02-18,2014-03-26,2014-04-22,2014-05-19,2014-06-24,2014-07-22,2014-08-12,2014-09-08,2014-10-07,2014-11-11,2014-12-08,2015-01-13,2015-02-10,2015-03-10,2015-04-14,2015-06-09,2015-07-14,2015-08-10,2015-09-09,2015-10-06,2016-01-19,2016-02-16,2016-03-01,2016-04-12,2016-05-17,2016-06-14,2016-07-12,2016-08-09,2016-09-06,2016-10-11,2016-11-08,2016-12-05,2017-02-07,2017-03-13,2017-04-18,2017-05-16,2017-06-13,2017-07-11,2017-08-08,2017-09-12,2017-10-12,2017-11-07,2017-12-13,2018-01-11,2018-02-07,2018-03-13,2018-04-10,2018-05-15,2018-06-12,2018-07-17,2018-08-14,2018-09-11,2018-09-24,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-02-11,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
depth_group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deep,3.2468687938456027,0.7552604815272428,0.5734457214095454,0.41700000000000004,0.3936666666666666,0.45795833333333336,0.521599923891345,0.45,0.4682418252550049,1.5309023233040548,4.1072083333333325,4.465416666666666,1.8113333333333332,4.98575,0.5055000000000001,0.6236666666666667,0.6064583333333333,0.6496666666666666,0.5803333333333334,0.43866666666666665,1.3169166666666667,2.332,1.4179999999999997,0.31958333333333333,0.21341666666666667,0.3174166666666667,0.29375,0.5334166666666667,0.32358333333333333,0.5477539838509294,1.02825,0.6437499999999999,1.23475,0.5895833333333333,0.5217499999999999,0.26787500000000003,0.5366666666666666,0.2702083333333334,0.2697756723880747,0.19775,0.36675,0.6734166666666668,1.970868909241615,5.374284107654225,2.8916690138570154,6.938720025091469,0.75293342209626,0.6974372999463001,0.5812991381518918,1.593928356178219,0.762049992199175,0.8324784698207969,0.5614028091469024,1.089984299583727,1.1960087732551545,4.926209432212191,1.6131719326977418,1.2459935641027458,0.5682147520764829,0.5818177722137369,0.5895761008040673,0.6083768820972815,1.4735130202363385,4.15097204388608,0.7194517561253868,1.0418083913600809,0.8948897943866192,0.6484831748880283,0.5658529790419221,0.6022614895863784,3.138769494604678,1.445391895963673,3.8513367838249706,1.8216744778819365,1.2425971224941552,1.5302115889743952,0.7504303214651601,0.6395278446477508,0.7490502258972613,0.7104194296920382,0.7440542280212189,1.204937586810411,2.2189895747047115,9.348634104840038,1.1090890166475331,3.754546555776063,0.7243602959637281,1.3092689571321978,0.7235319306807079,0.6692419736352835,0.6862735045931662,0.758679717665496,0.8651174658852787,1.0470210800607684,0.7695790375058581,1.8236576283727624,1.7811053272609034,3.5966243716596766,2.2214052301882123,0.8492055039668277,0.8229171838611885,0.6479309013459101,1.3485357476574835,1.0718317193070996,0.5862326515520484,5.8090724517716295,2.112285441623478,3.0523497411604685,0.40231921769682827,0.27470597889495935,0.3161456098470955,0.13438749941865877,0.2399198940387302,0.2022160732428997,0.305331369677536,0.21980142553374543,0.1785593040449715,0.7779752262472399,0.2371810284946456,0.1062263045473096,0.13792322072375923,0.13249496845792547,0.22722569951156169,0.26714706727859766,0.2639430836163147,0.2845095845550791,0.22123073257808704,0.1711293641058111,0.6662722374858826,0.06692339456976733,0.2820221950813775,0.061137595271285886,0.11006071556695926,0.09680349511596503,0.15081638947187848,0.35845319700686795,0.21407741330857138,0.5939579178930349,1.1591173326030204,0.18640524849549348,0.08855271499696295,0.19841041919325816,0.20022716265948204,0.1160361832935457,0.526653375359712,0.124600054619214,0.1494651713227872,0.07915122656451172,0.38212247164140106,0.6556659252664847,0.8360869303039457,1.2939771452618485,0.17681167156574112,4.0102813481970525,0.11126655226741226,0.2653053566472515,0.16855601409527293,1.00507563295376,0.3750015012422278,0.41588519685565967,0.07779520879822452,0.5989616414616488,0.6968508498190374,1.9519667130598313,0.8201402100459417,0.2750996818103818,0.030356597350118985,0.07306457962927529,0.17686765136703717,0.1819934949625674,1.1232832959702752,1.1262646216404892,0.23166423784360216,0.47577425273397494,0.28370300273723603,0.1921266508474437,0.036259204719598544,0.14954164375349144,3.2160381093823167,0.8638281583696926,0.05266785098121622,0.4717421096720583,0.08401209389004549,0.06611071312470515,0.28675127208633827,0.08938615327651916,0.23070915067808656,0.24212133264269964,0.25963695692384875,0.45483207190964364,1.6974617734090258,3.844218156196825,0.22315889246820703,0.45161073749221464,0.06883623695698651,0.2701822203897737,0.23821485217636718,0.19617432538675875,0.2326349698146967,0.325854231871758,0.37525464892024984,0.39739325525927993,0.2501158968973289,0.7690235327571207,0.4741898772809253,0.08105240882859988,0.8585945774560051,0.40268013778759437,0.30142433781946393,0.2039454250789764,1.3527577703297393,0.5347834798741848,0.17195756396498554,2.508408967813936,1.5427750697716351,2.054041206429625,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Lower Photic,3.5075634585114868,2.656034245442237,2.182,1.073,1.342,1.209,1.438,1.012,1.8470000000000002,2.2894999999999994,3.562,4.4190000000000005,1.593,4.583,1.073,0.937,1.437,1.19,2.2600000000000002,1.3195000000000001,2.346,2.5140000000000002,1.9809999999999999,1.2349999999999999,0.7765,0.9924999999999999,0.9629999999999999,1.5390000000000001,0.844,1.8335000000000001,2.2148333333333334,1.0710000000000002,1.5100000000000002,1.262,0.9610000000000001,0.639,0.8225,1.06,0.8414999999999999,0.8220000000000001,1.504,1.9560000000000002,2.466,5.654546299790479,3.6246035811352173,9.448971286538253,1.9741937821770694,1.2611287662696338,1.1676459118607856,5.012698192999999,1.90585239885023,1.9045275989657129,0.9607974684821118,2.602547483518186,2.115221570587407,3.23137284024432,3.396465523702181,2.1928801375131775,0.7987877327958229,0.901733854831698,1.351413540580777,1.5498274710974824,3.4927395543334647,8.09222813634279,1.6054585227763525,2.6036475139559374,1.8652014029170112,1.5389591612308084,0.9193694084167123,1.7645588450488952,4.302832840833316,2.494398830464423,3.81723443849071,2.5822909880170957,1.6162595000152102,2.009615692161278,1.2449399932919685,1.050081375510751,1.804271254618568,1.5437558292916314,1.9642999607810665,3.0035347803097077,7.553389831225678,10.512919168230578,1.7794950099455034,3.239614030849335,0.9617299746672391,3.016243492385115,1.23525769201575,1.6531259956185143,1.3212373476753432,1.9444940429471007,1.68256562558602,2.4105471362593667,1.246891412580723,2.482544201794575,2.31220518896788,3.7852874642242407,5.572292320296239,2.1924950489306996,2.023581903009269,1.5064226635845548,5.152702041839177,2.287746521404171,1.453374013148505,26.273881279252613,5.351732373047787,4.394722304725837,0.3033414559828407,1.3692834835672887,0.46525500773470696,0.2543859709618874,0.3026475764904711,0.31490562960283125,0.010327955589886454,0.28924422590990856,0.8633050188407083,0.3984950857078834,0.15244671200127594,0.2365704029576727,0.06992853494818832,0.10944811048569494,0.05012207320355201,0.0429599296502631,0.07273238618387279,0.09153020145163988,0.6739930761266518,0.4302354006819988,0.11673331429659091,0.09396348121727473,0.04954235000930457,0.7550312723471936,0.33707936750860323,0.143008352514421,0.3213184643862776,0.03142893217686181,0.0362705880232945,0.020282723902101757,0.2175032992512647,0.311214466958791,0.4150501977672902,0.2083559987670675,0.0417532433869913,0.03142893217686178,0.07044501401802686,0.18547236990991403,0.13017189490140418,0.3746123922729258,0.06603029607687677,0.20244066346024017,0.30529402949360873,0.2888736350926188,0.27215814236590835,1.6949284325573968,0.6061291140407278,0.3158043795338589,0.15515185610774224,3.152529465378545,0.07879306674837294,0.2445920894302772,0.1523204722514858,0.13703241696698742,0.08715132640709898,0.19036524937764146,0.685280831154922,0.1874821863385626,0.1364594528980046,0.1571471079592463,0.20695495761581714,0.3464320375119053,1.6527938907850692,0.7668540005163211,0.6427613323968993,1.4141902191020217,0.6665178519441272,0.6056964272588553,0.17437833860758664,0.491122863557025,0.9501765627605837,0.10963987714448101,0.24144354148931343,0.33673684052273495,0.14246998405672784,0.18033676295763862,0.18179298795076365,0.21381790294181313,0.5338180555742782,0.3603111341147486,0.28796649799143864,0.38705403721119047,0.700169066385896,0.6681130586502383,0.2635422752183642,0.19169716590650418,0.11707134787059846,0.8050390718411669,0.16282078249702225,0.4998049927164256,0.13170665406069604,0.30398749561210736,0.1784654537427872,0.21232668166407842,0.2276639798489907,0.16994953131285115,0.1710516359164207,0.9433415175736891,7.636026908017168,0.2214806146043945,0.44208638626481367,0.2560760004043664,3.260980429842479,0.6068970136614122,0.4521343191571762,6.763418791420358,3.9460386651834645,1.793414730927834,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Mid-Depth,4.886480937491638,3.1291428571428574,1.855,1.4020000000000001,1.363,1.215,1.3960000000000001,1.6480000000000001,3.4549999999999996,3.528,3.351,4.276000000000001,2.0175,4.984,1.168,0.929,2.0085,1.645,2.521,2.045,2.1239999999999997,2.7880000000000003,3.1655,2.3070000000000004,1.2429999999999999,1.038,1.249,1.28,0.8400000000000001,1.5379999999999998,1.8040000000000003,1.609,1.5060000000000002,1.6260000000000001,1.117,0.9020000000000001,1.5125,1.0390000000000001,1.171,1.121,1.181,2.002,2.338,6.28692750696432,4.271905410142258,8.920386000528863,2.3999613597679246,2.6112972166474813,1.9928486213723555,2.947426491,2.139630519632109,2.6411782627457563,1.364167616595907,3.2430496042905235,2.122052677596734,3.4049465008268918,3.0988127638311873,2.568784146999403,1.524348153431173,1.5918136835032333,2.044121051714108,1.7216089930632752,7.41476237350075,7.55487497263901,3.113530676695971,4.205591844497779,3.6031023106936866,1.810278809749018,1.534294723226682,2.6079529433813162,5.81905576033204,2.3979339552914523,3.7772581950612563,3.86528773116857,2.244651224234037,3.1682203028508065,2.838991367649506,1.6389111761916884,2.15144023178227,1.8558748965502097,2.9212742756265184,3.435739649174888,6.922864117636583,9.911594147264548,3.138322615816378,3.333073019196094,1.5452258786716278,3.3634499230298887,1.9768739645495146,2.277045562850564,1.7210961575625077,2.341983318756034,2.39621966478001,3.222131053960535,2.4643001942609026,2.529173662209488,2.718560817739805,6.854829328716238,4.4038641458365095,2.445948941068547,2.183762396904632,2.422766703949106,3.797017463644731,3.9462525344959736,2.9867790224936774,34.15525833877947,6.76303936580126,4.36372266057906,0.9740103684133952,1.024210862643266,0.27318085177731216,0.19135772202285897,0.3364207022299444,0.20940391591371924,0.031692971530679216,0.33631334595383905,0.1967090349842743,0.4263488399577665,0.1239578781504247,0.12375603240066956,0.7502416277440221,0.07574812062208397,0.030110906108363263,0.01728840330651989,0.22263635023159278,0.11257096527178855,0.23848829461142673,0.4770336582581057,0.13801771222886178,0.33989540874935176,0.715485697935757,0.2593603242166731,0.07439384681843288,0.10570398920255249,0.053218626647276675,0.29097537123726924,0.04944132324730443,0.28232369129541124,0.17462340431148782,0.04794672969962484,0.2691220293225114,0.23429326352529503,0.05143496432929209,0.09795690662508466,0.14554972422585422,0.05743595467030112,0.08621033709609435,0.4115202168653308,0.2626129386674532,0.13982528780986334,0.19193748982416128,0.8633807629609818,0.749528605325381,0.5223764424089394,0.1894019841798595,0.22884527310431607,0.3567307882069939,0.12594541980086715,0.1094042036428864,0.28503701562419637,0.1135735584072809,0.20549946022454457,0.09685698388773172,0.3209078192573971,0.5502272394615954,0.36738937093747975,0.20649182925994228,0.0885542067862877,0.19399661413286506,0.20524720587573195,9.608683821773127,1.2933925279342093,0.16789829607870438,0.2610287751375303,0.18383119621624752,0.158516768437448,0.10990893978953079,0.4328798954900905,0.8056182279143325,0.15678532960614464,0.3010059528854471,0.30157434108403003,0.31730301794248916,0.5475062707466022,0.5332376966473609,0.18376508204346426,0.19237149394057312,0.12667118170839278,0.23521066755216935,0.162737093166551,0.33958396635163157,6.675983783523737,0.2876594618487733,0.1463436565335102,0.31738771094093576,0.6611633357944666,0.1662689927923087,0.35978748931310034,0.0860349660378614,0.1532536931415422,0.15477597209009036,0.5671235388438858,0.41436935649549494,0.10007323170315255,0.08053983413799219,6.534604964384501,3.647614496707706,0.1311067867020381,0.14947813563181533,0.28494799891834355,0.22193853805631988,0.29387233791073764,0.2758704453897218,3.1617810370292014,5.808625098531243,1.9116213061131264,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
