depth,2018-01-11,2018-02-07,2018-03-15,2018-04-12,2018-05-16,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-10-10,2018-11-14,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13
0.0,5.541461246751182,3.672905294449818,0.22399245575639154,5.3893333050275105,8.286387548811573,11.379572683173857,2.557783584611708,3.425863398164235,1.6313933444651298,4.337473210019328,10.05,23.68181818181818,18.400000000000002,16.971428571428568,15.543478260869568,40.432432432432435,37.18604651162791,58.74468085106382,0.0,55.13268292682927,136.1812307692308,7.831040000000001,21.532717948717952,118.05938983050848,32.64977777777778,93.303593220339,8.817846153846155,15.0535,19.8835,51.10784,45.73570909090909,6.889302325581395,30.613,28.796000000000003,6.030181818181818,16.20387096774194,16.578871794871795,48.5728813559322,35.71516666666667,49.810068965517246,22.96933333333334,44.465272727272726,19.5776,14.899456790123459,2.6304225352112676,10.82335483870968,16.69033333333334,5.102461538461538,6.808000000000001,17.974755555555557,18.354,10.218133333333334,26.283932203389835,40.223606557377046,12.021333333333335,24.340571428571426,16.436,0.0,0.0
5.0,6.060234796908803,1.8879675725496055,0.7920830889360085,4.1951814646405,9.988891932760362,N/A,6.019902236363786,4.596227048541834,0.264550258222287,5.1880162902815075,8.67,28.227272727272723,7.511111111111113,14.114285714285714,14.673913043478262,29.35135135135135,12.30232558139535,23.26086956521739,0.0,0.5152000000000002,32.89353846153846,10.922239999999999,11.201696969696968,9.226763636363637,35.10311111111112,33.26969491525424,11.129641025641028,12.906833333333337,11.296833333333334,29.46944,29.34298181818182,4.493023255813954,16.60842105263158,21.53655813953489,5.444727272727272,7.270967741935484,16.248615384615384,14.673098039215688,16.408000000000005,17.675744680851064,31.310109090909094,27.194363636363637,17.860266666666664,8.856987654320989,5.532957746478872,5.837548387096774,9.177,25.660923076923076,8.034666666666666,7.384533333333334,11.03581818181818,10.218133333333334,24.426000000000002,34.10032786885246,10.039794871794873,11.723428571428572,10.836,0.0,0.0
10.0,5.541461246751182,1.8879675725496055,1.50219638041053,3.929814388998942,5.0361519067275236,N/A,0.7442928622653803,1.0851360974090327,3.681657973829398,5.698342138438815,8.67,41.40909090909091,9.511111111111111,14.114285714285714,11.847826086956523,16.37837837837838,12.30232558139535,17.608695652173914,0.0,2.1544727272727275,12.052000000000001,24.042666666666666,9.250181818181819,7.353309090909091,21.16,21.008711111111115,9.148102564102565,4.0518333333333345,9.955166666666669,25.33066666666667,15.0144,9.585116279069767,9.15157894736842,23.333767441860463,8.079272727272727,5.401290322580646,22.19323076923077,14.420549019607842,15.008000000000001,22.495586206896554,15.992666666666667,24.149999999999995,37.52373333333333,9.65204938271605,3.71887323943662,8.122709677419355,13.470333333333336,15.753230769230768,6.1946666666666665,18.833422222222225,7.815818181818182,5.924799999999999,21.665999999999997,21.896,4.425435897435898,5.414857142857143,6.636,0.0,0.0
15.0,5.714385763470389,2.699302900686065,0.6500604306411041,3.133713162074268,6.274336913235733,N/A,0.4145672763842296,0.4163568686218315,43.149252089091526,12.672795396588675,8.67,40.04545454545454,12.844444444444447,11.828571428571426,17.717391304347828,23.945945945945947,9.046511627906977,18.043478260869566,0.0,1.6861090909090906,12.052000000000001,11.695039999999999,11.982303030303031,12.97367272727273,28.56088888888889,17.860266666666668,7.827076923076925,5.3935,12.101833333333335,35.90944,10.2304,7.188837209302326,7.79578947368421,24.531906976744185,6.322909090909091,13.087741935483873,17.899897435897437,8.359372549019609,16.968,25.348936170212763,35.75956363636364,21.515454545454546,22.153600000000004,8.220938271604938,3.71887323943662,4.3833548387096775,24.740333333333336,15.753230769230768,9.261333333333335,6.239644444444445,9.572181818181818,5.066133333333332,26.93884745762712,23.652363636363635,8.05825641025641,13.037714285714287,8.876,0.0,0.0
20.0,7.616555447381664,N/A,1.9282643552952436,3.7971308511781627,5.5004712841681025,1.5512190490151654,0.08484169050307888,6.100980313313038,5.390211831632952,3.657038745809588,11.04,44.13636363636363,18.844444444444445,7.257142857142855,10.543478260869566,13.135135135135135,11.13953488372093,15.869565217391301,0.0,1.6861090909090906,6.071999999999998,27.073254901960784,4.566545454545454,8.290036363636364,18.216,16.42915555555556,8.487589743589744,4.5885,9.686833333333334,38.48544,17.5904,8.087441860465114,6.778947368421052,29.026000000000003,8.372,8.30967741935484,14.267076923076925,12.400156862745098,15.568000000000001,25.348936170212763,22.701000000000004,11.855454545454544,20.43626666666667,8.697975308641976,1.1791549295774646,6.045290322580646,11.323666666666668,4.8547692307692305,5.2746666666666675,15.971200000000003,9.279454545454545,24.552500000000002,13.386000000000003,13.40690909090909,2.1136410256410256,5.677714285714287,6.636,0.0,0.0
30.0,6.5790083470664245,1.401166375667729,3.4905135965391914,3.929814388998942,5.345698158354576,1.8843835789866468,4.53613709989861,2.088304940589832,5.561067217413307,1.95595258528523,9.27,33.68181818181818,12.177777777777779,10.4,14.891304347826088,14.486486486486484,11.372093023255813,16.73913043478261,0.0,1.2177454545454554,13.431999999999999,10.922239999999999,5.737454545454545,5.714036363636364,23.368,9.846044444444445,8.817846153846155,9.418500000000002,5.9301666666666675,34.10624000000001,19.4304,7.787906976744186,10.50736842105263,29.946000000000005,6.908363636363637,11.841290322580646,15.918358974358974,6.844078431372549,11.648,14.935319148936172,29.90501818181819,13.611818181818183,40.09973333333334,12.037234567901237,3.71887323943662,3.5523870967741935,10.787,12.533230769230771,9.261333333333335,5.0947555555555555,11.03581818181818,11.50613333333333,27.812067796610172,22.481454545454543,4.095179487179488,10.146285714285716,8.036,0.0,0.0
40.0,8.654102547696906,0.9143651787858537,0.9341057472309131,2.6029790107911515,6.274336913235733,N/A,N/A,3.2586685909674347,8.12389800411864,4.847799058176636,5.12,32.31818181818181,9.28888888888889,6.685714285714286,5.326086956521738,9.351351351351353,6.488372093023255,20.0,0.0,3.091200000000001,5.152000000000001,10.40704,4.176242424242424,10.39767272727273,24.472,10.990933333333336,5.185025641025641,0.5635000000000003,5.9301666666666675,24.615111111111112,18.6944,8.986046511627908,10.846315789473683,12.550511627906976,5.152,7.686451612903226,19.55117948717949,13.662901960784314,7.728,26.714896551724134,24.042666666666673,13.611818181818183,23.012266666666672,16.648592592592596,1.5419718309859154,7.499483870967743,9.713666666666667,8.817846153846155,4.968,5.380977777777778,11.328545454545454,8.071466666666668,22.586,29.243934426229508,1.122871794871795,5.677714285714287,7.476000000000001,0.0,0.0
50.0,N/A,N/A,3.7745589131290003,1.2761436325833617,6.4291100390492595,0.38514319411498166,N/A,5.432201084525836,9.490741090361485,9.440731691592397,7.69,47.772727272727266,6.177777777777778,7.542857142857142,12.500000000000002,12.594594594594595,2.767441860465116,13.695652173913043,0.0,2.1544727272727275,1.471999999999999,18.991686274509803,7.688969696969698,13.207854545454547,17.848000000000003,8.414933333333334,13.11117948717949,5.661833333333334,4.320166666666668,33.33344,14.278399999999998,3.2948837209302324,11.86315789473684,19.439813953488372,8.079272727272727,10.802580645161292,20.21169230769231,22.249568627450984,13.888,38.92868965517242,25.116,29.536181818181817,18.718933333333332,11.71920987654321,4.263098591549295,3.5523870967741935,17.763666666666666,11.047076923076922,4.048000000000001,3.6636444444444445,9.572181818181818,9.7888,15.226,28.188196721311474,3.7649230769230773,9.094857142857144,13.076,0.0,0.0
60.0,7.27070641394325,2.537035835058773,3.4905135965391914,1.2761436325833617,6.738656290676312,3.2170416988725714,6.019902236363786,8.60890242126504,3.852513359609751,48.5657133836526,9.27,49.13636363636363,7.511111111111113,7.257142857142855,12.934782608695652,9.621621621621623,2.5348837209302317,17.17391304347826,0.0,2.1544727272727275,6.071999999999998,11.695039999999999,3.3956363636363642,5.714036363636364,18.584,12.135822222222222,10.138871794871797,3.2468333333333335,9.955166666666669,26.63584,18.6944,4.493023255813954,15.252631578947367,17.043534883720934,1.6392727272727277,7.686451612903226,26.825931034482764,9.117019607843137,20.608,29.60179310344828,23.237666666666673,36.85436363636363,15.284266666666664,6.630814814814815,2.0861971830985913,2.9291612903225808,5.957000000000002,9.065538461538463,4.354666666666668,5.0947555555555555,6.352181818181817,10.218133333333334,15.686,30.299672131147542,5.74646153846154,4.6262857142857134,4.396,0.0,0.0
80.0,4.330989629716733,1.0766322444131458,1.3601737221156265,2.470295472970373,4.262286277659893,N/A,N/A,6.100980313313038,9.149030318800774,5.868450754491251,8.67,30.04545454545454,3.7333333333333343,20.971428571428568,15.543478260869568,18.27027027027027,3.930232558139535,12.608695652173912,0.0,N/A,6.991999999999999,23.032470588235295,4.566545454545454,10.631854545454544,24.104000000000003,10.418488888888891,17.404512820512824,5.9301666666666675,9.418500000000002,34.36384,14.646399999999998,5.691162790697676,14.23578947368421,30.406000000000006,3.395636363636364,7.270967741935484,24.60524137931035,14.925647058823529,13.328,28.491448275862073,29.67083636363637,17.417272727272728,15.284266666666664,5.358716049382717,3.1746478873239434,7.291741935483871,7.030333333333333,3.8640000000000008,1.9013333333333338,5.0947555555555555,4.595818181818181,8.930133333333332,12.466000000000001,14.870545454545454,4.425435897435898,6.729142857142859,3.556,0.0,0.0
