location,depth_group,date,temp,chlorophyll_a,ph,dissolved_oxygen,secchi,biochemical_oxygen_demand,total_dissolved_solids,turbidity,nitrate,phosphate,ammonium,phosphorus
SA,Deep,2022-04-05,20.789974039058368,1.2005827586212112,7.293737360979855,4.725606697128234,,,250.4392260702856,0.5287383821056592,214.8390574712644,68.72255555555556,0.8163380281690141,15.703571428571427
SA,Surface,2022-05-10,23.60113244295531,1.6944912085333192,8.508604717116302,7.926953991101852,5.775,2.0,248.0,0.497533635228913,10.243028571428574,29.1316,15.39367741935484,13.04761904761905
SA,Mid-Depth,2022-05-10,22.990012113870712,1.9768739645495144,8.106056949868748,7.459754439966706,,,248.6615007648701,0.5416645341154211,4.552457142857143,24.783600000000003,12.485290322580646,11.142857142857144
SA,Lower Photic,2022-05-10,21.91127491570488,1.23525769201575,7.629428319188326,5.596262124239599,,,251.2120769119001,0.5380204349738387,107.8094328358209,41.0886,4.175612903225807,15.428571428571429
SA,Deep,2022-05-10,20.899117134833773,0.7760748881748835,7.250936763111105,3.865950472175633,,,252.80645907345905,0.4667450395458583,156.6936119402985,71.4046551724138,2.9291612903225808,17.92857142857143
SA,Surface,2022-06-14,23.1490580841854,1.905614482951934,8.686991704305683,7.34256627063713,5.75,1.4,245.2722866120322,0.4111246710891406,13.546242424242424,10.307758620689656,10.608111111111112,13.412698412698411
SA,Mid-Depth,2022-06-14,22.89423499131033,2.278477970304554,8.018405276524463,7.173493454981623,,,246.0,0.4565019790732965,13.37859090909091,12.931551724137933,15.617000000000004,12.61904761904762
SA,Lower Photic,2022-06-14,21.93445781238029,1.6857007868516607,7.353183471888464,5.322572177901788,,,248.67823632136972,0.5481423595128639,251.6784545454545,63.533275862068976,4.883666666666667,30.217391304347828
SA,Deep,2022-06-14,20.880725246295256,0.7053515291199955,6.718536309788487,3.2802743754507047,,,252.0347174167016,0.4701865591245779,184.28254545454544,73.73015806451616,5.420333333333335,25.869565217391308
SA,Surface,2022-07-12,23.14589007774057,1.6120014293767828,8.623072322266845,7.412561997881651,5.7125,2.8,245.8221427890079,0.6534989079400755,17.357934156378604,27.13751724137931,12.120410256410258,13.653333333333334
SA,Mid-Depth,2022-07-12,22.96731487492772,1.7210961575625077,8.006605659726512,7.031974663445746,,,246.0,0.5645444229908999,44.86106172839507,32.38510344827586,12.285538461538462,12.72
SA,Lower Photic,2022-07-12,22.409516453136284,1.3238522372597992,7.511261952516783,5.8314303796369975,,,248.7624145913663,0.5098393360609752,235.47373809523808,70.61751724137932,8.074769230769233,21.500000000000004
SA,Deep,2022-07-12,20.94544761634553,0.7556088969290582,7.018226676340134,3.340157214465933,,,251.34811720217203,0.4719468605771056,189.63302380952385,66.11958620689656,11.294769230769232,17.919999999999998
SA,Surface,2022-08-09,23.15486612914331,1.895803955199936,7.996239282129925,7.091904845258664,6.775,2.8,246.0,0.56701208792519,12.557098484848488,17.328058823529414,4.968000000000001,11.884615384615383
SA,Mid-Depth,2022-08-09,23.13345573819465,2.341983318756034,7.623406626006663,6.980453595553014,,,246.0,0.5154262761709606,15.74247727272727,13.81129411764706,5.274666666666668,11.115384615384617
SA,Lower Photic,2022-08-09,22.89073174473745,1.9444940429471007,7.402694098589746,6.521050695277928,,,246.7834101530378,0.604053851829865,31.837022727272725,22.443352941176475,4.968,14.576923076923078
SA,Deep,2022-08-09,20.96581485429999,0.8056821583423536,6.635874307531373,2.7861259618171483,,,252.5681984804073,0.5442712288286502,154.5738481012658,83.10290322580644,1.901333333333333,20.73076923076924
SA,Surface,2022-09-06,23.603896433486472,1.7484837194527705,8.735566499468508,7.589672919998956,6.925,2.3,243.93881120647472,0.4591375678676728,50.50404396794456,44.31336666666667,18.72407065527065,10.86904761904762
SA,Mid-Depth,2022-09-06,23.36575426807469,2.39621966478001,8.394361921326968,6.92949539092602,,,243.65083937382428,0.5626157178364319,104.31153086419756,47.9367,11.105422222222224,3.25
SA,Lower Photic,2022-09-06,22.87928640486259,1.68256562558602,7.8695547209986145,5.591720864450577,,,246.831145191752,0.4531295538277698,156.76782716049382,51.19769999999999,7.670755555555556,9.678571428571429
SA,Deep,2022-09-06,21.090495369490505,0.8759825709596616,7.08640517640342,2.225875877088453,,,253.63133041226573,0.338167263083696,324.5186913580247,109.2435,10.53297777777778,7.178571428571429
SA,Surface,2022-10-18,22.987001608477613,2.969971890203756,8.618268004910682,7.282552036428839,6.025,3.4,242.0,0.6263752710502011,17.10386440677966,21.17775862068966,16.50023179160021,13.909090909090908
SA,Mid-Depth,2022-10-18,22.85825357348567,3.222131053960535,7.797636799307895,6.707720654825296,,,242.414847371046,0.5715860888433162,14.103186440677968,41.04362068965517,18.64672727272728,14.363636363636363
SA,Lower Photic,2022-10-18,22.73009417710439,2.4105471362593667,7.459437624701636,6.156961293095253,,,243.1055199227923,0.5305307442737174,12.977932203389832,25.30086206896552,22.744909090909093,15.727272727272728
SA,Deep,2022-10-18,21.15101931072091,0.9360959267012132,6.552496912347763,1.9839446313430635,,,252.6208695568122,0.4226735518151209,39.89381081081081,106.7434,9.279454545454543,33.041666666666664
SA,Surface,2022-11-08,23.029686201586152,2.414392746325345,8.473295126734659,7.074862200613351,6.625,3.9,242.2859494215357,0.4647364486999067,63.3354366197183,30.940678571428577,8.64391111111111,17.761904761904763
SA,Mid-Depth,2022-11-08,22.919283037309192,2.4535756107629467,8.342123769794235,6.478442007722579,,,242.6662861590615,0.4744548310927623,68.32247887323943,38.31675,17.087466666666668,22.782608695652176
SA,Lower Photic,2022-11-08,22.7356576244023,1.246891412580723,8.162074171824395,5.52424120370511,,,244.83074123670707,0.4359123640622718,236.63515492957745,51.12782142857142,6.354133333333333,19.30434782608696
SA,Deep,2022-11-08,21.25323473593189,0.7893843701777944,7.479832725263178,1.8941342889468693,,,252.8659085857037,0.4879786119032241,253.46642253521128,111.68925,3.778133333333333,29.73913043478261
SA,Surface,2022-12-06,21.72060968170988,1.9539234963213872,8.473870870849122,6.54163299661108,6.2,2.2,245.0,0.5331233086453323,82.28407285546416,30.548448275862075,40.29885875706215,11.999999999999998
SA,Mid-Depth,2022-12-06,21.672852444521887,2.529173662209488,7.8390387091347025,6.353138514880082,,,245.0,0.5770800537950925,96.53464864864866,34.29672413793104,27.59376271186441,22.5
SA,Lower Photic,2022-12-06,21.64657819269556,2.484127328541512,7.533497179858929,6.162844337694788,,,245.0,0.5823315954109625,59.45194594594594,33.17224137931035,26.93884745762712,15.636363636363637
SA,Deep,2022-12-06,21.51537942984412,2.147610476868824,7.304393970958902,5.7240522542889165,,,246.24419764812765,0.8614318293264791,105.50627027027028,55.09965517241381,36.32596610169492,22.5
SA,Surface,2023-01-17,20.938439566885123,2.404316625794236,8.05742321351455,6.907896067201811,6.375,2.5,247.22735217366449,0.5000989562882723,77.75874509803921,35.996684375,22.008292101341283,12.77777777777778
SA,Mid-Depth,2023-01-17,20.85816685994233,2.718232118092353,7.500367870173849,6.583605761896966,,,246.9992019818781,0.5049516364433785,85.78629411764705,38.714184375,30.510819672131152,10.833333333333334
SA,Lower Photic,2023-01-17,20.768130396513307,2.31220518896788,7.213929122819954,6.450935396649359,,,247.9285509323454,0.6193019082547223,84.4845294117647,38.714184375,42.54622950819672,13.750000000000002
SA,Deep,2023-01-17,20.70566967242512,1.9752669154085647,7.220624496024356,6.24688365037101,,,248.0,0.8902981206614364,100.10570588235294,44.82855937499999,45.08,13.750000000000002
SA,Surface,2023-02-14,20.83061160114912,2.3199062616006096,7.617233086385653,6.587865040944055,7.2125,1.7,248.0,0.4655526437403941,54.150451679586574,33.370900000000006,11.691076923076926,13.56521739130435
SA,Mid-Depth,2023-02-14,20.66615562444602,6.854829328716238,7.166284961077499,6.640716812312851,,,248.0,0.820159061407654,77.30746666666668,30.1099,6.40697435897436,18.782608695652176
SA,Lower Photic,2023-02-14,20.54856773758646,3.7852874642242407,6.842219082819604,6.584954458109034,,,248.1053771199995,0.705603545602022,84.97920000000002,34.45790000000001,18.95671794871795,15.739130434782613
SA,Deep,2023-02-14,20.49154892367017,3.5863131218412407,6.257852135300104,6.313545611616655,,,249.16618455862545,0.88824270614208,43.66986666666668,29.022900000000003,23.250051282051288,14.434782608695652
SA,Surface,2023-03-14,21.40490334748377,4.790844511402035,8.23091705614107,7.7242253873154,5.1125,4.1,249.0,0.5545563329918528,105.92893333333336,37.814424242424245,4.713904761904762,12.077777777777778
SA,Mid-Depth,2023-03-14,21.112834548673952,4.406903492829568,7.761768658510901,7.04669398876103,,,249.0,0.5633863210384371,7.975150943396226,50.002,5.940571428571429,10.633333333333333
SA,Lower Photic,2023-03-14,20.77647796465125,5.662119385307709,7.411533569919653,5.760694695987242,,,249.6348067812084,0.4977882130404554,7.140056603773584,45.06109090909092,3.312,16.966666666666665
SA,Deep,2023-03-14,20.61518950744179,1.8176542366738693,6.99960471317375,4.711602938533858,,,251.8892158095537,0.6664090134409489,114.57017142857144,54.9429090909091,6.597714285714287,15.3
SA,Surface,2023-04-11,22.011858426280376,1.948239141152633,8.08301491558369,7.129059060071837,7.2375,0.6,250.0,0.4483810173733318,122.0975647907648,35.47572727272728,11.302666666666669,12.787878787878787
SA,Mid-Depth,2023-04-11,21.95857409551358,2.445948941068547,7.525652487433329,7.0028973388193005,,,250.0,0.4558984571160388,244.20279365079364,53.26300000000001,9.436,11.727272727272728
SA,Lower Photic,2023-04-11,21.72534656143653,2.1924950489307,7.242870635532194,6.5520906892089625,,,250.402966052358,0.4678665002691657,316.56438095238093,73.780125,3.8360000000000007,17.782608695652172
SA,Deep,2023-04-11,20.723242603468865,0.9289392415448386,6.546955771762196,2.735482420143129,,,253.0635637763853,0.6131342316787655,295.4881904761905,98.237625,2.156,27.78260869565217
SA,Surface,2023-05-09,23.48376528140427,1.287146305094742,7.509066357782487,7.769248012441736,7.5625,3.1,249.9384977612899,0.4374461304896377,14.107875000000002,13.394645161290322,0.0,14.922222222222222
SA,Mid-Depth,2023-05-09,23.12381909326664,2.183762396904632,7.063670897897576,7.500319832688578,,,249.8073060429702,0.5738267274533577,17.980625,18.30367741935484,0.0,13.033333333333331
SA,Lower Photic,2023-05-09,22.20310464491324,2.0104486452127426,6.604859041917547,5.916004637863358,,,252.35373784769408,0.4047130403365042,94.97145762711864,54.06948387096775,0.0,18.366666666666667
SA,Deep,2023-05-09,20.793855790424576,0.8991603702980665,6.230406397695668,3.153840854757973,,,252.3393313367698,0.5284464919474888,73.96671186440678,79.94709677419355,0.0,37.77272727272727
SA,Surface,2023-06-13,24.40102551373953,1.6197320589932969,8.478696614769571,7.669910373224828,5.833333333,2.8,249.0,0.4838404082015595,7.711969696969696,17.353178571428572,0.0,10.840579710144928
SA,Mid-Depth,2023-06-13,23.98260342734861,2.4272643983642053,8.074114354269634,7.152626727731077,,,248.74966138954133,0.6503721005943051,50.44338235294119,16.188535714285717,0.0,14.173913043478263
SA,Lower Photic,2023-06-13,22.42845849279155,1.5064226635845548,7.433627216531202,4.562431190681585,,,253.4611658700622,0.3910337804658885,237.8975,56.95103571428572,0.0,19.40909090909091
SA,Deep,2023-06-13,20.842219013918942,0.7090555982602761,6.874552264568025,2.161629860069328,,,254.4257090784164,0.4025834835695294,290.61897058823536,98.917,0.0,30.318181818181813
SA,Surface,2023-07-18,24.01553039797433,2.203525876881731,7.963983282986677,7.142385958833844,5.975,2.453661875,248.40949259867423,0.5455934946576421,28.24677042244316,18.858044944269626,1.806820603907637,12.587333057191737
SA,Mid-Depth,2023-07-18,23.973309219520424,3.797017463644731,7.400906052751113,7.04518731089036,,,248.3510850649074,0.6689645343828318,70.00061336701644,22.85905053367821,1.5084191829484903,13.38167075028609
SA,Lower Photic,2023-07-18,23.476491696471648,7.086284393002543,7.194161639013544,6.405243296702759,,,252.4835984220988,0.6195446266566497,200.2077360495272,58.62789321115487,0.613214920071048,18.78247741138312
SA,Deep,2023-07-18,20.906705594148463,0.7001472050460179,6.179677355282586,1.218818521264825,,,253.81594116032124,0.5611186805736549,215.2034866852121,92.1369208015814,0.3446536412078153,32.534520040157545
SA,Surface,2023-08-16,24.16439281920859,2.361199288178912,8.005407684527714,7.316590430940272,5.15,2.37262853,247.0,0.6704632055445312,30.495642572192946,17.820781569015278,1.851895330692594,13.7391406352672
SA,Mid-Depth,2023-08-16,24.07372474505152,3.9462525344959736,7.1943962344884085,7.067036678473192,,,247.1452055408748,0.6652875732088172,61.67434849846192,23.59975463484615,1.546049693914296,13.052221025049068
SA,Lower Photic,2023-08-16,23.15871335337293,2.275367890812708,6.6796068048101205,5.068397557191462,,,251.74687522677212,0.5885738801231495,160.46077924700273,57.887338249387255,0.6285127835794023,18.4838104076256
SA,Deep,2023-08-16,20.900620520799524,0.7657020131122931,6.007619517222573,1.5685345133896822,,,254.1937671227062,0.5539127477073826,154.49753774297082,86.81714555769165,0.3532517104789341,34.613839543056244
SA,Surface,2023-09-05,24.183804766761263,2.0972118037039693,8.507137021142292,7.451776143362052,6.1125,2.339565861,234.350997737658,0.5525617194994593,47.46648147316761,26.94238979214519,3.858053471686495,11.78230740008122
SA,Mid-Depth,2023-09-05,24.03944664692825,2.98808729728618,7.52270113962094,6.989184524926147,,,245.9223483815569,0.6803832182066717,42.92829878344809,29.44914033702062,3.146054027924472,14.035605276602436
SA,Lower Photic,2023-09-05,23.1005337073431,1.453374013148505,6.7797028742921785,4.555586862796679,,,250.7838977824233,0.5987004691774063,135.4664335751278,48.66147604876294,4.924566157554408,17.902153370163642
SA,Deep,2023-09-05,21.00557364111044,0.6170083932587193,6.033430455329412,1.307332926511071,,,255.1472690570348,0.4534757594680735,185.6225975164637,70.99860978388892,6.819133367987845,22.42942300111825
SA,Surface,2023-10-18,24.085130290989248,19.306422639294446,9.50335046020476,7.166338597484765,5.55,2.295501341,300.0,0.492350170281999,83.21103447543392,28.00232308434743,7.293379773907731,13.174595836820362
SA,Mid-Depth,2023-10-18,24.080549242520046,34.15525833877947,9.47648005977362,7.165019184236856,,,300.0,0.5238376529417673,166.9029162081576,40.67028059806461,6.088857928505958,12.294058103853663
SA,Lower Photic,2023-10-18,23.93011531465962,26.273881279252613,9.400332529415476,6.726468708461337,,,300.0,0.5062962969216567,250.93029925489125,67.04983674661138,2.4752923923006422,18.084378113418087
SA,Deep,2023-10-18,21.210566850422744,6.251747278202095,8.520064604855639,1.172102618797883,,,300.0,0.5746997272437222,236.56954830469527,93.4709760503829,1.3912227314390468,30.649864322900623
SA,Surface,2023-11-14,22.89817489598571,2.4456328520319497,8.148195976095923,7.015025945114149,6.0,2.277804319,242.4784521820731,0.5956855647754685,101.8279353443555,31.63598555337999,9.219913028438716,12.944888273895051
SA,Mid-Depth,2023-11-14,22.7849497672902,6.76303936580126,7.42052275414774,6.7518036193456,,,244.64825887631252,0.5977096172138074,204.3958929189557,46.6985643312473,7.697218886665185,12.033970482834944
SA,Lower Photic,2023-11-14,22.64763868728762,5.351732373047787,7.271787700404606,6.429547058034298,,,245.1392214803433,0.6307198711574973,284.0052846442214,70.31483985752408,3.129136461344601,17.95058004316351
SA,Deep,2023-11-14,21.364073189646643,1.694841648371536,6.72316821273082,2.7760321969541986,,,251.04339084488325,0.5443465973514597,267.2103028647767,95.9653873044993,1.7587117337484253,29.19195083356698
SA,Surface,2023-12-05,22.41830809054872,2.845376781807866,8.285028243577896,6.751127747167956,5.275,2.267094554,245.68955716247083,0.5595741561232718,44.82041683644052,26.31958410636982,3.6243124494553074,11.724838446577577
SA,Mid-Depth,2023-12-05,22.409414662221213,4.36372266057906,8.05432393875876,6.67694070634114,,,246.0,0.5757930703559218,43.54286512821253,28.561479591836733,2.945418010560868,14.060116694899303
SA,Lower Photic,2023-12-05,22.3964662927465,4.407944066129266,7.865226781201402,6.633135996520321,,,245.9979301834914,0.6935569631642649,142.17752266601323,49.1721289424861,4.639152847152848,17.996328046130415
SA,Deep,2023-12-05,21.52855896312328,2.9968597234713297,7.54433030858441,3.539818720581428,,,250.2854033238613,0.99097658348494,192.21234538906472,72.73724025974026,6.414291993720567,22.93310405010009
WG,Surface,2014-02-14,21.0925,1.944153389323876,9.0625,7.582499999999999,5.909544282,0.781427343,,,,,,
WG,Mid-Depth,2014-02-14,20.53114285714286,2.4719841428370346,9.093714285714286,6.966714285714285,,,,,,,,
WG,Lower Photic,2014-02-14,20.49678571428571,2.588374497214089,9.018928571428573,6.483928571428573,,,,,,,,
WG,Deep,2014-02-14,20.385451515278223,0.901680296306186,8.677467791543306,3.6716111004142338,,,,,,,,
WG,Surface,2014-02-19,20.7,4.042377,9.455000000000002,7.606,5.0,0.6,,,,,,
WG,Mid-Depth,2014-02-19,20.695,4.672629550478225,9.378,7.339000000000001,,,,,,,,
WG,Lower Photic,2014-02-19,20.54475,3.527164022249724,9.16,6.273000000000001,,,,,,,,
WG,Deep,2014-02-19,20.386923459901304,1.4516945030520645,8.800041909407057,3.3489138510652627,,,,,,,,
WG,Surface,2014-03-26,22.39,2.8564000000000003,8.667,7.318,9.1,1.0,,,,,,
WG,Mid-Depth,2014-03-26,22.160000000000004,0.9003333333333334,8.680000000000001,7.147,,,,,,,,
WG,Lower Photic,2014-03-26,21.21,1.811525933810591,8.513500000000002,5.729,,,,,,,,
WG,Deep,2014-03-26,20.46064777955452,0.9631665718843716,8.157616755572622,2.653875934693772,,,,,,,,
WG,Surface,2014-04-23,22.37842684241384,0.550778,8.745271018062347,7.159925592657731,11.0,2.5,,,,,,
WG,Mid-Depth,2014-04-23,22.245,0.7449999999999999,8.668,7.087999999999999,,,,,,,,
WG,Lower Photic,2014-04-23,22.06,0.8109999999999999,8.655000000000001,7.019,,,,,,,,
WG,Deep,2014-04-23,20.55157659040656,0.4356311534713738,8.142455914184891,3.087883643276498,,,,,,,,
WG,Surface,2014-04-27,22.720068279303987,0.7350349766823602,8.709965250473754,7.134598799331288,10.63190184,2.26196319,,,,,,
WG,Mid-Depth,2014-04-27,22.615,0.947,8.697,7.178,,,,,,,,
WG,Lower Photic,2014-04-27,21.985,1.074,8.607000000000001,6.721000000000001,,,,,,,,
WG,Deep,2014-04-27,20.55356467286104,0.4957026678246303,8.116161727022993,2.858001013963296,,,,,,,,
WG,Surface,2014-06-25,23.677,0.359,9.021000000000004,7.2,9.0,1.7,,,,,,
WG,Mid-Depth,2014-06-25,23.541,0.5690000000000001,9.408,7.257,,,,,,,,
WG,Lower Photic,2014-06-25,22.855,0.7990000000000002,9.044,6.911,,,,,,,,
WG,Deep,2014-06-25,20.646584343974386,0.2317278857147314,8.192870040888225,2.6498326335783893,,,,,,,,
WG,Surface,2014-07-23,23.242,0.5650000000000001,8.516,6.884,6.6,2.2,,,,,,
WG,Mid-Depth,2014-07-23,23.255000000000003,0.712,8.885,6.9,,,,,,,,
WG,Lower Photic,2014-07-23,23.135,0.7150000000000001,9.011,6.883,,,,,,,,
WG,Deep,2014-07-23,20.727665051697905,0.3332820293447375,7.875704868617739,2.615383134582534,,,,,,,,
WG,Surface,2014-08-13,23.385,0.474,9.010000000000002,7.465999999999999,9.0,2.8,,,,,,
WG,Mid-Depth,2014-08-13,23.197,1.048,9.010000000000002,7.456999999999999,,,,,,,,
WG,Lower Photic,2014-08-13,22.877,1.269,9.010000000000002,7.116999999999999,,,,,,,,
WG,Deep,2014-08-13,20.800260386416195,0.4160724588146356,8.902087058149116,2.6911506924204494,,,,,,,,
WG,Surface,2014-09-09,23.437,1.1949999999999998,10.039200000000005,8.127,5.9,1.7,,,,,,
WG,Mid-Depth,2014-09-09,23.382,2.1220000000000003,7.122800000000001,8.113,,,,,,,,
WG,Lower Photic,2014-09-09,23.177,2.216,10.57,7.925999999999999,,,,,,,,
WG,Deep,2014-09-09,20.797278106812985,0.4492845537040588,7.529936933692044,2.5741568774711188,,,,,,,,
WG,Surface,2014-09-25,23.57,1.585,8.281307692307692,8.037,5.1,2.096878901,,,,,,
WG,Mid-Depth,2014-09-25,23.416,2.908333333333333,8.491153846153846,8.021,,,,,,,,
WG,Lower Photic,2014-09-25,23.129,2.6536666666666666,8.689538461538461,7.515000000000001,,,,,,,,
WG,Deep,2014-09-25,20.831864766622623,0.3839018416072064,7.694318509403456,2.350039844208845,,,,,,,,
WG,Surface,2014-10-08,23.695,2.211,11.499,8.287,5.2,2.2,,,,,,
WG,Mid-Depth,2014-10-08,23.626,3.1979999999999995,9.955,8.508,,,,,,,,
WG,Lower Photic,2014-10-08,23.095,3.3862499999999995,8.588000000000001,7.700999999999999,,,,,,,,
WG,Deep,2014-10-08,20.859253915239066,0.3836843924655801,7.325526672543575,2.5997313713079784,,,,,,,,
WG,Surface,2014-11-12,22.408,1.8090000000000004,9.724,7.823,6.2,3.1,,,,,,
WG,Mid-Depth,2014-11-12,22.394,2.3025,10.7235,7.842,,,,,,,,
WG,Lower Photic,2014-11-12,22.319,2.907,11.148,7.546000000000001,,,,,,,,
WG,Deep,2014-11-12,20.88588826848705,0.5591865751662317,9.737148636665545,2.7737503865633046,,,,,,,,
WG,Surface,2014-12-09,21.078,2.5695,8.644000000000002,6.504,6.5,1.6,,,,,,
WG,Mid-Depth,2014-12-09,21.081,3.0355000000000003,8.669999999999998,6.491000000000001,,,,,,,,
WG,Lower Photic,2014-12-09,21.081,3.382,8.652000000000001,6.505,,,,,,,,
WG,Deep,2014-12-09,20.70073574346136,1.8415138956917767,8.14753162178453,3.573994809202466,,,,,,,,
WG,Surface,2015-01-14,20.418,1.963,8.416,7.184898563205289,8.0,1.5,,,,,,
WG,Mid-Depth,2015-01-14,20.420000000000005,2.337,8.35,7.082475594054652,,,,,,,,
WG,Lower Photic,2015-01-14,20.419000000000004,2.437,8.384,6.251431764777943,,,,,,,,
WG,Deep,2015-01-14,20.39370549971461,1.7611627563433476,8.157648109577776,2.80900972881628,,,,,,,,
WG,Surface,2015-02-11,20.708,5.936,8.443000000000001,5.813,4.0,1.7,,,,,,
WG,Mid-Depth,2015-02-11,20.678,6.584999999999999,8.389,5.805999999999999,,,,,,,,
WG,Lower Photic,2015-02-11,20.449,4.25,8.224,5.851999999999999,,,,,,,,
WG,Deep,2015-02-11,20.3200354422918,0.9325759620141612,7.992262296702722,5.159681192016532,,,,,,,,
WG,Surface,2015-03-11,20.869,1.928,8.743999999999998,7.055,6.5,1.8,,,,,,
WG,Mid-Depth,2015-03-11,20.833,3.211,8.719000000000001,7.115,,,,,,,,
WG,Lower Photic,2015-03-11,20.547000000000004,5.943999999999999,8.611,6.666,,,,,,,,
WG,Deep,2015-03-11,20.328823322750207,2.3650753012691674,8.356454300423463,4.137544514886158,,,,,,,,
WG,Surface,2015-04-14,22.204,0.29,8.741,7.193,12.0,4.2,,,,,,
WG,Mid-Depth,2015-04-14,21.905,0.642,8.715,7.2010000000000005,,,,,,,,
WG,Lower Photic,2015-04-14,21.214,0.8020000000000002,8.599,6.814,,,,,,,,
WG,Deep,2015-04-14,20.41555889139692,0.4519634340560416,8.231232220881397,3.540798923380489,,,,,,,,
WG,Surface,2015-05-05,23.315,0.535,8.746,7.248,9.336039604,2.631683168,,,,,,
WG,Mid-Depth,2015-05-05,23.281,0.729,8.693000000000001,7.286,,,,,,,,
WG,Lower Photic,2015-05-05,21.69,0.953,8.535,7.078000000000001,,,,,,,,
WG,Deep,2015-05-05,20.40734929105715,0.5010047625250149,8.159231610244767,3.444313396923372,,,,,,,,
WG,Surface,2015-06-09,24.026,0.298,8.969999999999999,7.432,6.8,0.6,,,,,,
WG,Mid-Depth,2015-06-09,23.943,0.501,8.943999999999999,7.446000000000001,,,,,,,,
WG,Lower Photic,2015-06-09,22.25,0.679,8.74,7.061,,,,,,,,
WG,Deep,2015-06-09,20.548126686833488,0.3696427386035553,8.25130657389047,3.2864336469548365,,,,,,,,
WG,Surface,2015-07-15,23.028,0.445,8.762,7.235000000000001,10.375,2.512043873,,,,,,
WG,Mid-Depth,2015-07-15,22.979000000000003,0.631,8.721,7.295999999999999,,,,,,,,
WG,Lower Photic,2015-07-15,22.751,0.8959999999999999,8.663,7.296000000000001,,,,,,,,
WG,Deep,2015-07-15,20.585092881632324,0.6327553840148243,8.011275892989927,3.40715654817002,,,,,,,,
WG,Surface,2015-08-11,23.893,1.003,8.914,7.868,7.9,4.8,,,,,,
WG,Mid-Depth,2015-08-11,23.568,1.8060000000000005,8.861999999999998,7.892999999999999,,,,,,,,
WG,Lower Photic,2015-08-11,22.925,1.41,8.734,7.152000000000001,,,,,,,,
WG,Deep,2015-08-11,20.631675356735222,0.6273943704366671,8.065812444586166,3.0035521340275584,,,,,,,,
WG,Surface,2015-09-09,23.821,2.314,8.883,8.043000000000001,6.0,0.8,,,,,,
WG,Mid-Depth,2015-09-09,23.777,2.8245,8.708,8.013,,,,,,,,
WG,Lower Photic,2015-09-09,23.343,2.22,8.674,7.011,,,,,,,,
WG,Deep,2015-09-09,20.733739045137806,0.546814065770213,8.124810078224709,2.88554513046786,,,,,,,,
WG,Surface,2015-10-07,23.940000000000005,1.213,8.031,8.155,7.55,1.7,,,,,,
WG,Mid-Depth,2015-10-07,23.913,1.65,8.064,8.202,,,,,,,,
WG,Lower Photic,2015-10-07,23.531,1.412,8.134,7.619999999999999,,,,,,,,
WG,Deep,2015-10-07,20.69948825364345,0.3850400991848172,7.752111364558914,2.9564852499559087,,,,,,,,
WG,Surface,2015-11-12,23.52,1.944153389323876,8.979,7.353,6.0,1.7,,,,,,
WG,Mid-Depth,2015-11-12,23.5,2.4719841428370346,8.963000000000001,7.214000000000001,,,,,,,,
WG,Lower Photic,2015-11-12,23.35,2.588374497214089,8.851999999999999,6.452,,,,,,,,
WG,Deep,2015-11-12,21.25009919144707,0.901680296306186,7.9835309123545235,2.97635391844722,,,,,,,,
WG,Surface,2015-12-08,22.007,2.06,8.649000000000001,7.023999999999999,4.65,1.1,,,,,,
WG,Mid-Depth,2015-12-08,22.003000000000004,2.203,8.61,7.011,,,,,,,,
WG,Lower Photic,2015-12-08,22.0,2.2059999999999995,8.593,7.037999999999999,,,,,,,,
WG,Deep,2015-12-08,20.86639391022003,0.783985889091655,8.177683673559653,3.6915554230601457,,,,,,,,
WG,Surface,2016-01-20,21.562,1.983,7.892,7.129,7.1,0.8,,,,,,
WG,Mid-Depth,2016-01-20,21.57,2.3775000000000004,7.796000000000001,7.117,,,,,,,,
WG,Lower Photic,2016-01-20,21.568,2.313,7.763,7.133000000000001,,,,,,,,
WG,Deep,2016-01-20,20.85181776769048,0.9246655619711808,7.568505769839381,4.26508312041354,,,,,,,,
WG,Surface,2016-02-17,21.022,4.132,8.695000000000002,7.290999999999999,5.2,1.475372849,,,,,,
WG,Mid-Depth,2016-02-17,20.895,4.01,8.651,7.078999999999999,,,,,,,,
WG,Lower Photic,2016-02-17,20.81,3.0260000000000007,8.602,6.488,,,,,,,,
WG,Deep,2016-02-17,20.55390852686228,1.1050471340851606,8.260602891958476,3.954408610005226,,,,,,,,
WG,Surface,2016-03-01,20.904,3.272,8.654,7.296000000000001,4.05,1.939666744,,,,,,
WG,Mid-Depth,2016-03-01,20.893,3.859,8.646,7.284000000000001,,,,,,,,
WG,Lower Photic,2016-03-01,20.808,4.151999999999999,8.597,7.174000000000001,,,,,,,,
WG,Deep,2016-03-01,20.516244618647704,1.6082234408292664,8.310761638505076,4.104223243943876,,,,,,,,
WG,Surface,2016-03-09,21.564,3.144,8.619,8.397,3.5,2.105970149,,,,,,
WG,Mid-Depth,2016-03-09,21.328,3.881,8.573,8.354000000000001,,,,,,,,
WG,Lower Photic,2016-03-09,20.770000000000003,2.882,8.419,7.125,,,,,,,,
WG,Deep,2016-03-09,20.521270520103617,0.761570267324728,8.220242137916525,3.9224031091188913,,,,,,,,
WG,Surface,2016-04-13,22.911,2.1990000000000003,8.483,8.291,4.0,3.1,,,,,,
WG,Mid-Depth,2016-04-13,22.320000000000004,2.568,8.293999999999999,7.923,,,,,,,,
