location,depth_group,date,temp,chlorophyll_a,ph,dissolved_oxygen,secchi,biochemical_oxygen_demand,total_dissolved_solids,turbidity,nitrate,phosphate,ammonium,phosphorus
SA,Deep,14/07/2015,20.87621212,0.723636364,8.062424242,3.436818182,,,,,,,,
SA,Surface,10/08/2015,23.6,1.357,8.817,7.479,6.3,1.369402174,,,,,,
SA,Mid-Depth,10/08/2015,23.409,1.645,8.82,7.39,,,,,,,,
SA,Lower Photic,10/08/2015,22.787,1.19,8.679,6.746,,,,,,,,
SA,Deep,10/08/2015,21.06893939,0.730378788,8.204166667,3.538863636,,,,,,,,
SA,Surface,09/09/2015,23.729,1.594,8.97,7.817,5.75,1.379155029,,,,,,
SA,Mid-Depth,09/09/2015,23.603,2.521,8.676,7.741,,,,,,,,
SA,Lower Photic,09/09/2015,23.267,2.26,8.338,6.681,,,,,,,,
SA,Deep,09/09/2015,21.08113636,0.60469697,7.861590909,2.564469697,,,,,,,,
SA,Surface,06/10/2015,23.903,1.836,8.957,7.973,6.05,1.386740275,,,,,,
SA,Mid-Depth,06/10/2015,23.627,2.045,8.867,7.608,,,,,,,,
SA,Lower Photic,06/10/2015,23.235,1.287,8.464,5.99,,,,,,,,
SA,Deep,06/10/2015,21.18363636,0.474166667,8.008712121,2.379545455,,,,,,,,
SA,Surface,11/11/2015,23.53,2.491539286,8.906,7.259,6,1.395462534,,,,,,
SA,Mid-Depth,11/11/2015,23.5,3.09062026,8.843,6.906,,,,,,,,
SA,Lower Photic,11/11/2015,23.41,2.576048266,8.625,6.092,,,,,,,,
SA,Deep,11/11/2015,21.74856544,1.427619871,7.890293943,2.760338856,,,,,,,,
SA,Surface,19/01/2016,21.549,1.856,7.981,7.324,6.7,1.408864985,,,,,,
SA,Mid-Depth,19/01/2016,21.534,2.124,7.891,7.286,,,,,,,,
SA,Lower Photic,19/01/2016,21.51,2.347,7.771,7.079,,,,,,,,
SA,Deep,19/01/2016,21.36431818,1.623484848,7.559772727,5.898181818,,,,,,,,
SA,Surface,16/02/2016,20.9,3.079947655,8.143,6.663,6,1.41336113,,,,,,
SA,Mid-Depth,16/02/2016,20.811,2.788,8.11,6.82,,,,,,,,
SA,Lower Photic,16/02/2016,20.686,2.4855,8.048,6.857,,,,,,,,
SA,Deep,16/02/2016,20.63848485,2.308181818,8.067121212,7.017348485,,,,,,,,
SA,Surface,01/03/2016,21.147,3.553,8.652,8.027,3.6,1.415445097,,,,,,
SA,Mid-Depth,01/03/2016,20.798,3.173,8.56,7.239,,,,,,,,
SA,Lower Photic,01/03/2016,20.732,1.972,8.495,6.491,,,,,,,,
SA,Deep,01/03/2016,20.64598485,1.442727273,8.483030303,6.369545455,,,,,,,,
SA,Surface,12/04/2016,22.469,1.759,8.64,8.031,5.1,1.427395717,,,,,,
SA,Mid-Depth,12/04/2016,22.258,2.307,8.553,7.927,,,,,,,,
SA,Lower Photic,12/04/2016,21.311,1.235,8.273,6.105,,,,,,,,
SA,Deep,12/04/2016,20.72515152,0.335909091,8.241590909,4.406742424,,,,,,,,
SA,Surface,17/05/2016,23.731,0.797,8.4,7.881,7.5,1.453252834,,,,,,
SA,Mid-Depth,17/05/2016,23.499,1.243,8.364,7.713,,,,,,,,
SA,Lower Photic,17/05/2016,21.894,0.759,7.929,5.159,,,,,,,,
SA,Deep,17/05/2016,20.83318182,0.225227273,7.803030303,3.30030303,,,,,,,,
SA,Surface,14/06/2016,23.969,0.479,8.747,7.832,7.2,1.474509811,,,,,,
SA,Mid-Depth,14/06/2016,23.884,1.038,8.624,7.786,,,,,,,,
SA,Lower Photic,14/06/2016,23.028,0.996,8.241,6.125,,,,,,,,
SA,Deep,14/06/2016,20.85295455,0.315984848,7.858712121,2.653939394,,,,,,,,
SA,Surface,12/07/2016,23.888,0.886,8.743,7.536,5.3,1.85281018,,,,,,
SA,Mid-Depth,12/07/2016,23.694,1.249,8.716,7.499,,,,,,,,
SA,Lower Photic,12/07/2016,22.484,0.963,8.482,6.034,,,,,,,,
SA,Deep,12/07/2016,20.8644697,0.324166667,8.046515152,2.799393939,,,,,,,,
SA,Surface,09/08/2016,23.555,0.792,8.651,7.849,6.3,1.890508787,,,,,,
SA,Mid-Depth,09/08/2016,23.322,1.28,8.605,7.824,,,,,,,,
SA,Lower Photic,09/08/2016,23.053,1.539,8.393,7.101,,,,,,,,
SA,Deep,09/08/2016,21.07159091,0.616212121,7.919469697,3.031515152,,,,,,,,
SA,Surface,06/09/2016,23.697,0.497,9.91,7.577,7.5,2.400413157,,,,,,
SA,Mid-Depth,06/09/2016,23.622,0.84,9.873,7.501,,,,,,,,
SA,Lower Photic,06/09/2016,23.374,0.844,9.693,6.906,,,,,,,,
SA,Deep,06/09/2016,21.13462121,0.358484848,9.183939394,2.340378788,,,,,,,,
SA,Surface,11/10/2016,23.465,0.639,8.922,7.355,6.25,2.400413356,,,,,,
SA,Mid-Depth,11/10/2016,23.409,1.538,8.865,7.319,,,,,,,,
SA,Lower Photic,11/10/2016,23.364,1.835,8.819,7.117,,,,,,,,
SA,Deep,11/10/2016,21.358944,0.590814372,8.157704832,2.592860512,,,,,,,,
SA,Surface,08/11/2016,22.714,1.47,9.003,7.607,5.1,2.40041087,,,,,,
SA,Mid-Depth,08/11/2016,22.659,1.804,8.993,7.51,,,,,,,,
SA,Lower Photic,08/11/2016,22.597,2.2,8.881,7.162,,,,,,,,
SA,Deep,08/11/2016,21.37280303,1.238106061,8.394015152,3.709015152,,,,,,,,
SA,Surface,05/12/2016,21.665,1.312,8.446,7.794,6.5,2.400405409,,,,,,
SA,Mid-Depth,05/12/2016,21.624,1.611,8.373,7.624,,,,,,,,
SA,Lower Photic,05/12/2016,21.546,1.071,8.267,7.042,,,,,,,,
SA,Deep,05/12/2016,21.4094697,0.739924242,8.110530303,6.141666667,,,,,,,,
SA,Surface,07/02/2017,20.512,1.383,8.514,6.282,7.1,2.400373627,,,,,,
SA,Mid-Depth,07/02/2017,20.504,1.506,8.442,6.289,,,,,,,,
SA,Lower Photic,07/02/2017,20.463,1.51,8.409,6.162,,,,,,,,
SA,Deep,07/02/2017,20.35901515,1.271893939,8.398787879,6.657954545,,,,,,,,
SA,Surface,13/03/2017,20.99,1.843,8.084,7.699,4.8,2.400339398,,,,,,
SA,Mid-Depth,13/03/2017,20.618,1.626,8.088,7.011,,,,,,,,
SA,Lower Photic,13/03/2017,20.538,1.225,8.057,6.535,,,,,,,,
SA,Deep,13/03/2017,20.44818182,0.660909091,7.980909091,5.132651515,,,,,,,,
SA,Surface,18/04/2017,21.621,0.859,8.207,7.9,7,2.400281064,,,,,,
SA,Mid-Depth,18/04/2017,21.455,1.117,8.247,7.802,,,,,,,,
SA,Lower Photic,18/04/2017,21.263,0.961,8.186,7.253,,,,,,,,
SA,Deep,18/04/2017,20.57977273,0.566363636,7.957348485,4.931893939,,,,,,,,
SA,Surface,16/05/2017,22.95,0.729,8.174,7.943,8.5,2.400211903,,,,,,
SA,Mid-Depth,16/05/2017,22.441,0.902,8.114,7.467,,,,,,,,
SA,Lower Photic,16/05/2017,21.528,0.639,7.939,6.654,,,,,,,,
SA,Deep,16/05/2017,20.6480303,0.305454545,7.76780303,3.893787879,,,,,,,,
SA,Surface,13/06/2017,23.515,1.377,9.528,8.169,6,2.400111248,,,,,,
SA,Mid-Depth,13/06/2017,23.335,1.495,9.452,7.837,,,,,,,,
SA,Lower Photic,13/06/2017,22.251,0.822,9.192,5.957,,,,,,,,
SA,Deep,13/06/2017,20.71757576,0.320378788,9.026818182,3.340151515,,,,,,,,
SA,Surface,11/07/2017,23.498,0.777,8.205,8.393,5.1,2.399963171,,,,,,
SA,Mid-Depth,11/07/2017,23.262,1.039,8.15,8.248,,,,,,,,
SA,Lower Photic,11/07/2017,22.642,1.06,7.948,6.863,,,,,,,,
SA,Deep,11/07/2017,20.85636364,0.290757576,7.730151515,3.501969697,,,,,,,,
SA,Surface,08/08/2017,23.689,1.068,9.098,8.046,5.8,2.399741321,,,,,,
SA,Mid-Depth,08/08/2017,23.432,1.171,9.051,7.901,,,,,,,,
SA,Lower Photic,08/08/2017,22.146,0.842,8.75,5.421,,,,,,,,
SA,Deep,08/08/2017,20.76143939,0.277651515,8.427121212,2.94219697,,,,,,,,
SA,Surface,12/09/2017,23.688,1.312,10.341,7.271,6.4,2.399287279,,,,,,
SA,Mid-Depth,12/09/2017,23.575,1.121,10.358,7.108,,,,,,,,
SA,Lower Photic,12/09/2017,22.954,0.85,10.023,5.504,,,,,,,,
SA,Deep,12/09/2017,20.93454545,0.208939394,9.413030303,1.531439394,,,,,,,,
SA,Surface,12/10/2017,23.228,0.596,9.143,5.93,7.8,2.398611737,,,,,,
SA,Mid-Depth,12/10/2017,23.182,1.18,9.157,5.885,,,,,,,,
SA,Lower Photic,12/10/2017,23.004,1.504,9.042,5.538,,,,,,,,
SA,Deep,12/10/2017,21.0530303,0.407575758,8.085833333,1.479848485,,,,,,,,
SA,Surface,07/11/2017,22.895,1.135,8.918,7.529,6.2,2.397611411,,,,,,
SA,Mid-Depth,07/11/2017,22.808,1.99,8.849,7.305,,,,,,,,
SA,Lower Photic,07/11/2017,22.695,1.956,8.601,6.441,,,,,,,,
SA,Deep,07/11/2017,21.20151515,0.719242424,7.861818182,2.138484848,,,,,,,,
SA,Surface,13/12/2017,22.63241002,1.907,8.52,3.883,6.6,2.394778661,,,,,,
SA,Mid-Depth,13/12/2017,22.44265666,2.338,8.547,3.796,,,,,,,,
SA,Lower Photic,13/12/2017,21.97132412,2.466,8.495,3.705,,,,,,,,
SA,Deep,13/12/2017,20.90868525,2.337045455,8.367121212,3.650227273,,,,,,,,
SA,Surface,11/01/2018,20.52023804,8.752287026,9.370496046,6.560410735,5.88214826,2.389178194,,0.70476473,10.31580001,1.624217144,6.694291358,25.15882265
SA,Mid-Depth,11/01/2018,20.4365528,6.286927507,9.318117707,6.320161994,,,,0.858504761,12.63453871,4.210283722,32.69061037,21.42731815
SA,Lower Photic,11/01/2018,20.33257331,5.6545463,9.288681834,6.242815083,,,,1.050115703,7.875022425,1.928460271,45.48702461,23.78405783
SA,Deep,11/01/2018,20.29292118,5.85072549,9.220462929,6.162075866,,,,1.402815314,7.447886348,2.613007306,30.09674262,24.0786503
SA,Surface,07/02/2018,20.33826735,7.878703238,8.89105028,5.263232191,5.69097035,2.374273859,,0.548931833,22.76758273,111.3977854,0.806187135,39.84020507
SA,Mid-Depth,07/02/2018,20.25659376,4.27190541,8.794570681,4.775561537,,,,0.564368928,39.66011218,27.45797205,9.02771846,36.30458368
SA,Lower Photic,07/02/2018,20.19162961,3.624603581,8.808821776,5.174517277,,,,0.709900552,33.86049717,27.01148368,25.90349329,41.35547137
SA,Deep,07/02/2018,20.11581274,2.909738619,8.719200621,5.025477598,,,,1.178720229,33.44623895,31.92285574,47.80954715,46.65890345
SA,Surface,13/03/2018,20.69084031,7.261936699,8.921379204,6.615650826,4.1,2.2,,0.571721211,1.721403596,17.39785616,1.381380368,48.45791569
SA,Mid-Depth,13/03/2018,20.46092734,8.920386001,8.779500109,5.887541883,,,,0.643504407,1.825407539,15.05741569,4.056301076,24.06442653
SA,Lower Photic,13/03/2018,20.34979156,9.448971287,8.659646439,5.284195421,,,,0.697957973,33.02659069,26.29152995,13.71352019,56.7738779
SA,Deep,13/03/2018,20.27849406,6.556422661,8.39887444,3.624359462,,,,1.04146929,40.46287267,35.18520374,3.728759765,66.75303255
SA,Surface,10/04/2018,21.5113993,2.87748944,8.775691838,6.949879534,7.55,2.8,,0.426330586,0.84793116,19.29657938,4.288455194,60.56436047
SA,Mid-Depth,10/04/2018,21.22498172,2.419978705,8.640576692,6.239647612,,,,0.499393075,4.639693077,19.59648925,4.976755128,37.46224914
SA,Lower Photic,10/04/2018,20.93918336,1.979594074,8.298800438,5.431252557,,,,0.606742446,32.14138795,39.84040596,2.469376798,56.14482613
SA,Deep,10/04/2018,20.39089836,0.694358343,8.112837313,2.710573859,,,,1.182610713,37.44071786,44.11412171,2.321883956,68.19810161
SA,Surface,15/05/2018,22.71095547,1.989092254,8.840345333,7.315734075,8.475,2.2,,0.302221886,2.844869013,17.01583139,7.295932812,37.29898537
SA,Mid-Depth,15/05/2018,22.18418583,2.573889537,8.517717463,6.19567099,,,,0.418408386,28.86072261,28.13274043,8.417400189,48.76148127
SA,Lower Photic,15/05/2018,21.24861991,1.254429316,8.0021667,4.263555409,,,,0.471507903,74.67124742,55.13094811,11.53258735,71.88410231
SA,Deep,15/05/2018,20.47888331,0.733418004,7.936285111,1.675332003,,,,2.011424514,67.97380227,52.40843978,16.01845686,103.3071514
SA,Surface,12/06/2018,23.26055297,2.328827109,8.918405216,7.080478982,6.5,0.8,,0.36616123,9.58,16.04510741,6.797502866,17.74849546
SA,Mid-Depth,12/06/2018,23.17331602,1.992848621,8.852357988,6.880760386,,,,0.420370379,21.2,18.05283251,10.28651249,21.0942499
SA,Lower Photic,12/06/2018,21.71986499,1.172364863,8.225453285,4.491299094,,,,0.391263813,49.7,23.61268666,3.059278273,26.11288157
SA,Deep,12/06/2018,20.56912465,0.627438397,7.945360313,2.058347709,,,,0.808469553,106.5,50.94863621,5.426820515,234.0724314
SA,Surface,17/07/2018,22.59701799,2.513865501,8.880654589,6.969427111,5.825,3.1,,0.472645511,16.30923187,11.3129615,5.144675926,42.06349206
SA,Mid-Depth,17/07/2018,22.58838491,2.947426491,8.863271948,6.925100509,,,,0.54545231,28.38644157,9.965518945,2.135416667,7.738095238
SA,Lower Photic,17/07/2018,22.43919518,5.012698193,8.759926899,6.802457136,,,,0.783966606,0.97,8.618076391,4.21875,36.30952381
SA,Deep,17/07/2018,20.70748767,1.198397831,7.996585344,2.360056606,,,,0.575161975,120,26.35940335,2.048611111,80.6547619
SA,Surface,14/08/2018,23.27504729,1.529208257,8.920381115,7.063523945,6.6,3.1,,0.436555032,12.16898197,13.72886481,5.573353986,24.43533639
SA,Mid-Depth,14/08/2018,23.0220395,2.125499455,8.844966255,6.611197963,,,,0.492821816,7.738005007,13.58080537,8.315800724,28.99810873
SA,Lower Photic,14/08/2018,22.45664568,1.905852399,8.608454636,5.685541476,,,,0.356848015,15.04348856,22.90855034,13.75172194,27.2870691
SA,Deep,14/08/2018,20.89559887,0.838944679,8.049588217,2.551204574,,,,0.421963731,130.1298733,45.78373446,9.564593436,52.66749025
SA,Surface,11/09/2018,23.56241388,2.154392242,8.838192569,7.156022971,7.825,0.3,,0.523903886,1.255712523,16.19556972,5.074610546,34.34201353
SA,Mid-Depth,11/09/2018,23.24280565,2.681064968,8.688811522,6.334349201,,,,0.475460218,13.42017918,15.30464834,12.6727954,30.43520105
SA,Lower Photic,11/09/2018,22.50914837,1.904527599,8.185289126,4.891767102,,,,0.381130146,92.8818564,46.48689655,3.657038746,46.62056702
SA,Deep,11/09/2018,20.7961582,0.913369319,7.821106937,1.719790018,,,,0.436799982,145.2565971,48.93693034,3.401875822,64.4802812
SA,Surface,24/09/2018,23.65690986,1.949981529,9.021412891,7.769823534,7.251,1.168,,2.059427356,2.672265956,15.12371228,4.945915807,47.96779669
SA,Mid-Depth,24/09/2018,23.45309175,1.364167617,8.919309992,6.937945155,,,,0.576650155,6.625772358,15.76526927,10.60595706,33.09718218
SA,Lower Photic,24/09/2018,22.82425325,0.960797468,8.304270155,5.233336013,,,,0.549740837,24.80803101,30.04242851,12.24172925,45.3379251
SA,Deep,24/09/2018,20.88628577,0.562822047,7.766714093,1.21127463,,,,0.389171306,47.68467181,36.81588091,8.624417396,57.50382767
SA,Surface,14/11/2018,22.65985441,2.714807095,8.85264826,6.845965565,5.925,2,,0.509463212,7.383333333,13.96666667,10.25333333,41.64333333
SA,Mid-Depth,14/11/2018,22.65445148,3.243049604,8.790706804,6.727807334,,,,0.53818191,12.58,7.71,10.25,22.7
SA,Lower Photic,14/11/2018,22.57173975,2.610843675,8.725811513,6.290873051,,,,0.60954824,11.48,7.71,19.72,27.44
SA,Deep,14/11/2018,21.10068413,0.961565559,7.912838746,1.89633167,,,,0.521249586,55.925,57.745,22.865,84.86
SA,Surface,12/12/2018,21.48715446,1.810013347,8.676075216,6.255746615,6,0,,0.892033011,8.029448476,15.7198621,7.128785634,24.09429474
SA,Mid-Depth,12/12/2018,21.45700746,2.122052678,8.615440249,6.164329221,,,,0.916242036,18.65559662,15.93687209,10.61988702,22.69087331
SA,Lower Photic,12/12/2018,21.44960282,2.115221571,8.599289192,6.120936296,,,,0.818294881,49.46843507,24.21438616,5.923046421,29.25157417
SA,Deep,12/12/2018,21.34848891,1.529046979,8.467771116,5.567159378,,,,0.947249442,103.5783036,51.79597909,8.047158949,185.0606829
SA,Surface,12/02/2019,20.70249019,5.687332725,8.497697246,7.63,6.9,2.2,,0.716867928,12.88888889,12.7,15.5,23.46376812
SA,Mid-Depth,12/02/2019,20.60797783,3.418284174,8.339603536,7.138,,,,0.657103872,16,15.7,29.13636364,19.26086957
SA,Lower Photic,12/02/2019,20.55858581,3.250231343,8.242238519,6.922,,,,0.682896943,10.66666667,9.7,47.31818182,15.7826087
SA,Deep,12/02/2019,20.49659478,4.257957228,8.186175639,8.983306446,,,,1.415361036,8.666666667,19.7,61.18181818,24.26086957
SA,Surface,12/03/2019,21.21877372,7.814047928,8.708772872,7.488,6.05,2.5,304.5454545,0.780327138,11.6,11.3,6.77037037,15.72463768
SA,Mid-Depth,12/03/2019,21.02425103,3.103211174,8.593959603,6.897,,,304.3,0.512823091,36.93333333,18.3,17.06666667,14.13043478
SA,Lower Photic,12/03/2019,20.88785265,3.396465524,8.269856683,6.354,,,306.3,0.767159863,102.2666667,11.3,13.73333333,23.26086957
SA,Deep,12/03/2019,20.61011123,1.229669674,8.073915781,4.036377603,,,306.7894737,2.067913223,210.2666667,66.8,13.73333333,30.86956522
SA,Surface,09/04/2019,21.52861238,3.341801617,8.753406545,7.605,6.93,2.5,304.8181818,0.617529505,4.177777778,7.666666667,9.828571429,15.15277778
SA,Mid-Depth,09/04/2019,21.2402936,2.568784147,8.392549715,6.635,,,305.4,0.484928149,10.4,15,21.25714286,14.04166667
SA,Lower Photic,09/04/2019,21.06894516,2.192880138,8.065357496,6.224,,,306.4444444,0.554160949,8.4,16,25.25714286,16.125
SA,Deep,09/04/2019,20.78164609,1.171822021,7.619377199,4.701368405,,,309,1.676730844,13.06666667,57.5,30.54285714,25.5
SA,Surface,14/05/2019,23.30046824,1.760399615,8.716161318,7.410947675,6.25,4.2,320.7272727,0.383704992,1.872727273,9.166666667,16.12318841,14.33333333
SA,Mid-Depth,14/05/2019,22.66476664,1.527548072,8.627559689,6.772572987,,,320.9,0.435573307,10.2439062,12.5,31.41304348,11.90909091
SA,Lower Photic,14/05/2019,21.61179392,0.798787733,8.11058597,4.962751813,,,324.8,0.478000027,3.145454545,52.5,26.63043478,20.54545455
SA,Deep,14/05/2019,20.81963742,0.551613829,7.821089164,2.371295065,,,324.7894737,1.485960709,0.236363636,61,11.08695652,21.86363636
SA,Surface,12/06/2019,23.62479373,1.336600742,8.81140297,7.246239339,5.65,2.5,318.4545455,0.411121321,0.779487179,3.145833333,18.63063063,16.07575758
SA,Mid-Depth,12/06/2019,23.18571659,1.591813684,8.655031155,6.835452654,,,318.4,0.502152523,0.215384615,2.9375,16.10810811,13.5
SA,Lower Photic,12/06/2019,21.59846992,0.901733855,8.019252729,4.00218431,,,324.6,0.486246526,21.44615385,20.4375,12.32432432,16.22727273
SA,Deep,12/06/2019,20.91196694,0.57122763,7.746593822,2.139907876,,,326,0.882710471,13.90769231,32.15625,16.51351351,46
SA,Surface,12/07/2019,23.44526641,2.348391235,8.783167603,6.945812312,4.625,3.4,245,0.649419914,3.602564103,8.9,5.170542636,18.18181818
SA,Mid-Depth,12/07/2019,23.41489277,2.044121052,8.522466582,6.859319909,,,245,0.604500444,2.448717949,4.9,9.279069767,15
SA,Lower Photic,12/07/2019,22.07190712,1.351413541,7.976717051,4.646375202,,,248.6165758,0.516768516,43.34615385,46.9,9.279069767,21.81818182
SA,Deep,12/07/2019,20.83351881,0.636500316,7.503307276,1.990442817,,,250.1735945,0.539809557,19.75641026,96.4,13.93023256,42.27272727
SA,Surface,13/08/2019,23.85895613,1.300874127,8.807352946,7.182337049,8.175,3.9,292.8193043,0.344954363,3.212121212,12.63333333,15.50724638,14.33333333
SA,Mid-Depth,13/08/2019,23.69677508,1.721608993,8.372629712,6.905210936,,,293.3428046,0.465587006,3.818181818,7.3,11.08695652,14.47826087
SA,Lower Photic,13/08/2019,22.92072659,1.559891191,7.877468366,5.397278236,,,294.8275157,0.53018975,37.45454545,33.3,16.30434783,17.95652174
SA,Deep,13/08/2019,20.94133605,0.654786861,7.144674476,1.773830713,,,297.2905321,0.484852607,67,86.3,19.23913043,62.30434783
SA,Surface,10/09/2019,23.77249476,1.707013521,8.903791597,7.233249345,7.05,0.8,244.9671114,0.534632967,8.736511526,10.11737328,10.58865649,17.68065216
SA,Mid-Depth,10/09/2019,23.66507001,7.414762374,8.817169346,6.93065629,,,245.5646886,0.699661443,19.42001131,16.12283776,22.32941056,15.5534917
SA,Lower Photic,10/09/2019,22.94854042,3.492739554,8.507401136,5.374286237,,,246.6369554,0.816004886,35.31147541,12.88993782,28.31789917,18.02420306
SA,Deep,10/09/2019,20.98607117,0.882943111,7.795783279,1.748197136,,,250.4260193,0.400793554,66.99340494,49.33284341,34.56847731,26.64947035
SA,Surface,11/02/2020,21.33902148,6.817775079,8.714403032,7.648947033,5.75,3.4,243.8532646,0.636757864,10.45098039,9.166666667,0,12.83333333
SA,Mid-Depth,11/02/2020,21.15303415,7.554874973,8.524073978,7.243582805,,,245.6169867,0.810214989,6.529411765,6.5,0,21.77272727
SA,Lower Photic,11/02/2020,20.98359722,8.092228136,8.327680282,6.515730929,,,246.8593519,0.766543563,37.70588235,11.5,0,13.59090909
SA,Deep,11/02/2020,20.86139559,4.394187553,8.079211865,5.227318579,,,248.0848263,1.05875595,59.47058824,18.5,0,19.04545455
SA,Surface,12/05/2020,23.53035793,2.074522138,8.711675064,7.420083736,6.1,3.6,247,0.356012471,3.2918375,2.349322581,16.4769715,14.26388889
SA,Mid-Depth,12/05/2020,23.2896321,3.101882836,8.383974347,7.030788552,,,246.9980831,0.553206044,1.0788375,1.998677419,20.00188235,21.625
SA,Lower Photic,12/05/2020,21.94630239,1.601384046,7.77241002,5.138995152,,,249.0919397,0.454221556,100.753354,3.050612903,11.43744,13.29166667
SA,Deep,12/05/2020,20.92437753,0.792379894,7.300672443,3.372159168,,,250.6968246,0.563178668,125.2200621,17.77770968,24.54776471,17.875
SA,Surface,09/06/2020,23.28527304,2.768513302,8.626713765,7.420047205,3.5,3.1,244,0.260373394,2.329473684,4.746566667,8.510607615,10.8030303
SA,Mid-Depth,09/06/2020,22.92885148,4.199933339,8.213460561,6.81969601,,,243.9330889,0.293993772,2.070643275,6.1959,9.640484848,12.31818182
SA,Lower Photic,09/06/2020,22.06956613,2.605090565,7.700576955,5.150150929,,,244.789105,0.3529239,44.45917,40.9799,4.956848485,17.77272727
SA,Deep,09/06/2020,20.96450512,0.750123065,7.154176085,2.996893227,,,251.5216185,0.174863129,52.13090333,62.7199,4.956848485,28.35
SA,Surface,14/07/2020,23.73168301,3.360208299,8.605098356,7.464983796,4.9,4.2,243,0.567637503,1.234265795,13.44256667,14.30784756,9.892857143
SA,Mid-Depth,14/07/2020,23.55061826,3.603102311,7.86608669,7.020546455,,,243.4849199,0.583034276,8.873621933,9.4569,9.460945455,12.39285714
SA,Lower Photic,14/07/2020,22.44977372,1.847180621,7.164699307,4.866110642,,,246.0958133,0.506849984,141.711988,46.4149,26.15294915,42.96551724
SA,Deep,14/07/2020,21.02088527,0.738180524,6.479775967,2.424898758,,,251.8514647,0.437921528,160.3758434,60.5459,9.226763636,15.37931034
SA,Surface,11/08/2020,24.00258445,1.674829308,8.697487095,6.979406405,6.1,2.2,243,0.473953031,1.669688623,9.746766667,16.13066667,24.24691358
SA,Mid-Depth,11/08/2020,23.98292924,1.808171174,8.347161507,6.951488781,,,243.004592,0.518386472,1.139628743,13.3701,11.96,13.62962963
SA,Lower Photic,11/08/2020,22.59068701,1.545355992,7.748027105,4.685954587,,,246.3759135,0.500692038,136.9631098,47.0671,9.752,17.88888889
SA,Deep,11/08/2020,20.9922834,0.706415854,6.981227903,2.304435771,,,252.0918046,0.529160962,126.977622,61.1981,10.12,16.59259259
SA,Surface,08/09/2020,23.56781587,1.482193204,8.616837645,7.003987218,6.325,2.8,242,0.478283236,5.341724138,11.29428065,14.71182222,5.063829787
SA,Mid-Depth,08/09/2020,23.49386868,1.536537964,8.427501418,6.729294825,,,242.1793778,0.451107612,10.22558621,21.11234516,17.28782222,5.063829787
SA,Lower Photic,08/09/2020,22.73356599,0.919369408,7.952292236,4.911252011,,,245.838656,0.438585693,152.5469661,27.42395806,8.414933333,8.893617021
SA,Deep,08/09/2020,21.07127958,0.55539596,7.17849003,1.331183901,,,253.4807161,0.472403617,213.3106949,65.22,8.414933333,13.57446809
SA,Surface,13/10/2020,23.6845226,1.362731185,8.632666992,7.022828493,6.8375,3.1,239.6930749,0.383593649,2.535729167,6.666933333,5.405196581,4.265151515
SA,Mid-Depth,13/10/2020,23.57620104,2.607952943,7.966294387,6.758213406,,,240.9406182,0.546201284,5.3941875,10.6526,7.496820513,7.75
SA,Lower Photic,13/10/2020,23.26372722,1.762366631,7.606617912,6.003245485,,,241.7843088,0.543132247,66.10857803,21.5226,15.09271795,10.93181818
SA,Deep,13/10/2020,21.11999166,0.659433202,6.755970982,1.266533176,,,253.1187985,0.419915286,143.8833757,90.78203226,9.148102564,16.61363636
SA,Surface,10/11/2020,22.68513225,9.514661015,8.456654151,7.389346681,4.2,3.1,242.3596599,1.010816214,2.616257778,4.310517241,6.287944444,13.78666667
SA,Mid-Depth,10/11/2020,22.6338364,5.791107588,7.990055199,6.717517413,,,242.3199819,0.661340209,10.68141333,6.184655172,7.271833333,11.12
SA,Lower Photic,10/11/2020,22.55730522,4.302832841,7.743321888,6.23389957,,,242.889349,0.561123366,35.76208,3.935689655,9.686833333,10.72
SA,Deep,10/11/2020,21.27074878,3.140865065,6.997399779,2.421807433,,,249.5777967,0.43209528,132.9101765,64.65775862,5.930166667,26.54166667
SA,Surface,08/12/2020,21.89535406,2.346159693,8.149125623,6.66343494,5.45,2.2,243.5640051,0.629475262,6.736211886,11.25821429,21.69922222,4.893939394
SA,Mid-Depth,08/12/2020,21.8824221,2.39940271,7.968435266,6.577204972,,,245,0.658177246,11.08215504,8.1525,15.32183333,5.5
SA,Lower Photic,08/12/2020,21.87396259,2.510686707,7.882296219,6.50349593,,,245,0.692605254,19.65967442,5.823214286,18.00516667,6.181818182
SA,Deep,08/12/2020,21.50187506,1.737547828,7.611545059,4.718539839,,,246.3505418,0.711752925,25.83548837,23.29285714,24.7135,6.181818182
SA,Surface,19/01/2021,21.31809329,2.684077607,8.102161822,7.066336863,4.83,2.3,230.8961436,0.497013797,2.662014493,2.519863636,28.79109333,5.736434109
SA,Mid-Depth,19/01/2021,21.26967257,3.777258195,7.939919003,6.914628336,,,243.6060296,0.531416125,0.737666667,5.350276947,30.75744,6.279069767
SA,Lower Photic,19/01/2021,21.20212908,3.817234438,7.790979522,6.608311223,,,245.6552499,0.678673759,10.68013043,82.73277778,37.71264,6.046511628
SA,Deep,19/01/2021,21.09972195,3.810732906,7.60153332,6.26426415,,,246.9993528,0.924850865,3.624188406,25.56978726,56.00224,6.279069767
SA,Surface,16/02/2021,21.04430227,3.379432069,8.412557159,7.026148467,6.275,1.7,246.245328,0.482914556,21.49504641,6.269660714,10.2304,6.398550725
