location,date,depth_group,depth,temp,chlorophyll_a,ph,turbidity,dissolved_oxygen,total_dissolved_solids,biochemical_oxygen_demand,secchi,nitrate,phosphate,ammonium,phosphorus,nitrogen
WG,2018-01-11,30m+,147.6965811965812,20.396461742550766,1.3016338365035158,8.687667491201916,0.14001182221207295,1.6122101199323193,,,,29.018258236709055,34.55853561698224,40.45158264840814,51.033860457443176,61.4475
WG,2018-02-07,0-10m,5.0,20.286833019472716,4.647252380819915,8.80676368513095,0.31529508957944175,4.339649016921967,,,,49.5102519702581,29.392754982066055,2.4829468131830095,47.24817368319149,73.33333333333333
WG,2018-02-07,10-30m,20.5,20.28698472118182,6.769100267727684,8.8056687642035,0.2868497553029036,4.282701588371997,,,,40.856858136813834,29.392754982066055,2.050234638176897,51.45724676111828,100.96666666666665
WG,2018-02-07,30m+,163.57142857142858,20.26502781324011,1.2863221345233085,8.675882270414684,0.2722212394499548,2.8023152402484346,,,,54.55614717765877,33.039076662052956,1.2388993100404375,44.19659570169457,93.275
WG,2018-02-28,0-10m,5.0,20.72656789399338,3.3633948385568164,8.909582376895157,0.6956095410698238,6.21346188976735,,,,,,,,
WG,2018-02-28,10-30m,20.5,20.445670821742105,3.0888310420323055,8.744531229532274,0.5291352120713004,5.0067574087160285,,,,,,,,
WG,2018-02-28,30m+,162.5,20.24381166026926,0.6666016173663387,8.52971060985405,0.2294199973443254,3.1183047870968332,,,,,,,,
WG,2018-03-15,0-10m,5.0,20.931802377318117,5.702938867503533,8.964125277040232,0.42464195089962425,6.7801296605165104,,,4.25,7.71896435646173,17.085797427075775,0.8394239750343099,39.40275683387294,50.166666666666664
WG,2018-03-15,10-30m,20.5,20.63537887169477,6.882898239385246,8.781115194107075,0.41220833390059736,5.406584477952153,,,,6.644256936889712,20.830502180510372,2.022946127491846,47.903518206413274,40.9
WG,2018-03-15,30m+,163.0188679245283,20.246942751812163,0.6424564742194477,8.500940964533292,0.17748402085554235,2.986365128578246,,,,44.467024509569406,34.35304712346864,2.2123096718850523,46.425124924232335,80.66666666666667
WG,2018-04-12,0-10m,5.0,21.736294262702334,1.395410914770849,8.810620402069338,0.26924736858107784,6.737069034105861,,2.5,9.8,2.0813958800450996,19.296579377896943,4.504776386222318,44.69421442777074,25.2
WG,2018-04-12,10-30m,20.5,21.027845954672863,1.7831301897129155,8.605592284685518,0.22714982146116952,5.553049315957656,,,,9.299448686953964,25.894596673699553,3.620219467417124,60.3634725486651,25.8
WG,2018-04-12,30m+,163.0188679245283,20.25138654516618,0.45737877769030166,8.271509277904636,0.1351571401495585,2.87096985205477,,,,43.20703852531628,39.54049608092768,1.9100760910604169,69.93913028921165,89.6
WG,2018-05-16,0-10m,5.0,22.922811590043228,1.3963291697762645,8.834178293610977,,7.243453654288009,,2.2,9.2,5.613146340664803,15.957078143551817,7.770477129433154,57.852426294175075,35.96666666666667
WG,2018-05-16,10-30m,20.5,21.77336544385566,1.764426412529469,8.552349651907154,,5.698910309331766,,,,5.76197845506312,22.309597598142645,5.706835451919471,53.50458302206729,37.0
WG,2018-05-16,30m+,162.52272727272728,20.261284582902817,0.4349660415969961,8.124938355711716,,2.705906236838365,,,,53.219578666206274,37.23297663432428,5.156531004582488,70.50069763121593,85.95555555555556
WG,2018-06-13,0-10m,5.0,23.573674516893174,0.8830763600460393,8.893718648707944,0.3005707445364406,7.106547176012572,,1.7,5.95,3.1959999999999997,13.265180332324839,11.379572683173857,40.75055727722503,43.166666666666664
WG,2018-06-13,10-30m,20.5,22.200270083090366,1.2917939153723734,8.568634624679127,0.3281156404041642,5.670750354811904,,,,8.415,90.17649602547648,1.717801314000906,28.308532928497044,32.266666666666666
WG,2018-06-13,30m+,162.52272727272728,20.275847181639826,0.4325978566611595,8.10932907388779,0.42715497960113474,2.5742480694397085,,,,76.08333333333333,51.87527857185879,1.2180545190436842,39.914118665545836,99.83333333333333
WG,2018-07-18,0-10m,5.0,22.389337810825328,1.1060146487530664,8.786804605684743,0.22392986502159226,6.6635224496243834,,3.6,8.75,,14.157562446476588,3.107326227746958,37.698412698412696,31.133333333333336
WG,2018-07-18,10-30m,20.5,22.093991619298524,1.4781548626597,8.66274876683099,0.2343253640181374,6.08452498960199,,,,16.0,18.649037626584743,1.6785153555953063,49.404761904761905,31.733333333333334
WG,2018-07-18,30m+,163.0188679245283,20.27477210579195,0.42829394188950753,8.088500219291822,0.1608763276189153,2.4978519490762796,,,,91.91111111111111,36.165790829006546,1.568606826968256,58.86243386243385,99.06666666666666
WG,2018-08-16,0-10m,5.0,23.357271967285772,0.7295473985078549,8.926786209668036,0.34289594837767434,7.0631229534818685,,3.4,8.225,,14.232266920381333,3.0357421813717007,22.153950220153764,49.780058977212775
WG,2018-08-16,10-30m,20.5,22.764357522966343,1.4010499883331153,8.781428573533983,0.255864409987552,6.566805188681523,,,,,18.318707577267784,2.8685473741749004,23.294643305272285,46.64568614793685
WG,2018-08-16,30m+,163.51503759398497,20.30818039718157,0.4816777271919542,8.052166725647607,0.13965426227155525,2.3387072630398342,,,,90.5876926458015,37.88229545637152,4.168951430150013,40.4684114201122,119.18085311196059
WG,2018-09-12,0-10m,5.0,23.82964573971017,0.9962135407483887,8.872652708014458,0.5188986045555443,7.1115457962605015,236.0,2.0,9.5,,8.771224902559187,1.8592005255056048,33.96993614780104,54.37578846106689
WG,2018-09-12,10-30m,20.5,23.038180833727566,1.4632347291905554,8.729144330326356,0.41265337438550687,6.292013062528804,,,,,20.501689706635922,18.033510379379262,34.52805221585101,59.709371971468364
WG,2018-09-12,30m+,162.52272727272728,20.28944636925066,0.4644398588236087,8.092226825510622,0.08884333441364821,2.312554470377421,,,,86.06292281236384,39.8544818517583,26.690183258917273,100.94386431379816,153.72489297460766
WG,2018-09-24,0-10m,5.0,23.846470003152593,2.1102669020279574,9.131279546782189,2.505238228054205,7.895290128088223,,,,,,,,
WG,2018-09-24,10-30m,20.5,23.24108091863879,1.3366846375174934,8.855733576392709,0.6774879573968654,6.632201387607401,,,,,,,,
WG,2018-09-24,30m+,163.0,20.319220437226875,0.42128040279240186,8.104079134037697,0.08481087578936115,2.321997602041774,,,,,,,,
WG,2018-10-10,0-10m,5.0,23.02632169908108,8.241658885300586,9.085283369203257,0.6977506540723187,6.914344150242886,222.0,0.8,5.5,5.835427488456851,4.816757925946181,5.07461054624655,41.35277523844038,76.98268484644856
WG,2018-10-10,10-30m,20.5,22.98731687227256,4.865731318044227,8.964723597316654,0.5793220335787421,6.761660408388049,,,,5.903745069785274,35.457211145980665,6.095262242561165,45.62546531051484,59.80943676770569
WG,2018-10-10,30m+,163.51503759398497,20.32125244530519,0.48884095737344885,8.059504058277046,0.11296960108827728,2.1550278436862924,,,,96.12099289472341,48.25614418073125,14.341526119017638,75.34008262994173,117.34065800997175
WG,2018-11-14,0-10m,5.0,22.821450411913908,2.644458563835497,8.98201353148287,0.4793204110752905,6.953397736040287,222.0,2.5,6.25,7.95,5.776666666666666,9.13,22.900000000000002,60.70333333333334
WG,2018-11-14,10-30m,20.5,22.637858501811333,3.2385770289682854,8.87977133713997,0.3555435947407665,6.5154363477704775,,,,9.896666666666667,10.243333333333334,9.659999999999998,34.15,65.80333333333333
WG,2018-11-14,30m+,163.51503759398497,20.337056576821894,0.4631698519963994,7.779343578924235,0.08678962176156951,2.0210882581264342,,,,47.08888888888889,41.31444444444444,8.497777777777777,54.99888888888889,135.31666666666666
WG,2018-12-12,0-10m,5.0,21.596575063862417,2.0690146137532213,8.31743281582463,0.6560292676582351,6.385508173132984,201.9,2.2,6.73,,,,,
WG,2018-12-12,10-30m,20.5,21.609148195336225,2.2997806888962966,8.591877700760765,0.6540610738268972,6.299129160010668,,,,,,,,
WG,2018-12-12,30m+,163.0,20.361062167046533,0.529448535483938,7.758856559785524,0.12292632742901022,2.2052000815328614,,,,,,,,
WG,2019-02-12,0-10m,5.0,20.659567329635273,2.904855949398656,8.559558375232127,0.5648289074457578,7.291309947581976,,2.1,8.75,14.888888888888891,23.7,31.106060606060606,23.60869565217391,
WG,2019-02-12,10-30m,20.5,20.562615255423093,1.8717611895319266,8.242095642069586,0.2486012917084152,5.768,,,,42.44444444444445,29.700000000000003,39.28787878787878,20.275362318840582,
WG,2019-02-12,30m+,162.02661596958174,20.305737620361622,0.7365701614359605,7.618249256935362,0.15716628076505723,2.9802257322966876,,,,63.03703703703703,101.92222222222222,43.32828282828282,34.18840579710145,
WG,2019-03-12,0-10m,5.0,21.46731280400678,3.1498287125796636,8.897130610666103,0.7163918687406889,7.495454545454546,303.0,3.1,7.475,18.711111111111112,6.633333333333333,11.807407407407409,13.405797101449275,
WG,2019-03-12,10-30m,20.5,20.959386173582022,2.2190213507130787,8.71192287651021,0.34031598109450517,6.6075,303.55,,,29.600000000000005,9.299999999999999,14.622222222222225,15.579710144927533,
WG,2019-03-12,30m+,162.02661596958174,20.305360572619296,0.44058239468519483,7.8968026111302825,0.1345140535389418,3.7963492063492064,303.53968253968253,,,170.78518518518518,100.63333333333333,7.980246913580247,40.265700483091784,
WG,2019-04-09,0-10m,5.0,22.08261355206919,2.850801438004059,8.784337063481509,0.5307432651407913,7.65,304.09090909090907,3.1,8.18,2.6222222222222222,15.0,15.066666666666665,16.402777777777782,
WG,2019-04-09,10-30m,20.5,21.273369411698802,2.464061087608973,8.281919454640951,0.338482476874121,6.7844999999999995,304.4,,,4.844444444444444,18.333333333333332,9.828571428571427,12.513888888888891,
WG,2019-04-09,30m+,162.02661596958174,20.328493560417286,0.4317806459916834,7.469812923627292,0.15418742461398388,4.048620689655173,304.13793103448273,,,37.214814814814815,109.55555555555556,17.638095238095236,38.11574074074075,
WG,2019-05-14,0-10m,5.0,23.703259343072773,1.1654232903945954,8.84047854923235,0.29663638129975883,7.227928327921313,319.0,2.8,7.76875188606269,6.909090909090912,2.5,14.021739130434783,11.757575757575758,
WG,2019-05-14,10-30m,20.5,22.153093452585065,1.1212946000600474,8.597277682460568,0.29864361542295753,6.06510380330023,320.15,,,78.72727272727273,1.1666666666666667,14.384057971014494,10.545454545454545,
WG,2019-05-14,30m+,162.02661596958174,20.334316431084037,0.39854428933907426,7.900759982499434,0.08987507031449218,1.5910641556514922,319.3965517241379,,,6.802020202020203,101.94444444444444,13.53864734299517,40.898989898989896,
WG,2019-06-12,0-10m,5.0,23.89713155504251,0.8530391871976665,8.913772612922523,0.26288646482470407,7.475761614873468,318.0,2.8,6.9,,4.916666666666667,28.72072072072072,9.863636363636362,
WG,2019-06-12,10-30m,20.5,22.488801750228056,1.3185958154850028,8.644811133049586,0.3012399743977133,6.066038447685807,319.5263157894737,,,11.384615384615387,3.875,17.18918918918919,11.227272727272727,
WG,2019-06-12,30m+,162.52272727272728,20.349485016434343,0.42180382427656166,7.8657882109707655,0.39117322609039845,1.5028168796095498,319.5272727272727,,,13.343589743589742,35.09027777777777,15.387387387387387,37.84343434343434,
WG,2019-07-12,0-10m,5.0,23.423939976688008,1.3732265509763864,8.838882055336502,0.32302477357180026,6.842454232193419,245.0,3.9,6.975,2.1923076923076925,10.233333333333333,20.596899224806204,15.303030303030303,
WG,2019-07-12,10-30m,20.5,22.733034046634536,1.9772835603257939,8.661576514043501,0.32216324284909265,5.9407633310461,245.74763117773068,,,2.705128205128205,7.8999999999999995,10.519379844961241,13.333333333333334,
WG,2019-07-12,30m+,162.02661596958174,20.350068030345103,0.4583192213994521,7.39723986459021,0.30306330457432407,1.3640904232231152,245.9359159848405,,,35.28347578347578,114.34444444444446,8.322997416020673,45.8080808080808,
WG,2019-08-13,0-10m,5.0,23.73203672404634,1.187521818888631,8.80386448111772,0.2744815480203097,7.009777186822791,,3.9,7.9,0.1818181818181807,9.299999999999999,33.20474868948504,8.681159420289854,
WG,2019-08-13,10-30m,20.5,22.984970835337567,1.8182041299247356,8.44444084020584,0.316089733681591,5.908292096268063,,,,,12.966666666666667,16.884057971014492,10.710144927536232,
WG,2019-08-13,30m+,162.52272727272728,20.35499401792248,0.4531078154854657,7.41708094154859,0.1529121005449987,1.27352102024174,,,,78.81818181818181,110.74444444444444,13.93719806763285,35.44444444444444,
WG,2019-09-10,0-10m,5.0,23.886591501129317,1.0054541045102332,8.931677596104596,0.35405802540802017,7.084265198698313,,0.8,9.05,,,,,
WG,2019-09-10,10-30m,20.5,23.401564709777606,1.6423495106118036,8.77697982156431,0.43311543517577855,6.2295812372683885,,,,,,,,
WG,2019-09-10,30m+,156.57142857142858,20.362392102192857,0.46194679217617013,7.668277788057355,0.15273937923967107,1.1495506950053642,,,,,,,,
WG,2020-01-23,0-10m,5.0,20.871528198602853,3.203227162203683,7.521789750948302,0.3706717717286999,6.004448291177246,245.0,2.0,7.825,,,,,
WG,2020-01-23,10-30m,20.5,20.86962536898726,3.310451419183134,6.91654853615001,0.38383346815872366,5.839310108907171,245.0,,,,,,,
WG,2020-01-23,30m+,115.0,20.4303252169377,0.9828515783906646,5.261048034313358,0.16984358539874828,1.7973550767215833,245.63692192896082,,,,,,,
WG,2020-02-11,0-10m,5.0,21.618504739902573,3.0436761643764565,8.677614285620086,0.6053940773376356,7.6079243844935425,245.00000000000009,2.8,5.825,9.27450980392157,9.166666666666666,0.0,11.318181818181818,
WG,2020-02-11,10-30m,20.5,21.241213120974813,7.098023148428121,8.307013460457883,0.603047103557271,6.98653050107948,244.9945093519703,,,5.745098039215686,7.166666666666667,0.0,10.106060606060606,
WG,2020-02-11,30m+,161.5,20.387591254671666,0.7775660088315322,7.306185758754795,0.15298134417973397,1.1840978801926745,245.83430137155923,,,70.64705882352942,95.25,0.0,35.63636363636363,
WG,2020-03-10,0-10m,5.0,20.95556920491929,2.8807195590245906,8.60115865225658,0.468290434581894,6.616183133550681,245.95736107249334,2.5,5.575,17.775531313131314,2.384387096774194,19.267451884700666,12.234567901234565,
WG,2020-03-10,10-30m,20.5,20.961494376939292,3.18958155198223,8.542185198229932,0.4565848569511684,6.549885361401873,246.0,,,14.824864646464647,9.046645161290323,1.529987878787879,10.876543209876543,
WG,2020-03-10,30m+,161.5,20.413078744804142,0.8727127677892655,7.48754415552469,0.2421594102388504,1.4022588965190712,246.0,,,106.50906640085063,85.73931653225806,1.9202909090909095,30.2516835016835,
WG,2020-04-14,0-10m,5.0,23.28800296046232,1.3543113453376037,8.806872491742622,0.5291598776546215,7.340580194892428,242.515168744139,2.8,6.824999999999999,2.1930630630630636,14.368781249999998,60.37558974358976,7.2063492063492065,
WG,2020-04-14,10-30m,20.5,21.76728318208018,2.822048561661999,8.295442194641193,0.4686969184855574,6.552742671764537,245.98463753719662,,,6.080765765765766,12.670343749999999,10.518666666666666,7.365079365079365,
WG,2020-04-14,30m+,161.5,20.410837737993223,0.5666303633675677,7.444811296909894,0.10929158861201434,1.1979874453263464,246.58908691497737,,,74.55260877569187,95.686571875,7.9695,101.6082251082251,
WG,2020-05-12,0-10m,5.0,23.762523666515335,1.8079216482820664,8.810126170617517,0.36998271125764964,7.204159693629051,247.0,3.1,7.58,3.199629166666666,8.310290322580645,14.265315555555555,8.152777777777779,
WG,2020-05-12,10-30m,20.5,22.332381709822204,2.8608752257368395,8.345363032994424,0.34965559154491443,6.283258522982681,248.30368579431564,,,7.5334208333333335,4.102548387096774,16.563511633986927,7.180555555555556,
WG,2020-05-12,30m+,161.5,20.41616680326887,0.5355844194430182,7.058745024113959,0.08125474673135678,1.0979612853319882,247.0,,,137.31596273291927,70.43776436491935,15.24701568627451,30.659455128205128,
WG,2020-06-09,0-10m,5.0,23.51691855144462,2.531013322021962,8.756623163628007,0.21904425894221446,7.288227749396148,244.0,2.0,5.775,4.400116959064328,10.181566666666665,13.99486557886558,11.106060606060604,
WG,2020-06-09,10-30m,20.5,22.465960991603556,5.25998486281936,8.337498973167708,0.2454402812470374,6.379309030337458,245.56576618904623,,,10.18066276803119,13.080233333333332,7.428767676767677,8.53030303030303,
WG,2020-06-09,30m+,161.0,20.414261010827925,0.5318002198991155,7.249480129637025,0.039745965627595324,1.0324692996816263,246.99944759700668,,,31.005974166666668,91.4846375,5.8838181818181825,33.43068181818182,
WG,2020-07-14,0-10m,5.0,23.86105163441632,1.5776429908210765,8.543938884349586,0.4745799926274481,7.169544219346097,244.0,2.5,6.975,9.816270152505448,14.529566666666668,44.87982085259373,8.702380952380953,
WG,2020-07-14,10-30m,20.5,22.805205149394205,6.515050761479475,7.894436098116249,0.5024764190116011,6.084687710870188,244.53947602063485,,,2.9699520697167756,16.703566666666664,8.992581818181819,9.535714285714286,
WG,2020-07-14,30m+,161.5,20.421943028197976,0.5304324840019973,7.0867279198728585,0.11103358342925847,0.9297482463573236,247.3239525764025,,,97.63629570241753,103.6437515625,13.51338243451464,26.563115763546797,
WG,2020-08-11,0-10m,5.0,24.0507981795811,1.3421072358198074,8.56839737572792,0.4244496413947776,7.004281476994546,243.0,2.0,5.9,8.118750499001997,12.645433333333331,29.637629629629632,38.148148148148145,
WG,2020-08-11,10-30m,20.5,23.18675715988764,1.8136074486676095,7.967717609587234,0.42193128017005127,5.948223686666304,243.82386840544436,,,3.613241516966069,21.703766666666667,23.38162962962963,34.98765432098765,
WG,2020-08-11,30m+,161.0,20.421637114929528,0.5187659833213919,6.691099835815461,0.12806853428554263,0.8154620301627133,247.77937621450462,,,69.30951083503723,106.44447500000001,23.444666666666667,33.35185185185185,
WG,2020-09-08,0-10m,5.0,23.726393112696545,1.1213864124707718,7.742560857087579,0.5290833287839944,7.109447237974352,236.19532818102246,1.1,6.525,7.987149425287356,6.034603225806452,49.193999748901454,5.0638297872340425,
WG,2020-09-08,10-30m,20.5,23.1724544971871,1.411943021703473,8.169171971041703,0.47246532119361706,6.084998922565612,241.3652316016565,,,7.274919540229885,4.632022580645161,14.711822222222224,4.638297872340425,
WG,2020-09-08,30m+,161.0,20.425232660005307,0.4970338635494131,7.536523583966215,0.1411004709482879,0.7646381821574021,247.44212286438648,,,146.76176892168323,102.5172491935484,17.75196308851224,17.09308510638298,
WG,2020-10-13,0-10m,5.0,23.863084010548413,1.2088529202121974,8.779569310322932,0.4299020257844688,7.068900533810886,238.13406550275064,2.0,6.65,2.1668958333333332,11.377266666666666,9.698529914529916,5.7803030303030285,
WG,2020-10-13,10-30m,20.5,23.382959088440085,1.5782053094244841,8.1232317212331,0.5085438524802737,6.087279727303849,240.74893155889578,,,11.2033125,7.753933333333333,8.377504273504274,5.401515151515151,
WG,2020-10-13,30m+,161.5,20.438683083645987,0.5428887738213857,6.826166963339412,0.2061556491611038,0.7370824996618063,248.08852634308388,,,70.20308774385839,106.54440887096774,14.250306089743592,17.823747680890538,
WG,2020-11-10,0-10m,5.0,22.89229860002254,1.765316794548191,8.701830693573713,0.4157910943293123,6.867813963650241,242.0,2.1,8.3,3.698168888888889,13.306379310344829,10.670722222222224,8.986666666666666,
WG,2020-11-10,10-30m,20.5,22.7454645272616,2.278845351701144,8.055532352763612,0.41584291435793236,6.678972808844816,242.0,,,4.091591111111112,12.556724137931036,6.466833333333334,10.986666666666665,
WG,2020-11-10,30m+,161.0,20.44645495801108,0.500733604422558,6.616834094339659,0.14597914768682635,0.7386295176685141,247.41191564603704,,,71.68340921568627,106.2237952586207,11.429929521276595,31.841875,
WG,2020-12-08,0-10m,5.0,21.970854452073137,1.9401291328512527,8.715090808981216,0.35712182588973157,6.751288800753766,243.0,2.2,6.6875,4.3345064599483205,21.74,13.711833333333336,5.12121212121212,
WG,2020-12-08,10-30m,20.5,21.97263711036835,2.1885763242155147,8.19808118677802,0.3475808896586837,6.582939379324964,243.0294153287278,,,3.305204134366926,9.705357142857144,9.239611111111111,3.757575757575758,
WG,2020-12-08,30m+,161.5,20.456643603734165,0.5467531172853533,7.100221724514551,0.11761160580669172,0.7525912972781119,247.02707510437838,,,42.08018840190817,109.18526785714286,17.076062500000003,18.463249516441003,
WG,2021-01-19,0-10m,5.0,21.261488548257354,3.1723827547595103,7.021571047850951,0.2957422161128259,6.847146244292071,245.0,2.5,6.0,4.479454106280194,2.5198636363636364,35.30264888888889,8.68217054263566,
WG,2021-01-19,10-30m,20.5,21.256908324321984,3.588365732330117,7.036978917620244,0.31643986058147344,6.7588732026186005,245.0,,,2.76892270531401,4.002136363636364,36.16704,4.4186046511627906,
WG,2021-01-19,30m+,161.5,20.458998706676113,0.7299371753198867,6.862010184914185,0.08509555634410879,0.9357402488147336,246.7008057278348,,,10.787038647342996,150.96014444444444,40.61564888888889,16.584124347413383,
WG,2021-02-16,0-10m,5.0,21.486249071095827,4.40168230419915,8.799973081196502,0.47463681531422763,7.368151219402529,246.0,0.6,6.15,10.103232067510547,8.987160714285714,30.031030303030303,4.8768115942028984,
WG,2021-02-16,10-30m,20.5,21.020186270397993,7.927612534788605,8.321802429364858,0.3915338247252993,6.605660536081196,246.0,,,9.636354430379747,17.139660714285714,15.750399999999999,4.1521739130434785,
WG,2021-02-16,30m+,161.5,20.428655246872918,0.6628353692704566,7.426272215247382,0.09192039091218754,1.1353485056210084,246.48498441046013,,,35.994398312236285,108.09492118226602,22.251454545454546,18.408333333333335,
WG,2021-03-16,0-10m,5.0,21.40181905260171,2.7339369346547384,8.677693426037939,0.5391412386171267,7.061085205633629,247.0,1.4,6.55,39.066399033816424,25.109700000000004,6.989147286821705,6.118055555555556,
WG,2021-03-16,10-30m,20.5,21.027135145574913,2.74112703462936,8.600582611309711,0.4465688333966712,6.593898166520385,247.0,,,55.37417777777778,27.2837,7.688062015503875,4.659722222222222,
WG,2021-03-16,30m+,161.0,20.438238249345215,0.6270994261438411,7.6115562288354655,0.12199888721449942,1.1557847928358098,247.2972106838463,,,66.57441666666668,119.97893991935484,17.235210934312526,19.49351728723404,
WG,2021-04-13,0-10m,5.0,22.130833687902626,2.0981661519658235,8.672405751675422,0.45423932533629974,7.5799890258483344,248.0,1.4,6.6,18.221324675324677,13.406333333333334,18.791,13.08695652173913,
WG,2021-04-13,10-30m,20.5,21.188506507648565,2.3548940511155663,8.585073051139904,0.320837533883737,6.77589708427053,247.5400370543504,,,13.814484848484847,15.580333333333334,8.360701754385964,13.521739130434781,
WG,2021-04-13,30m+,161.0,20.44959677865259,0.5757788149943907,7.781184622257661,0.06528844019809862,1.1725283525459653,248.0,,,26.833595954720955,106.0570120967742,26.528381578947368,36.25611413043478,
WG,2021-05-11,0-10m,5.0,22.92467989390089,1.394771664209259,8.744432226351845,0.6832128925546974,7.224678898054207,247.0,1.6,5.35,8.712817610062894,17.863033333333334,24.55544186046512,9.826666666666668,
WG,2021-05-11,10-30m,20.5,21.635518915864672,1.6526605308338986,8.66889394359004,0.4889190298539082,6.453334331196906,247.49056768150967,,,4.258981132075472,14.602033333333333,27.83463565891473,6.36,
WG,2021-05-11,30m+,161.0,20.456102195685926,0.5309854025720627,7.763597008174802,0.09421571836571649,1.1458489914961638,248.0,,,30.027275082359985,111.39295483870968,39.565482558139536,46.370576923076925,
WG,2021-06-08,0-10m,5.0,24.33196704887993,1.0669808225788915,8.821987518339615,0.5844879925863383,7.244480340859163,245.0,3.4,5.7,4.639535087719298,35.9797,6.5180606060606054,13.259259259259258,
WG,2021-06-08,10-30m,20.5,22.20738942043712,1.405851108496875,8.022717691166083,0.4804261994181247,6.204624373003,246.85,,,9.104359649122808,28.3707,7.201090909090909,11.407407407407407,
WG,2021-06-08,30m+,161.5,20.455504270123924,0.5046740635136207,6.434928994012911,0.14543723803841055,1.054067295247668,248.0,,,32.27869250370645,111.30485524193548,19.129979623824454,35.06884057971015,
WG,2021-07-13,0-10m,5.0,23.644255521689264,1.2477118399094644,8.736209023458409,0.6020378846249589,7.164784366896641,244.0,2.5,6.0,9.7690990990991,28.03710344827586,9.625376344086023,14.370370370370368,
WG,2021-07-13,10-30m,20.5,22.354343261965816,1.9037734937975368,8.070373298598167,0.6507511976392975,5.778795417932974,245.97218582529158,,,11.762792792792792,16.41744827586207,11.079569892473119,12.518518518518517,
WG,2021-07-13,30m+,161.5,20.461010434526827,0.4944429261094792,6.971891787091362,0.24924617778594046,1.0112030861517156,248.0,,,48.444229539398556,105.05573879310344,32.93961693548387,36.028985507246375,
WG,2021-08-10,0-10m,5.0,23.565576579962894,1.2457860468869308,8.647666082205044,0.46086336045882453,7.280796974316016,243.67262354570138,1.1,6.4,5.950511111111111,13.225166666666667,18.340239316239316,10.855072463768117,
WG,2021-08-10,10-30m,20.5,22.679570871812405,2.214505840767967,7.646667487889931,0.44486020835333706,6.24002388404544,245.2961087421998,,,9.392955555555554,10.688833333333333,16.028444444444446,9.405797101449275,
WG,2021-08-10,30m+,161.5,20.466061482795347,0.5580713680592588,6.249140112650459,0.08567772955731795,0.9670208867871218,248.0925174431528,,,50.39772196969697,108.20033064516129,44.63187621573829,31.986865942028988,
WG,2021-09-07,0-10m,5.0,23.67404693744045,1.295256629885382,8.223681086084575,0.40387520187213527,7.221796381777303,242.0,1.4,7.25,16.40078888888889,29.945096774193548,25.88884280491858,7.075757575757575,
WG,2021-09-07,10-30m,20.5,23.09112418104503,2.1358469050938607,8.209122824552503,0.5063705224132928,6.2966182647405144,243.50256683572815,,,13.204233333333335,63.64209677419357,9.201202614379085,5.863636363636363,
WG,2021-09-07,30m+,162.0,20.472649797453204,0.5553695271507378,7.082995423148282,0.09653755505893255,0.9056327628771745,248.4419257282619,,,53.56654173497268,116.34406451612905,37.57576271186441,30.809881422924903,
WG,2021-10-12,0-10m,5.0,23.86627714925818,1.4067810497624214,8.862326091518591,0.4703910065736535,7.293755236987118,240.99999227938753,2.0,7.35,15.69218181818182,13.044000000000002,22.377055555555557,6.512820512820514,
WG,2021-10-12,10-30m,20.5,23.335339532947096,2.4081068694436683,8.478992814879083,0.45395168132948494,6.407649548411619,242.3607210029198,,,20.788787878787883,12.342709677419357,14.728,9.461538461538462,
WG,2021-10-12,30m+,162.0,20.47328366158766,0.5648396298158522,6.7804758320403105,0.137955371793886,0.8651116261602566,249.14379894617647,,,38.65205681818182,113.24085483870968,46.625687500000005,35.12959866220736,
WG,2021-11-09,0-10m,5.0,23.120444262595825,2.0300898245206564,8.604275250353806,0.4763181381545507,6.733176998765265,242.0,1.4,7.125,3.4757853107344623,35.7623,29.99379995108829,11.06060606060606,
WG,2021-11-09,10-30m,20.5,22.9900692114506,3.0077375747573667,8.235493908046811,0.4562640856437197,6.228861615222145,242.32579013698097,,,5.476237288135593,20.181966666666668,21.877730496453896,7.575757575757574,
WG,2021-11-09,30m+,162.0,20.489459281721512,0.5506739932646637,7.226794800796327,0.11323956765546149,0.8149168049011565,248.86658784672935,,,40.12827701457032,118.4422375,54.27920689655173,32.42094861660079,
WG,2021-12-07,0-10m,5.0,21.707756683953292,3.7799499892657127,8.124277473128032,0.37598233243809065,6.921318083104961,244.0,2.8,6.25,13.556674074074076,19.636129032258065,23.424036363636365,9.575757575757576,
WG,2021-12-07,10-30m,20.5,21.699032209472968,7.2324723045674135,8.365224337186785,0.38040962871151407,6.8284670862794385,244.52134982580574,,,14.54022962962963,25.24645161290323,29.45519393939394,7.6060606060606055,
WG,2021-12-07,30m+,162.0,20.506036458501384,0.8475898989577446,7.689421831045699,0.09007131715025016,0.9086402453731173,247.90604448661065,,,59.5967299847793,124.58860887096776,52.97326893939395,35.90719696969697,
WG,2022-01-18,0-10m,5.0,21.07443204686497,3.07556214671591,8.621516164047646,0.2882663469659059,6.874017165008138,246.0,1.1,6.55,59.26678803418792,90.18703125,31.936545454545453,53.85333333333333,
WG,2022-01-18,10-30m,20.5,21.06890969787983,3.5799192384432876,8.38402372982616,0.3059464905695387,6.78112339809864,246.03877711413696,,,13.187210256410259,57.757326923076924,15.660909090909092,47.18666666666667,
WG,2022-01-18,30m+,161.5,20.482864605653877,0.731436145421236,7.330333055691415,0.0762411723174503,1.0983502977948165,247.67758268554863,,,51.38841346153846,188.69901923076924,67.29068181818181,88.87,
